from,PF_U,PF_U_sd,num_layers,UniFrac_type
ASV_00050,0.3588408538220713,0.16623801166094876,6,d_UW
ASV_00051,0.33968121834077125,0.16996569637254988,7,d_UW
ASV_00052,0.3459242973672364,0.24312511436725642,6,d_UW
ASV_00053,0.4429077253182008,0.1898171837990569,6,d_UW
ASV_00054,0.3647966484784967,0.14221483545893426,7,d_UW
ASV_00055,0.43424269104576285,0.10294287875825087,7,d_UW
ASV_00056,0.4838966933823612,0.1282869219712811,6,d_UW
ASV_00057,0.3427883163442498,0.22676066432788966,7,d_UW
ASV_00058,0.4177362049207973,0.13537106389537665,7,d_UW
ASV_00059,0.40781302369462014,0.18651012284839594,7,d_UW
ASV_00060,0.45007003048444116,0.18735322654365133,5,d_UW
ASV_00061,0.45173400986707024,0.19296711576523431,5,d_UW
ASV_00062,0.4089827665127226,0.10223699811510745,6,d_UW
ASV_00063,0.45666667682692574,0.1413109627009947,7,d_UW
ASV_00064,0.35827635794011614,0.16805895244479627,7,d_UW
ASV_00065,0.49861562378454416,0.10652435568240153,4,d_UW
ASV_00066,0.571462497933455,0.03694029947129349,5,d_UW
ASV_00067,0.2677465021937653,0.20601226188162977,4,d_UW
ASV_00068,0.48368062555179314,0.10460204920059948,5,d_UW
ASV_00069,0.4853262728208366,0.09524395450468688,6,d_UW
ASV_00070,0.4627992649676108,0.13006211342907673,7,d_UW
ASV_00071,0.5225577582076729,0.08408893435795481,7,d_UW
ASV_00072,0.5771647061087117,0.05817179873497412,3,d_UW
ASV_00073,0.502347377560194,0.0903239580301501,5,d_UW
ASV_00074,0.4826896864724225,0.04522632757253644,4,d_UW
ASV_00075,0.49620414519799905,0.09594727761082218,5,d_UW
ASV_00076,0.5208403000698929,0.07710283181264918,7,d_UW
ASV_00077,0.49020024089825764,0.08548695826663255,3,d_UW
ASV_00078,0.4279565511814519,0.11803566903658307,6,d_UW
ASV_00079,0.49430447134125033,0.11314994883354287,5,d_UW
ASV_00080,0.46754271289668237,0.08899474404192492,6,d_UW
ASV_00081,0.4864910098932579,0.06822627394220446,7,d_UW
ASV_00082,0.4479424440820601,0.03633640935166577,3,d_UW
ASV_00083,0.4633950812425034,0.10856821040898693,7,d_UW
ASV_00084,0.36077019835241986,0.2181805677515417,7,d_UW
ASV_00085,0.5689983706624286,0.03033973056480138,5,d_UW
ASV_00086,0.43956818856513125,0.09472764671368435,7,d_UW
ASV_00087,0.3702837839510831,0.1922597899119494,7,d_UW
ASV_00088,0.5479156682257131,0.05924475063551549,5,d_UW
ASV_00089,0.3881683459495108,0.26919428226579595,5,d_UW
ASV_00090,0.46105432123527,0.10839100491095109,7,d_UW
ASV_00091,0.465451554451906,0.123343284513856,5,d_UW
ASV_00092,0.5125948111098675,0.08725575583163658,7,d_UW
ASV_00093,0.49683183163086,0.05778252981770846,6,d_UW
ASV_00094,0.4645835145870011,0.1046985645077961,5,d_UW
ASV_00095,0.24063136524064555,0.2517166933935001,4,d_UW
ASV_00096,0.3874285780684974,0.12466264032147538,7,d_UW
ASV_00097,0.3681354486431765,0.16613241811723103,6,d_UW
ASV_00098,0.5027653701626515,0.08426157813370713,4,d_UW
ASV_00099,0.49784321801803977,0.1255453292823292,5,d_UW
ASV_00100,0.4370352280860922,0.06536504214236304,6,d_UW
ASV_00101,0.45209738759402385,0.07884801473490995,6,d_UW
ASV_00102,0.42719849442763946,0.19735002661743464,5,d_UW
ASV_00103,0.47146055476816784,0.10127509592645277,5,d_UW
ASV_00104,0.4240512879457874,0.15747258236680953,6,d_UW
ASV_00105,0.38601053325560275,0.14883562093019564,7,d_UW
ASV_00106,0.4604263872520642,0.04158984400876791,6,d_UW
ASV_00107,0.40718399020485496,0.11940747133357336,7,d_UW
ASV_00108,0.5280010654517151,0.1520022467448878,3,d_UW
ASV_00109,0.5350812677833177,0.07731792382949622,5,d_UW
ASV_00110,0.5017031206343752,0.08719523714026813,5,d_UW
ASV_00111,0.47695134801588646,0.10433882016720962,4,d_UW
ASV_00112,0.41872381070705356,0.11087186143479942,7,d_UW
ASV_00113,0.39152998158413577,0.1827319249698069,7,d_UW
ASV_00115,0.6423502905466193,NA,2,d_UW
ASV_00116,0.5395236453299781,0.09352774456735115,7,d_UW
ASV_00117,0.4627645405500602,0.07666760551122791,6,d_UW
ASV_00118,0.5094066257423568,0.08824437164361695,6,d_UW
ASV_00119,0.4190304107165105,0.16305151368289522,5,d_UW
ASV_00120,0.49848184059536027,0.06790960572745927,5,d_UW
ASV_00121,0.46106485557152943,0.03393451675696031,3,d_UW
ASV_00122,0.5527870679950048,0.08138752037080685,4,d_UW
ASV_00123,0.5644035656549788,0.0436205723901305,5,d_UW
ASV_00125,0.4461656243479989,0.05412347485871838,6,d_UW
ASV_00126,0.4873487175982386,0.12683773010722355,4,d_UW
ASV_00127,0.4895228267912225,0.1174009425236775,5,d_UW
ASV_00128,0.43244439829692716,0.13348835404428702,7,d_UW
ASV_00129,0.47436644002695016,0.12883114494203404,5,d_UW
ASV_00130,0.40140002952506004,0.16275317643054668,6,d_UW
ASV_00131,0.44038273567691166,0.09396179825143001,7,d_UW
ASV_00132,0.5381382294837526,0.06884819747844587,3,d_UW
ASV_00133,0.44039086389696647,0.13060177961573663,6,d_UW
ASV_00134,0.46665632509724786,0.15487270403325767,4,d_UW
ASV_00135,0.4908621465946539,0.10775893702883509,5,d_UW
ASV_00136,0.4894028296974743,0.10277218300085324,7,d_UW
ASV_00137,0.47622378611743643,0.14506703424795203,5,d_UW
ASV_00138,0.5573997199644907,0.08247143248374905,5,d_UW
ASV_00139,0.411818391188562,0.1706698096575688,5,d_UW
ASV_00140,0.4374207209072518,0.15242448718562865,7,d_UW
ASV_00141,0.4363120466085899,0.15682297573480475,6,d_UW
ASV_00142,0.32474538562853916,0.14067111918195688,7,d_UW
ASV_00143,0.47166330478875296,0.1363520566641378,3,d_UW
ASV_00144,0.35078047378195076,0.16972097582110615,7,d_UW
ASV_00145,0.4413865498901277,0.1460444224312197,4,d_UW
ASV_00146,0.4698824769507586,0.08033403776042292,6,d_UW
ASV_00147,0.4889069325627726,0.08995279235688522,5,d_UW
ASV_00148,0.361717106441364,0.14337020745995457,7,d_UW
ASV_00149,0.5459567474033485,0.06168118767664916,4,d_UW
ASV_00150,0.4380942411001938,0.08239060991095329,3,d_UW
ASV_00151,0.48498881071662425,0.09916818879978723,6,d_UW
ASV_00152,0.49461792230230117,0.08284397524279824,6,d_UW
ASV_00153,0.5451574982297347,0.047872529702780824,4,d_UW
ASV_00154,0.5673803505597792,0.028892999303220823,3,d_UW
ASV_00155,0.3836035037255938,0.14665996294966968,7,d_UW
ASV_00156,0.4712345045927181,0.07133876850593915,6,d_UW
ASV_00157,0.4445666870056757,0.11062498042520072,7,d_UW
ASV_00158,0.3825568526335428,0.19251676629644182,4,d_UW
ASV_00159,0.42789234976491597,0.1543891941546017,6,d_UW
ASV_00160,0.4086329804708353,0.15792444926948868,7,d_UW
ASV_00161,0.5066117441868452,0.06125889503982186,5,d_UW
ASV_00162,0.4320057285961312,0.20465097448372668,5,d_UW
ASV_00163,0.4036500857364942,0.15749822163997182,7,d_UW
ASV_00164,0.5776130135234607,0.05258970384868902,5,d_UW
ASV_00165,0.4591903091026759,0.1003590473785012,5,d_UW
ASV_00166,0.5152291477179058,0.08422239536099134,6,d_UW
ASV_00167,0.574777551568471,0.032624309777956065,4,d_UW
ASV_00168,0.3628773476574473,0.06461427674811024,5,d_UW
ASV_00169,0.45963468604888214,0.13795707982626323,5,d_UW
ASV_00170,0.38998906453004856,0.18451339211876036,5,d_UW
ASV_00171,0.47800207426311525,0.11636882647893713,7,d_UW
ASV_00172,0.5327880311390109,0.06415343046683465,5,d_UW
ASV_00173,0.571156813042391,0.04833137550525365,3,d_UW
ASV_00174,0.5320540747597202,0.0661352314875369,4,d_UW
ASV_00176,0.475980435307102,0.1565329096082697,5,d_UW
ASV_00177,0.44781592516648694,0.1308166164598296,7,d_UW
ASV_00178,0.46266393434098574,NA,2,d_UW
ASV_00179,0.37384446396153415,0.1613170846859753,5,d_UW
ASV_00180,0.5830398804963538,0.013961180732125848,4,d_UW
ASV_00181,0.5126156747641963,0.06329906855410884,5,d_UW
ASV_00182,0.5325365651322161,0.062079288265722614,6,d_UW
ASV_00183,0.46692278867364545,0.12978096008974915,5,d_UW
ASV_00184,0.43787756908876607,0.16977186898118368,5,d_UW
ASV_00185,0.5072528803504976,0.08848813811056137,7,d_UW
ASV_00186,0.4292804985478257,0.1766414696970316,6,d_UW
ASV_00187,0.36422570245986285,0.21741585801468985,7,d_UW
ASV_00188,0.40163869667470464,0.17682830375938274,6,d_UW
ASV_00189,0.5286032671161762,0.12828566317051024,3,d_UW
ASV_00190,0.5578159201123476,0.09445966778057262,3,d_UW
ASV_00191,0.3094215948406177,0.060556487689569734,5,d_UW
ASV_00192,0.5018767837036262,NA,2,d_UW
ASV_00193,0.46443217526345404,0.12022197857023569,4,d_UW
ASV_00194,0.49398666866269525,NA,2,d_UW
ASV_00195,0.5100870427901061,NA,2,d_UW
ASV_00196,0.42993541730239904,0.14895842104339946,7,d_UW
ASV_00197,0.42754148326691577,0.161062558985712,7,d_UW
ASV_00198,0.48657506595548383,0.11659988946509775,6,d_UW
ASV_00199,0.5976699740528322,0.02774698512102585,3,d_UW
ASV_00200,0.39084098469186923,0.2349066762027895,7,d_UW
ASV_00201,0.5099060538811588,0.025154875342216467,3,d_UW
ASV_00202,0.2572711810694195,0.16818858945818055,5,d_UW
ASV_00203,0.40817670064584066,0.1787654847777689,5,d_UW
ASV_00204,0.5196804927588925,0.04825196471950325,3,d_UW
ASV_00205,0.5035900172838891,0.056595909191639836,5,d_UW
ASV_00206,0.5239329926472629,0.07504078086902587,5,d_UW
ASV_00208,0.6485622234241242,NA,2,d_UW
ASV_00210,0.510982100469036,0.03559850709368031,5,d_UW
ASV_00211,0.4923685582943167,0.03571939031375191,5,d_UW
ASV_00212,0.5437190686614018,0.11091446985886542,3,d_UW
ASV_00213,0.5116918584487709,0.09241353374005547,4,d_UW
ASV_00214,0.39519993414764454,0.18936489160378556,4,d_UW
ASV_00215,0.4453296765455905,0.16640701065961394,3,d_UW
ASV_00216,0.5600321237270662,0.057533445325580634,3,d_UW
ASV_00217,0.4250859420946712,0.05209312730273717,3,d_UW
ASV_00218,0.47057177978396947,0.16481497446542037,7,d_UW
ASV_00219,0.5157468837912438,0.08181390545467636,5,d_UW
ASV_00221,0.3931710529038829,0.2409086792579449,5,d_UW
ASV_00222,0.5307848045011225,NA,2,d_UW
ASV_00223,0.4666578128653952,0.03729409451385733,4,d_UW
ASV_00224,0.39254145777661376,0.14057945032731703,4,d_UW
ASV_00225,0.4323855237319033,NA,2,d_UW
ASV_00226,0.5373947816097392,0.06373698997883817,3,d_UW
ASV_00227,0.4053186511056147,0.20478738120147474,5,d_UW
ASV_00228,0.4029842016121773,NA,2,d_UW
ASV_00229,0.3778887093575849,0.218716788235569,3,d_UW
ASV_00230,0.5241497572647703,0.04067521060283266,4,d_UW
ASV_00231,0.5281506209706249,0.07155614216265171,5,d_UW
ASV_00232,0.46273141804361917,0.11189782848330555,7,d_UW
ASV_00233,0.43428320108917584,0.10043022024802983,7,d_UW
ASV_00235,0.5138107135221496,0.06814862147199285,5,d_UW
ASV_00236,0.5435655460306046,0.0702992289275136,3,d_UW
ASV_00237,0.28779144430310166,NA,2,d_UW
ASV_00238,0.44425215764936565,0.23349802700745972,5,d_UW
ASV_00239,0.5390297325000817,0.019814575017884875,3,d_UW
ASV_00240,0.5771552012565127,0.04440670716965987,5,d_UW
ASV_00241,0.5660782434829705,0.02967645535415288,4,d_UW
ASV_00242,0.43010585480543484,0.1559089711077364,6,d_UW
ASV_00243,0.4549730461579574,0.07992960513363397,6,d_UW
ASV_00244,0.5010541785695813,0.13655655595676525,5,d_UW
ASV_00245,0.5269569026344068,NA,2,d_UW
ASV_00246,0.5947361414892116,NA,2,d_UW
ASV_00247,0.5946130161087053,NA,2,d_UW
ASV_00248,0.4762441600035663,0.05618763128556169,3,d_UW
ASV_00249,0.35533922023735864,0.1725461549276664,7,d_UW
ASV_00250,0.4461933663745259,0.1433998806255018,7,d_UW
ASV_00251,0.5551791053917015,0.02784534069078947,4,d_UW
ASV_00252,0.4758257233230039,0.05598986767077794,3,d_UW
ASV_00253,0.5469230384064039,0.0381909841730904,3,d_UW
ASV_00254,0.3943162079321706,0.14598749480118503,6,d_UW
ASV_00255,0.5043894261239219,0.05571334912257595,3,d_UW
ASV_00256,0.3920869274985277,0.08248615664519378,4,d_UW
ASV_00257,0.4903030358833854,0.10779600652673177,6,d_UW
ASV_00258,0.4004038099696582,0.1155318391605294,3,d_UW
ASV_00259,0.34076455390056215,0.24894652177352872,5,d_UW
ASV_00260,0.5485482568555046,0.05516828215679173,4,d_UW
ASV_00261,0.5349608423791783,0.052433587289015544,4,d_UW
ASV_00262,0.5251176261068048,0.0736686948685158,6,d_UW
ASV_00263,0.46958669872921166,0.08490067184797145,4,d_UW
ASV_00264,0.3822686293319253,0.15433848119826793,5,d_UW
ASV_00265,0.42819717852606753,0.07564733335764008,5,d_UW
ASV_00266,0.45225322873591745,0.1536332544504593,5,d_UW
ASV_00267,0.5013369134759169,0.059015957903032004,5,d_UW
ASV_00268,0.4560242265365618,NA,2,d_UW
ASV_00269,0.5230991814022738,0.05043367251707172,6,d_UW
ASV_00270,0.45514661954878444,0.10444485242922222,5,d_UW
ASV_00271,0.5372977810891655,NA,2,d_UW
ASV_00272,0.5847466503913072,0.03021192820084934,4,d_UW
ASV_00273,0.46582037652140806,0.14238525601533106,5,d_UW
ASV_00274,0.5313673024693412,0.04857945877097509,4,d_UW
ASV_00275,0.4974023948654476,0.11438994304875308,5,d_UW
ASV_00276,0.5220704705648418,0.07904025028668656,6,d_UW
ASV_00277,0.5266309934240448,0.08173805541381698,5,d_UW
ASV_00278,0.43437987715892756,0.17972246538320938,5,d_UW
ASV_00279,0.4694343177740822,0.13179208958014785,4,d_UW
ASV_00280,0.45286510805821467,0.05885549965295059,6,d_UW
ASV_00281,0.556308549118228,0.048781819975709864,3,d_UW
ASV_00282,0.43394927217657275,NA,2,d_UW
ASV_00283,0.4277910882258177,0.010862487720627631,3,d_UW
ASV_00285,0.5215290505216932,0.06501893614087495,4,d_UW
ASV_00286,0.41113788754924685,0.20212390924728513,4,d_UW
ASV_00287,0.594177932266446,0.047477735400170286,4,d_UW
ASV_00288,0.4145481453272706,0.16020478575141153,7,d_UW
ASV_00289,0.5349771022789569,0.048094190916428047,4,d_UW
ASV_00290,0.4830827517958053,0.10909686654097292,7,d_UW
ASV_00292,0.4472281605327453,0.13784261136311304,5,d_UW
ASV_00293,0.5044528983549732,0.07422875988353278,5,d_UW
ASV_00294,0.37310824134202514,0.137157466925166,6,d_UW
ASV_00295,0.449738140938877,0.10035704827296733,5,d_UW
ASV_00296,0.4941961284755927,0.08960668676750337,6,d_UW
ASV_00297,0.5259374744791161,0.05204920205905391,6,d_UW
ASV_00298,0.4301372302552475,0.06754943525941114,5,d_UW
ASV_00299,0.5166797612048226,0.05442688611296569,5,d_UW
ASV_00300,0.5668040560773422,0.07770307281766821,3,d_UW
ASV_00301,0.36277476889625093,0.11283562069282128,3,d_UW
ASV_00303,0.49716026746833974,0.05873947825298766,5,d_UW
ASV_00304,0.5232627003296859,0.13354628334181864,3,d_UW
ASV_00305,0.5294044069271995,NA,2,d_UW
ASV_00307,0.484965415053777,0.03508499726237725,4,d_UW
ASV_00308,0.45541356649232745,0.1328288826853964,4,d_UW
ASV_00309,0.5451368280732196,0.045571105622652305,5,d_UW
ASV_00310,0.44750230436391203,0.17089037224304676,3,d_UW
ASV_00311,0.4272946264767714,0.14047577443359188,6,d_UW
ASV_00312,0.4373896165339741,0.21350944547459932,4,d_UW
ASV_00313,0.411865605935525,0.11185172191770412,6,d_UW
ASV_00314,0.3736696965903257,NA,2,d_UW
ASV_00315,0.38930325661183907,0.1753731775573221,7,d_UW
ASV_00316,0.3493316793464194,NA,2,d_UW
ASV_00317,0.5100281143118777,NA,2,d_UW
ASV_00318,0.44666676508379155,0.11965654774793881,7,d_UW
ASV_00319,0.5123572770354672,NA,2,d_UW
ASV_00320,0.5348839243678083,0.042589457824760896,3,d_UW
ASV_00321,0.5930518942260916,0.04325156618060321,3,d_UW
ASV_00323,0.4954430970002154,0.056792225592525676,6,d_UW
ASV_00324,0.4680385567399782,0.07888511089295071,7,d_UW
ASV_00325,0.5297590999618702,0.08713920782077691,4,d_UW
ASV_00326,0.49575979017190697,0.08340223412288722,5,d_UW
ASV_00327,0.36854552583042033,0.1329677051886725,3,d_UW
ASV_00328,0.5390400342980376,0.10400554353679801,5,d_UW
ASV_00329,0.5465886225520309,0.0033624012991846563,3,d_UW
ASV_00330,0.5361294832264898,0.08138299431401823,3,d_UW
ASV_00331,0.4796903702496613,0.06261839176523468,7,d_UW
ASV_00332,0.5477585801634217,0.01376357245825438,3,d_UW
ASV_00333,0.39770603848602293,0.23263993109310677,5,d_UW
ASV_00334,0.534825671122501,0.0034075798641302036,3,d_UW
ASV_00335,0.5177272330160094,0.07904106904108289,7,d_UW
ASV_00336,0.37141862019678473,0.17115881995479035,4,d_UW
ASV_00337,0.4111384922005996,0.231661367471527,5,d_UW
ASV_00338,0.5703958989630266,0.025711532081918922,3,d_UW
ASV_00339,0.3985586787956068,0.03723076449846992,3,d_UW
ASV_00340,0.41564545688201715,0.1062871558002278,4,d_UW
ASV_00341,0.4769544804325694,0.09347469299399558,4,d_UW
ASV_00342,0.5210287080363408,0.06611677535814979,6,d_UW
ASV_00343,0.45919710048593576,NA,2,d_UW
ASV_00345,0.3468509154382863,0.17202963789607506,4,d_UW
ASV_00346,0.5096369262734232,NA,2,d_UW
ASV_00348,0.565342208863018,NA,2,d_UW
ASV_00349,0.5265051080960338,0.013741286483635191,3,d_UW
ASV_00350,0.5572113258217852,0.045289734459947606,5,d_UW
ASV_00351,0.5811977936591661,0.020977851569151443,3,d_UW
ASV_00352,0.4389803342739187,0.10145433306924884,5,d_UW
ASV_00353,0.4822289043617609,NA,2,d_UW
ASV_00354,0.3306160859058268,0.18023314012537606,4,d_UW
ASV_00355,0.6024874558865628,0.063286604761906,4,d_UW
ASV_00356,0.5026410944764046,0.10884182280577467,7,d_UW
ASV_00359,0.4902205187622166,0.02776338359319285,3,d_UW
ASV_00360,0.5337458279305467,0.010378449047275192,3,d_UW
ASV_00361,0.514330786504575,0.026308870551592967,4,d_UW
ASV_00363,0.5385024139347194,NA,2,d_UW
ASV_00364,0.5609769311491419,NA,2,d_UW
ASV_00365,0.4679807070047999,0.10005982187051345,6,d_UW
ASV_00367,0.48218151247965735,0.03645521376971986,3,d_UW
ASV_00368,0.5517879479017233,0.028359674292104845,4,d_UW
ASV_00369,0.5768330781570182,0.08077362778823421,4,d_UW
ASV_00370,0.47016408619948924,NA,2,d_UW
ASV_00371,0.5321690810726865,0.03540738656863562,3,d_UW
ASV_00372,0.5009938048761319,NA,2,d_UW
ASV_00373,0.5037204130484689,0.1059337594263001,5,d_UW
ASV_00374,0.44119469381774035,0.038299637971600436,3,d_UW
ASV_00376,0.5829723076254272,0.04282890641220767,5,d_UW
ASV_00377,0.31740686438920396,0.18908809033042187,5,d_UW
ASV_00378,0.5262671203536982,0.07320871030960674,4,d_UW
ASV_00379,0.533957121944185,0.037550384407179005,3,d_UW
ASV_00380,0.5195701411245842,0.062482787324032354,4,d_UW
ASV_00381,0.4888146154420253,0.10882575186261609,5,d_UW
ASV_00382,0.5243859503202024,0.06153451173965929,5,d_UW
ASV_00384,0.38041253129709607,0.1525052782790852,7,d_UW
ASV_00385,0.511316935956454,0.09790205234393635,4,d_UW
ASV_00386,0.48063384209421145,NA,2,d_UW
ASV_00387,0.5812559363074672,0.04675090192667874,5,d_UW
ASV_00388,0.3996841292885839,NA,2,d_UW
ASV_00389,0.5299087642848174,NA,2,d_UW
ASV_00390,0.5999125179617669,0.03353168559583413,4,d_UW
ASV_00391,0.506279830365173,0.08262026089934987,4,d_UW
ASV_00392,0.542120278267723,0.04488966472142565,4,d_UW
ASV_00393,0.5660520540862585,0.05061249446719336,4,d_UW
ASV_00394,0.6313211733129114,NA,2,d_UW
ASV_00395,0.4524790752298311,0.07497181449836936,4,d_UW
ASV_00397,0.2541555664398669,0.24082951110854844,3,d_UW
ASV_00398,0.5935558855576635,0.07428319782755638,3,d_UW
ASV_00399,0.354860947738995,0.15138182086205088,4,d_UW
ASV_00400,0.46302351678042675,0.06194517756133222,3,d_UW
ASV_00402,0.2317388596388411,0.22011101735220184,5,d_UW
ASV_00404,0.49773039228451843,0.06334451135890688,4,d_UW
ASV_00406,0.4263775952427439,0.10884426295896515,5,d_UW
ASV_00407,0.4616959333390387,NA,2,d_UW
ASV_00409,0.5494839851576783,NA,2,d_UW
ASV_00410,0.5222620875274459,0.061515515463815416,5,d_UW
ASV_00411,0.5653853470499405,0.067704256757894,4,d_UW
ASV_00415,0.5318805500497479,0.03456819339839361,3,d_UW
ASV_00416,0.4902588249891886,0.046261375160705415,4,d_UW
ASV_00417,0.521061633625747,NA,2,d_UW
ASV_00419,0.4142958363441538,NA,2,d_UW
ASV_00421,0.4989109234325232,0.06271856707325327,5,d_UW
ASV_00422,0.5215749262522711,NA,2,d_UW
ASV_00424,0.5562821221507259,NA,2,d_UW
ASV_00425,0.34017457859611977,0.24251217166396596,5,d_UW
ASV_00426,0.548837818547462,0.05383620170181859,5,d_UW
ASV_00428,0.5168020522024237,0.10013672396695268,3,d_UW
ASV_00429,0.5954114562125814,0.028198288548576585,3,d_UW
ASV_00431,0.5640377484255649,NA,2,d_UW
ASV_00435,0.35668295308019127,0.03496468859700659,3,d_UW
ASV_00436,0.5448286192982992,NA,2,d_UW
ASV_00437,0.6194694355107886,0.0364766741857748,4,d_UW
ASV_00438,0.49101948406635154,0.0541485558025725,4,d_UW
ASV_00440,0.4829838690641314,NA,2,d_UW
ASV_00441,0.3341203602580286,0.11697703681991464,4,d_UW
ASV_00442,0.49656763543755944,0.04460014304776916,5,d_UW
ASV_00443,0.6795183271616914,NA,2,d_UW
ASV_00444,0.5712619091584045,0.05155443436830987,4,d_UW
ASV_00445,0.6976962654995662,NA,2,d_UW
ASV_00447,0.4243186299812606,0.15828540760416424,6,d_UW
ASV_00449,0.39379597508008424,0.030679499394111947,3,d_UW
ASV_00450,0.5333932718818166,NA,2,d_UW
ASV_00451,0.5259051563203592,NA,2,d_UW
ASV_00452,0.45582584476691934,0.08737554419209181,7,d_UW
ASV_00453,0.4652585867598622,NA,2,d_UW
ASV_00454,0.5031217978382962,0.06242190284314397,4,d_UW
ASV_00455,0.6225284890095069,NA,2,d_UW
ASV_00456,0.4836151520182781,NA,2,d_UW
ASV_00457,0.542246588828682,NA,2,d_UW
ASV_00458,0.3688443134191798,0.24372324249888308,4,d_UW
ASV_00459,0.5224926551776237,NA,2,d_UW
ASV_00460,0.42074613173195474,NA,2,d_UW
ASV_00461,0.45681556305957716,0.051219813696184495,3,d_UW
ASV_00462,0.5257542343169067,NA,2,d_UW
ASV_00463,0.6396220254427998,NA,2,d_UW
ASV_00464,0.4798084664996518,0.0900985361054521,7,d_UW
ASV_00467,0.478785277665402,NA,2,d_UW
ASV_00468,0.4947017604948446,0.04996646413263385,4,d_UW
ASV_00471,0.49618039698907224,0.13979278360352898,4,d_UW
ASV_00472,0.3925537590127658,NA,2,d_UW
ASV_00474,0.48213402337075917,0.051937786206107193,5,d_UW
ASV_00475,0.3916181056845264,0.07034140201076768,4,d_UW
ASV_00476,0.5487247214253603,0.05337751029088221,3,d_UW
ASV_00477,0.40884128855899304,0.1264180650278784,5,d_UW
ASV_00478,0.5053177557409496,0.0365537281576838,3,d_UW
ASV_00479,0.5133890551825231,NA,2,d_UW
ASV_00481,0.533950834807565,0.026581509510538177,3,d_UW
ASV_00482,0.36893523599176725,0.1415706590338616,3,d_UW
ASV_00483,0.5112976089031538,0.05722047500913982,5,d_UW
ASV_00484,0.5356684363190167,NA,2,d_UW
ASV_00486,0.540750535935136,0.08174600078738721,5,d_UW
ASV_00487,0.5542234759667827,0.035865341823986936,4,d_UW
ASV_00490,0.5092703724575189,0.10366381093447283,5,d_UW
ASV_00493,0.49284147952924773,0.06533943755161556,6,d_UW
ASV_00494,0.5286662373252959,0.07634437647871203,5,d_UW
ASV_00495,0.5620684392601192,0.05352538368235808,5,d_UW
ASV_00496,0.49502158453044853,NA,2,d_UW
ASV_00497,0.5298000031951083,0.017524492480938767,3,d_UW
ASV_00499,0.44006843241395444,NA,2,d_UW
ASV_00501,0.4823619517825378,0.15051553620237396,5,d_UW
ASV_00502,0.5069990681120715,NA,2,d_UW
ASV_00504,0.4149501426985147,0.15967725115487788,6,d_UW
ASV_00505,0.5202484824806689,NA,2,d_UW
