node_id,module,layer_id,flow,node_name,short_name
19,1,5,1.92893e-5,ASV_00019,IT3
19,1,6,1.22322e-5,ASV_00019,FI1
19,1,7,2.3053e-5,ASV_00019,SE1
20,1,2,1.45846e-5,ASV_00020,UK2
20,1,5,2.35235e-6,ASV_00020,IT3
20,1,6,1.66546e-4,ASV_00020,FI1
20,1,7,2.23944e-4,ASV_00020,SE1
21,1,1,5.09519e-4,ASV_00021,UK1
21,1,2,3.87197e-4,ASV_00021,UK2
21,1,3,3.54734e-4,ASV_00021,IT1
21,1,4,5.27867e-4,ASV_00021,IT2
21,1,5,1.59019e-4,ASV_00021,IT3
21,1,7,4.7047e-7,ASV_00021,SE1
22,1,3,4.32832e-5,ASV_00022,IT1
22,1,5,5.17517e-6,ASV_00022,IT3
22,1,7,1.78308e-4,ASV_00022,SE1
23,1,1,2.96396e-5,ASV_00023,UK1
23,1,3,3.1992e-5,ASV_00023,IT1
23,1,5,9.4094e-6,ASV_00023,IT3
23,1,7,6.58658e-6,ASV_00023,SE1
24,1,1,2.21591e-4,ASV_00024,UK1
24,1,2,2.96396e-5,ASV_00024,UK2
24,1,3,1.05856e-4,ASV_00024,IT1
24,1,4,9.03302e-5,ASV_00024,IT2
24,1,5,5.64564e-6,ASV_00024,IT3
24,1,6,4.98698e-5,ASV_00024,FI1
24,1,7,1.60901e-4,ASV_00024,SE1
25,1,1,3.17567e-4,ASV_00025,UK1
25,1,2,0.00023711700000000001,ASV_00025,UK2
25,1,3,1.39259e-4,ASV_00025,IT1
25,1,4,3.07217e-4,ASV_00025,IT2
25,1,5,1.09149e-4,ASV_00025,IT3
26,1,1,1.75015e-4,ASV_00026,UK1
26,1,3,2.98278e-4,ASV_00026,IT1
26,1,4,4.03663e-4,ASV_00026,IT2
26,1,5,1.19029e-4,ASV_00026,IT3
26,1,7,3.51912e-4,ASV_00026,SE1
27,1,6,1.5055e-4,ASV_00027,FI1
27,1,7,5.17517e-6,ASV_00027,SE1
28,1,1,5.17517e-6,ASV_00028,UK1
28,1,3,1.88188e-5,ASV_00028,IT1
28,1,6,1.55255e-5,ASV_00028,FI1
28,1,7,1.68899e-4,ASV_00028,SE1
29,1,1,4.7047e-6,ASV_00029,UK1
29,1,3,6.91591e-5,ASV_00029,IT1
29,1,5,5.64564e-6,ASV_00029,IT3
29,1,6,3.95195e-5,ASV_00029,FI1
29,1,7,9.4094e-5,ASV_00029,SE1
30,1,1,4.92112e-4,ASV_00030,UK1
30,1,2,1.38789e-4,ASV_00030,UK2
30,1,3,2.82752e-4,ASV_00030,IT1
30,1,4,3.15215e-4,ASV_00030,IT2
30,1,5,5.17517e-6,ASV_00030,IT3
30,1,7,2.89339e-4,ASV_00030,SE1
31,1,1,1.12442e-4,ASV_00031,UK1
31,1,2,8.46846e-6,ASV_00031,UK2
31,1,3,2.17828e-4,ASV_00031,IT1
31,1,4,1.23263e-4,ASV_00031,IT2
31,1,5,1.5996e-5,ASV_00031,IT3
31,1,6,3.1051e-5,ASV_00031,FI1
31,1,7,8.89188e-5,ASV_00031,SE1
32,1,1,5.73973e-4,ASV_00032,UK1
32,1,2,1.16206e-4,ASV_00032,UK2
32,1,3,3.84844e-4,ASV_00032,IT1
32,1,4,5.36336e-4,ASV_00032,IT2
32,1,5,1.43023e-4,ASV_00032,IT3
32,1,7,1.08208e-5,ASV_00032,SE1
33,1,1,6.06906e-5,ASV_00033,UK1
33,1,2,2.44644e-5,ASV_00033,UK2
33,1,3,1.51491e-4,ASV_00033,IT1
33,1,4,6.82182e-5,ASV_00033,IT2
33,1,5,7.52752e-6,ASV_00033,IT3
33,1,7,1.8066e-4,ASV_00033,SE1
34,1,1,2.82752e-4,ASV_00034,UK1
34,1,2,1.5055e-5,ASV_00034,UK2
34,1,3,9.78578e-5,ASV_00034,IT1
34,1,4,2.71461e-4,ASV_00034,IT2
34,1,5,5.69269e-5,ASV_00034,IT3
34,1,6,3.02042e-4,ASV_00034,FI1
35,1,1,3.01101e-5,ASV_00035,UK1
35,1,2,7.62161e-5,ASV_00035,UK2
35,1,3,5.64564e-6,ASV_00035,IT1
35,1,4,2.72873e-5,ASV_00035,IT2
35,1,5,5.17517e-6,ASV_00035,IT3
35,1,6,1.23734e-4,ASV_00035,FI1
35,1,7,2.22532e-4,ASV_00035,SE1
36,1,1,3.50971e-4,ASV_00036,UK1
36,1,2,2.92632e-4,ASV_00036,UK2
36,1,3,3.79199e-4,ASV_00036,IT1
36,1,4,4.63413e-4,ASV_00036,IT2
36,1,5,1.2985e-4,ASV_00036,IT3
36,1,7,4.02252e-4,ASV_00036,SE1
37,1,1,1.55726e-4,ASV_00037,UK1
37,1,2,2.37587e-4,ASV_00037,UK2
37,1,3,8.13913e-5,ASV_00037,IT1
37,1,4,8.79779e-5,ASV_00037,IT2
37,1,5,5.88088e-5,ASV_00037,IT3
37,1,7,4.23423e-5,ASV_00037,SE1
38,1,1,3.15215e-4,ASV_00038,UK1
38,1,2,2.73343e-4,ASV_00038,UK2
38,1,3,1.63253e-4,ASV_00038,IT1
38,1,4,2.98748e-4,ASV_00038,IT2
38,1,5,1.1997e-4,ASV_00038,IT3
39,1,1,2.19709e-4,ASV_00039,UK1
39,1,2,2.96396e-4,ASV_00039,UK2
39,1,4,1.77838e-4,ASV_00039,IT2
39,1,5,2.07007e-5,ASV_00039,IT3
39,1,6,1.06797e-4,ASV_00039,FI1
39,1,7,1.53844e-4,ASV_00039,SE1
40,1,1,3.29329e-6,ASV_00040,UK1
40,1,2,2.49349e-5,ASV_00040,UK2
40,1,3,1.65135e-4,ASV_00040,IT1
40,1,4,1.08208e-5,ASV_00040,IT2
40,1,5,1.64665e-5,ASV_00040,IT3
40,1,6,9.4094e-7,ASV_00040,FI1
40,1,7,1.23263e-4,ASV_00040,SE1
41,1,1,1.66076e-4,ASV_00041,UK1
41,1,2,2.07477e-4,ASV_00041,UK2
41,1,3,1.55255e-5,ASV_00041,IT1
41,1,4,1.56667e-4,ASV_00041,IT2
41,1,5,5.55155e-5,ASV_00041,IT3
41,1,6,1.05385e-4,ASV_00041,FI1
41,1,7,9.08007e-5,ASV_00041,SE1
42,1,1,2.31471e-4,ASV_00042,UK1
42,1,2,3.38738e-5,ASV_00042,UK2
42,1,3,1.83483e-5,ASV_00042,IT1
42,1,4,6.58658e-6,ASV_00042,IT2
42,1,5,4.84584e-5,ASV_00042,IT3
42,1,6,1.39259e-4,ASV_00042,FI1
42,1,7,2.52642e-4,ASV_00042,SE1
43,1,1,4.14955e-4,ASV_00043,UK1
43,1,2,3.32622e-4,ASV_00043,UK2
43,1,3,1.75956e-4,ASV_00043,IT1
43,1,4,3.68848e-4,ASV_00043,IT2
43,1,5,1.19499e-4,ASV_00043,IT3
44,1,1,2.91221e-4,ASV_00044,UK1
44,1,2,2.35235e-5,ASV_00044,UK2
44,1,3,1.36436e-5,ASV_00044,IT1
44,1,4,2.21121e-5,ASV_00044,IT2
44,1,5,5.17517e-6,ASV_00044,IT3
44,1,6,2.21591e-4,ASV_00044,FI1
44,1,7,2.04654e-4,ASV_00044,SE1
45,1,1,5.73973e-4,ASV_00045,UK1
45,1,2,1.72192e-4,ASV_00045,UK2
45,1,3,3.69319e-4,ASV_00045,IT1
45,1,4,5.42452e-4,ASV_00045,IT2
45,1,5,1.5996e-5,ASV_00045,IT3
45,1,6,4.7e-4,ASV_00045,FI1
45,1,7,4.1072e-4,ASV_00045,SE1
46,1,1,1.39259e-4,ASV_00046,UK1
46,1,3,3.1051e-5,ASV_00046,IT1
46,1,6,4.04604e-5,ASV_00046,FI1
46,1,7,2.35705e-4,ASV_00046,SE1
47,1,1,2.13123e-4,ASV_00047,UK1
47,1,3,1.33613e-4,ASV_00047,IT1
47,1,4,2.0983e-4,ASV_00047,IT2
47,1,5,8.51551e-5,ASV_00047,IT3
48,1,1,4.25305e-4,ASV_00048,UK1
48,1,2,4.56356e-4,ASV_00048,UK2
48,1,3,3.47207e-4,ASV_00048,IT1
48,1,4,4.75645e-4,ASV_00048,IT2
48,1,5,1.47728e-4,ASV_00048,IT3
48,1,6,2.82282e-6,ASV_00048,FI1
48,1,7,3.505e-4,ASV_00048,SE1
49,1,1,5.32102e-4,ASV_00049,UK1
49,1,2,1.93363e-4,ASV_00049,UK2
49,1,3,3.38738e-4,ASV_00049,IT1
49,1,4,7.05705e-5,ASV_00049,IT2
49,1,5,3.38738e-5,ASV_00049,IT3
49,1,6,1.01151e-4,ASV_00049,FI1
49,1,7,3.25095e-4,ASV_00049,SE1
50,1,1,5.99379e-4,ASV_00050,UK1
50,1,2,4.51651e-4,ASV_00050,UK2
50,1,3,3.59439e-4,ASV_00050,IT1
50,1,4,5.08108e-4,ASV_00050,IT2
50,1,5,1.59489e-4,ASV_00050,IT3
50,1,6,1.74074e-5,ASV_00050,FI1
50,1,7,6.91591e-5,ASV_00050,SE1
51,1,1,5.13753e-4,ASV_00051,UK1
51,1,2,2.17828e-4,ASV_00051,UK2
51,1,3,3.505e-4,ASV_00051,IT1
51,1,4,6.11611e-6,ASV_00051,IT2
51,1,5,3.52853e-5,ASV_00051,IT3
51,1,6,2.45585e-4,ASV_00051,FI1
51,1,7,3.61791e-4,ASV_00051,SE1
52,1,1,3.64614e-4,ASV_00052,UK1
52,1,2,3.83904e-4,ASV_00052,UK2
52,1,4,3.16156e-4,ASV_00052,IT2
52,1,5,1.15736e-4,ASV_00052,IT3
52,1,6,9.4094e-7,ASV_00052,FI1
52,1,7,7.71571e-5,ASV_00052,SE1
53,1,1,7.41931e-4,ASV_00053,UK1
53,1,3,5.09989e-4,ASV_00053,IT1
53,1,4,5.3069e-4,ASV_00053,IT2
53,1,5,5.69269e-5,ASV_00053,IT3
53,1,6,5.09049e-4,ASV_00053,FI1
53,1,7,3.96606e-4,ASV_00053,SE1
54,1,1,5.71621e-4,ASV_00054,UK1
54,1,2,4.09309e-5,ASV_00054,UK2
54,1,3,3.32622e-4,ASV_00054,IT1
54,1,4,7.01e-5,ASV_00054,IT2
54,1,5,2.21121e-5,ASV_00054,IT3
54,1,6,3.92372e-4,ASV_00054,FI1
54,1,7,4.6059e-4,ASV_00054,SE1
55,1,1,6.75124e-4,ASV_00055,UK1
55,1,2,1.01151e-4,ASV_00055,UK2
55,1,3,4.17307e-4,ASV_00055,IT1
55,1,4,5.86206e-4,ASV_00055,IT2
55,1,5,1.29379e-4,ASV_00055,IT3
55,1,6,2.97337e-4,ASV_00055,FI1
55,1,7,9.64464e-5,ASV_00055,SE1
56,1,1,5.608e-4,ASV_00056,UK1
56,1,2,2.78048e-4,ASV_00056,UK2
56,1,3,4.11191e-4,ASV_00056,IT1
56,1,4,5.35865e-4,ASV_00056,IT2
56,1,5,6.63363e-5,ASV_00056,IT3
56,1,7,4.8035e-4,ASV_00056,SE1
57,1,1,4.58708e-4,ASV_00057,UK1
57,1,2,2.81812e-4,ASV_00057,UK2
57,1,3,2.48408e-4,ASV_00057,IT1
57,1,4,2.01361e-4,ASV_00057,IT2
57,1,5,4.46947e-5,ASV_00057,IT3
57,1,6,5.17517e-6,ASV_00057,FI1
57,1,7,3.54264e-4,ASV_00057,SE1
58,1,1,3.32152e-4,ASV_00058,UK1
58,1,2,3.36386e-4,ASV_00058,UK2
58,1,3,3.51441e-4,ASV_00058,IT1
58,1,4,4.92582e-4,ASV_00058,IT2
58,1,5,3.999e-5,ASV_00058,IT3
58,1,6,2.26767e-4,ASV_00058,FI1
58,1,7,1.03033e-4,ASV_00058,SE1
59,1,1,5.69739e-4,ASV_00059,UK1
59,1,2,4.65765e-4,ASV_00059,UK2
59,1,3,4.06957e-4,ASV_00059,IT1
59,1,4,4.86466e-4,ASV_00059,IT2
59,1,5,8.84484e-5,ASV_00059,IT3
59,1,6,2.77577e-5,ASV_00059,FI1
59,1,7,5.09989e-4,ASV_00059,SE1
60,1,1,4.87407e-4,ASV_00060,UK1
60,1,2,3.89079e-4,ASV_00060,UK2
60,1,4,4.57297e-4,ASV_00060,IT2
60,1,5,1.00681e-4,ASV_00060,IT3
60,1,6,3.35916e-4,ASV_00060,FI1
60,1,7,5.69269e-5,ASV_00060,SE1
61,1,1,3.77317e-4,ASV_00061,UK1
61,1,2,3.14744e-4,ASV_00061,UK2
61,1,4,3.71671e-4,ASV_00061,IT2
61,1,6,3.52853e-5,ASV_00061,FI1
61,1,7,2.50761e-4,ASV_00061,SE1
62,1,1,3.1992e-5,ASV_00062,UK1
62,1,2,1.5996e-5,ASV_00062,UK2
62,1,3,4.75175e-5,ASV_00062,IT1
62,1,4,4.98698e-5,ASV_00062,IT2
62,1,5,1.5055e-5,ASV_00062,IT3
62,1,7,2.54054e-5,ASV_00062,SE1
63,1,1,5.46216e-4,ASV_00063,UK1
63,1,2,1.59489e-4,ASV_00063,UK2
63,1,3,4.14484e-4,ASV_00063,IT1
63,1,4,5.49509e-4,ASV_00063,IT2
63,1,5,5.12812e-5,ASV_00063,IT3
63,1,6,2.85105e-4,ASV_00063,FI1
63,1,7,4.08838e-4,ASV_00063,SE1
64,1,1,3.87197e-4,ASV_00064,UK1
64,1,2,2.55936e-4,ASV_00064,UK2
64,1,3,4.51651e-5,ASV_00064,IT1
64,1,4,2.93573e-4,ASV_00064,IT2
64,1,5,1.27027e-5,ASV_00064,IT3
64,1,6,2.33353e-4,ASV_00064,FI1
64,1,7,1.46787e-4,ASV_00064,SE1
65,1,1,2.12652e-4,ASV_00065,UK1
65,1,3,1.08679e-4,ASV_00065,IT1
65,1,4,2.03714e-4,ASV_00065,IT2
65,1,5,7.76276e-5,ASV_00065,IT3
66,1,1,5.39159e-4,ASV_00066,UK1
66,1,2,4.97287e-4,ASV_00066,UK2
66,1,4,4.73763e-4,ASV_00066,IT2
66,1,6,3.71671e-4,ASV_00066,FI1
66,1,7,4.27187e-4,ASV_00066,SE1
67,1,3,7.01e-5,ASV_00067,IT1
67,1,4,1.97597e-5,ASV_00067,IT2
67,1,5,5.17517e-6,ASV_00067,IT3
67,1,7,3.66967e-5,ASV_00067,SE1
68,1,1,4.3001e-4,ASV_00068,UK1
68,1,2,1.78779e-4,ASV_00068,UK2
68,1,3,2.40881e-4,ASV_00068,IT1
68,1,4,3.43914e-4,ASV_00068,IT2
68,1,5,7.9039e-5,ASV_00068,IT3
68,1,7,8.75074e-5,ASV_00068,SE1
69,1,1,3.72142e-4,ASV_00069,UK1
69,1,2,3.56146e-4,ASV_00069,UK2
69,1,3,2.25826e-4,ASV_00069,IT1
69,1,4,4.39889e-4,ASV_00069,IT2
69,1,5,8.84484e-5,ASV_00069,IT3
69,1,6,1.24204e-4,ASV_00069,FI1
69,1,7,1.18088e-4,ASV_00069,SE1
70,1,1,6.99118e-4,ASV_00070,UK1
70,1,2,3.55205e-4,ASV_00070,UK2
70,1,3,4.67647e-4,ASV_00070,IT1
70,1,4,3.96606e-4,ASV_00070,IT2
70,1,5,6.72772e-5,ASV_00070,IT3
70,1,6,4.57767e-4,ASV_00070,FI1
70,1,7,4.27187e-4,ASV_00070,SE1
71,1,1,4.89759e-4,ASV_00071,UK1
71,1,2,3.55205e-4,ASV_00071,UK2
71,1,3,4.13543e-4,ASV_00071,IT1
71,1,4,4.79409e-4,ASV_00071,IT2
71,1,5,1.66076e-4,ASV_00071,IT3
71,1,6,4.59649e-4,ASV_00071,FI1
71,1,7,4.11191e-4,ASV_00071,SE1
72,1,1,3.51441e-4,ASV_00072,UK1
72,1,2,3.14274e-4,ASV_00072,UK2
72,1,4,3.26977e-4,ASV_00072,IT2
73,1,1,4.35655e-4,ASV_00073,UK1
73,1,2,3.31211e-4,ASV_00073,UK2
73,1,3,2.25826e-4,ASV_00073,IT1
73,1,4,3.37327e-4,ASV_00073,IT2
73,1,5,1.14795e-4,ASV_00073,IT3
74,1,1,1.52432e-4,ASV_00074,UK1
74,1,2,5.55155e-5,ASV_00074,UK2
74,1,3,2.62052e-4,ASV_00074,IT1
74,1,4,2.13123e-4,ASV_00074,IT2
74,1,6,2.54995e-4,ASV_00074,FI1
74,1,7,7.24524e-5,ASV_00074,SE1
75,1,1,3.31211e-4,ASV_00075,UK1
75,1,2,2.93573e-4,ASV_00075,UK2
75,1,3,1.9995e-4,ASV_00075,IT1
75,1,4,3.20861e-4,ASV_00075,IT2
75,1,5,1.03974e-4,ASV_00075,IT3
76,1,1,6.21961e-4,ASV_00076,UK1
76,1,2,5.07167e-4,ASV_00076,UK2
76,1,3,4.47417e-4,ASV_00076,IT1
76,1,4,5.52802e-4,ASV_00076,IT2
76,1,5,1.83954e-4,ASV_00076,IT3
76,1,6,3.34975e-4,ASV_00076,FI1
76,1,7,4.58238e-4,ASV_00076,SE1
77,1,1,2.51231e-4,ASV_00077,UK1
77,1,3,1.27968e-4,ASV_00077,IT1
77,1,4,2.59229e-4,ASV_00077,IT2
77,1,5,8.93893e-5,ASV_00077,IT3
78,1,1,3.18979e-4,ASV_00078,UK1
78,1,2,4.23423e-5,ASV_00078,UK2
78,1,3,2.78048e-4,ASV_00078,IT1
78,1,5,1.69369e-5,ASV_00078,IT3
78,1,6,2.93103e-4,ASV_00078,FI1
78,1,7,2.36176e-4,ASV_00078,SE1
79,1,1,5.03403e-4,ASV_00079,UK1
79,1,2,3.53323e-4,ASV_00079,UK2
79,1,3,2.11241e-4,ASV_00079,IT1
79,1,4,4.12132e-4,ASV_00079,IT2
79,1,5,1.11501e-4,ASV_00079,IT3
80,1,1,5.02462e-4,ASV_00080,UK1
80,1,2,4.06486e-4,ASV_00080,UK2
80,1,3,3.82022e-4,ASV_00080,IT1
80,1,4,5.26456e-4,ASV_00080,IT2
80,1,5,1.19029e-4,ASV_00080,IT3
80,1,6,3.65555e-4,ASV_00080,FI1
80,1,7,9.73873e-5,ASV_00080,SE1
81,1,1,5.14224e-4,ASV_00081,UK1
81,1,2,1.86777e-4,ASV_00081,UK2
81,1,3,3.63203e-4,ASV_00081,IT1
81,1,4,4.4083e-4,ASV_00081,IT2
81,1,5,1.01151e-4,ASV_00081,IT3
81,1,6,3.71201e-4,ASV_00081,FI1
81,1,7,2.09359e-4,ASV_00081,SE1
82,1,1,1.78308e-4,ASV_00082,UK1
82,1,2,9.64464e-5,ASV_00082,UK2
82,1,7,1.6043e-4,ASV_00082,SE1
83,1,1,5.54684e-4,ASV_00083,UK1
83,1,2,5.33983e-4,ASV_00083,UK2
83,1,3,4.08368e-4,ASV_00083,IT1
83,1,4,3.71671e-4,ASV_00083,IT2
83,1,5,1.18088e-4,ASV_00083,IT3
83,1,6,1.83483e-4,ASV_00083,FI1
83,1,7,3.82492e-4,ASV_00083,SE1
84,1,1,3.76846e-4,ASV_00084,UK1
84,1,2,2.88398e-4,ASV_00084,UK2
84,1,3,2.96867e-4,ASV_00084,IT1
84,1,4,2.12652e-4,ASV_00084,IT2
84,1,5,1.03503e-5,ASV_00084,IT3
84,1,6,1.75015e-4,ASV_00084,FI1
84,1,7,7.38638e-5,ASV_00084,SE1
85,1,1,7.12762e-4,ASV_00085,UK1
85,1,2,5.51391e-4,ASV_00085,UK2
85,1,3,4.13543e-4,ASV_00085,IT1
85,1,4,5.36336e-4,ASV_00085,IT2
85,1,6,5.01051e-4,ASV_00085,FI1
85,1,7,3.92372e-4,ASV_00085,SE1
86,1,1,6.08318e-4,ASV_00086,UK1
86,1,2,3.51441e-4,ASV_00086,UK2
86,1,3,4.06957e-4,ASV_00086,IT1
86,1,4,3.98488e-4,ASV_00086,IT2
86,1,5,8.65665e-5,ASV_00086,IT3
86,1,6,1.39259e-4,ASV_00086,FI1
86,1,7,5.18928e-4,ASV_00086,SE1
87,1,1,5.31631e-4,ASV_00087,UK1
87,1,2,1.64665e-5,ASV_00087,UK2
87,1,3,3.81081e-4,ASV_00087,IT1
87,1,4,1.78308e-4,ASV_00087,IT2
87,1,5,4.23423e-6,ASV_00087,IT3
87,1,6,3.15685e-4,ASV_00087,FI1
87,1,7,4.85525e-4,ASV_00087,SE1
88,1,1,6.85945e-4,ASV_00088,UK1
88,1,2,3.2039e-4,ASV_00088,UK2
88,1,3,4.32832e-4,ASV_00088,IT1
88,1,4,3.82492e-4,ASV_00088,IT2
88,1,6,3.47207e-4,ASV_00088,FI1
88,1,7,3.36386e-4,ASV_00088,SE1
89,1,1,6.01261e-4,ASV_00089,UK1
89,1,2,3.12392e-4,ASV_00089,UK2
89,1,3,4.04134e-4,ASV_00089,IT1
89,1,4,4.01311e-4,ASV_00089,IT2
89,1,5,1.92893e-5,ASV_00089,IT3
89,1,6,1.21852e-4,ASV_00089,FI1
89,1,7,1.99479e-4,ASV_00089,SE1
90,1,1,5.56566e-4,ASV_00090,UK1
90,1,2,4.43653e-4,ASV_00090,UK2
90,1,3,3.71671e-4,ASV_00090,IT1
90,1,4,4.71881e-4,ASV_00090,IT2
90,1,5,1.1997e-4,ASV_00090,IT3
90,1,6,1.7972e-4,ASV_00090,FI1
90,1,7,5.78678e-5,ASV_00090,SE1
91,1,1,4.36126e-4,ASV_00091,UK1
91,1,2,3.11922e-4,ASV_00091,UK2
91,1,3,1.89599e-4,ASV_00091,IT1
91,1,4,3.21801e-4,ASV_00091,IT2
91,1,5,7.57457e-5,ASV_00091,IT3
92,1,1,6.76536e-4,ASV_00092,UK1
92,1,2,3.02042e-4,ASV_00092,UK2
92,1,3,4.46476e-4,ASV_00092,IT1
92,1,4,5.87617e-4,ASV_00092,IT2
92,1,5,1.06797e-4,ASV_00092,IT3
92,1,6,3.37797e-4,ASV_00092,FI1
92,1,7,4.54944e-4,ASV_00092,SE1
93,1,1,3.53323e-4,ASV_00093,UK1
93,1,2,1.36436e-4,ASV_00093,UK2
93,1,3,3.34975e-4,ASV_00093,IT1
93,1,4,3.37327e-4,ASV_00093,IT2
93,1,6,4.01781e-4,ASV_00093,FI1
93,1,7,1.83954e-4,ASV_00093,SE1
94,1,1,4.86466e-4,ASV_00094,UK1
94,1,2,2.24414e-4,ASV_00094,UK2
94,1,4,3.74024e-4,ASV_00094,IT2
94,1,6,2.77577e-4,ASV_00094,FI1
94,1,7,7.85685e-5,ASV_00094,SE1
95,1,1,4.04604e-5,ASV_00095,UK1
95,1,2,7.8098e-5,ASV_00095,UK2
95,1,5,4.7047e-7,ASV_00095,IT3
95,1,7,1.03033e-4,ASV_00095,SE1
96,1,1,5.14224e-4,ASV_00096,UK1
96,1,2,3.43443e-5,ASV_00096,UK2
96,1,3,3.18038e-4,ASV_00096,IT1
96,1,4,2.73343e-4,ASV_00096,IT2
96,1,5,6.06906e-5,ASV_00096,IT3
96,1,6,1.56667e-4,ASV_00096,FI1
96,1,7,3.02512e-4,ASV_00096,SE1
97,1,1,4.75175e-4,ASV_00097,UK1
97,1,2,2.25355e-4,ASV_00097,UK2
97,1,3,3.28859e-4,ASV_00097,IT1
97,1,4,3.07687e-4,ASV_00097,IT2
97,1,5,2.96396e-5,ASV_00097,IT3
97,1,7,5.22222e-5,ASV_00097,SE1
98,1,1,2.92632e-4,ASV_00098,UK1
98,1,2,0.00023711700000000001,ASV_00098,UK2
98,1,3,1.37377e-4,ASV_00098,IT1
98,1,4,2.99219e-4,ASV_00098,IT2
98,1,5,1.04444e-4,ASV_00098,IT3
99,1,1,4.02722e-4,ASV_00099,UK1
99,1,2,3.18979e-4,ASV_00099,UK2
99,1,3,2.55936e-4,ASV_00099,IT1
99,1,4,3.77787e-4,ASV_00099,IT2
