from,PF_J,PF_J_sd,num_layers
ASV_00217,0.16253179270299195,0.05630199475541581,6
ASV_00218,0.23009319211291876,0.14018420611245785,7
ASV_00219,0.18076889672996402,0.14954034605927619,7
ASV_00220,0.22709190465091822,0.10890048129528472,5
ASV_00221,0.1371743878950089,0.14611423944913665,7
ASV_00222,0.21895268369711848,0.1554731744999731,5
ASV_00223,0.08990169254476264,0.06977063939224443,7
ASV_00224,0.11816775431323216,0.14618907802565886,6
ASV_00225,0.1541377373645742,0.08330561530624199,5
ASV_00226,0.20272787442465595,0.11380046251022141,7
ASV_00227,0.19007968494741947,0.15461414014302985,5
ASV_00228,0.1584479145812574,0.1596714172818545,5
ASV_00229,0.07458444122319664,0.10358692315556525,7
ASV_00230,0.21892652144052183,0.12643847996037463,5
ASV_00231,0.1776413291125673,0.13403239356425453,7
ASV_00232,0.1750941001538727,0.11694586050681612,7
ASV_00233,0.12452447200840779,0.09821823427985181,7
ASV_00235,0.12106201625391837,0.10173160601657365,6
ASV_00236,0.12756202847398837,0.09945112515556667,7
ASV_00237,0.03174517145501711,0.02177774141364968,6
ASV_00238,0.22858707002091305,0.18398067065217463,5
ASV_00239,0.06714585671457986,0.08434043446736662,7
ASV_00240,0.2994059258016694,0.08045243877634876,6
ASV_00241,0.19156806717850455,0.10157166700939053,7
ASV_00242,0.20209658643768053,0.1449815897747475,7
ASV_00243,0.11468180698426915,0.08230808734821302,7
ASV_00244,0.2081886039335587,0.13541450588105639,5
ASV_00245,0.19202143622220755,0.09302353025697578,6
ASV_00246,0.17687783759721584,0.1125417360639866,3
ASV_00247,0.08328282062313064,0.07890553313098865,7
ASV_00248,0.1455619378904358,0.12358216629061451,6
ASV_00249,0.12202777751204505,0.12943215060136068,7
ASV_00250,0.1623271559697598,0.11862360440689168,7
ASV_00251,0.18268363099533114,0.1279198254864565,7
ASV_00252,0.17236383478981204,0.10770670592539995,7
ASV_00253,0.20589311733473684,0.12373912217740325,5
ASV_00254,0.1362745062665398,0.09833035055347801,7
ASV_00255,0.2451622129206163,0.0805696194974784,5
ASV_00256,0.1471611237050736,0.05898789330167584,4
ASV_00257,0.14902148087483066,0.1367080441264365,7
ASV_00258,0.14565595303026227,0.12779692874715148,7
ASV_00259,0.0949329528869813,0.09297026317179921,7
ASV_00260,0.22001119191461072,0.08481147155949181,5
ASV_00261,0.180251276686441,0.07928326892630529,6
ASV_00262,0.2381311966346693,0.10845423405912749,7
ASV_00263,0.09845343975864435,0.08534236221611631,7
ASV_00264,0.12450636572340071,0.09658028868865662,7
ASV_00265,0.050258606074648896,0.036190262205147684,6
ASV_00266,0.23062835549152688,0.1443932437529158,5
ASV_00267,0.157255094828316,0.09753527364382743,7
ASV_00268,0.06019391445422724,0.035551729633074486,5
ASV_00269,0.1665670917943788,0.11639984262938942,7
ASV_00270,0.2175989642420152,0.10598725881099524,7
ASV_00271,0.15787363028219029,0.16008025771294168,4
ASV_00272,0.34233350929059203,0.04807380224197945,4
ASV_00273,0.2196240157301872,0.17171156864696227,5
ASV_00274,0.21535281051120253,0.1438516397148858,7
ASV_00275,0.1787191958925278,0.15365304807928779,7
ASV_00276,0.16556081282555904,0.13587079468692279,7
ASV_00277,0.20401988167889043,0.13073138223885147,7
ASV_00278,0.15488598674407036,0.12752573567853964,6
ASV_00279,0.1785281538011282,0.16295454853972616,6
ASV_00280,0.07520394092912353,0.05120461212859205,7
ASV_00281,0.29659793286669067,0.07086706854869093,5
ASV_00282,0.1016552072679387,0.11758054939628974,6
ASV_00283,0.1786262627483464,0.10252221309184464,6
ASV_00284,0.10210969560615267,0.10973150185836142,7
ASV_00285,0.09762404343518187,0.13638040028084258,7
ASV_00286,0.12107018652210666,0.1440397103114534,7
ASV_00287,0.20476066813419677,0.1614426946676246,5
ASV_00288,0.12548631189003676,0.09609131531170635,7
ASV_00289,0.24691886708528438,0.10662900607252268,5
ASV_00290,0.19248135910757125,0.09448692858750106,7
ASV_00291,0.0886655178936284,0.08750933996639687,7
ASV_00292,0.14565397663282445,0.14508585942290195,7
ASV_00293,0.13037172571106492,0.11043868588928583,7
ASV_00294,0.09559120705834329,0.10502391966564878,7
ASV_00295,0.19438191051869347,0.11447030390571131,5
ASV_00296,0.15725153954297016,0.12361370971431188,7
ASV_00297,0.16814717071744673,0.10238064989605371,7
ASV_00298,0.14587353248428883,0.08582221222605642,6
ASV_00299,0.1590255650259564,0.10694981695058695,7
ASV_00300,0.18611224833958753,0.09946645889149157,6
ASV_00301,0.16694533331525357,0.11762337215759625,5
ASV_00302,0.25819613296481486,0.0703631592267491,5
ASV_00303,0.13730683543910419,0.09235576059750869,7
ASV_00304,0.1276030322823668,0.14771681481276164,6
ASV_00305,0.19326814990879337,0.09804283718937873,6
ASV_00306,0.1742125065705965,0.0348029504546307,4
ASV_00307,0.23678731853035753,0.08937770234226344,5
ASV_00308,0.23323264570217847,0.09823846586484568,5
ASV_00309,0.20884146221696884,0.12589824428223506,7
ASV_00310,0.10879553992906467,0.11982730420215033,5
ASV_00311,0.15723458259911452,0.13680271203067088,7
ASV_00312,0.12246757142929793,0.11779084781851527,7
ASV_00313,0.128047526479976,0.07993953109651324,7
ASV_00314,0.1382485688988632,0.08793366300654026,6
ASV_00315,0.1522992274497014,0.14334676258404286,7
ASV_00316,0.0971967244407084,0.04878878799235105,6
ASV_00317,0.17502968056732096,0.10572286373001505,4
ASV_00318,0.14662178179889887,0.1105345762929465,7
ASV_00319,0.18168319674743735,0.05774249541924949,5
ASV_00320,0.1276470797542951,0.1241913409405924,7
ASV_00321,0.17942468312483315,0.14184697492154863,6
ASV_00322,0.03922956158237103,0.02753129874880831,4
ASV_00323,0.15536057343826382,0.12308398887542651,7
ASV_00324,0.17100840008403453,0.09456929738435786,7
ASV_00325,0.12157822774328284,0.11524755520886523,6
ASV_00326,0.1822165322290814,0.14298236519537655,6
ASV_00327,0.1127006302557041,0.08414325078303914,5
ASV_00328,0.16197711807820447,0.12947692015663595,7
ASV_00329,0.28235984813706483,0.04926277461069213,5
ASV_00330,0.2662061405503085,0.12406948460274005,5
ASV_00331,0.1981790947972035,0.09588059684733075,7
ASV_00332,0.2336570446941753,0.07012094963077527,6
ASV_00333,0.13097077323199902,0.11135872297375465,7
ASV_00334,0.195895479788633,0.13834452348694073,7
ASV_00335,0.24069675651750844,0.09389885454092492,7
ASV_00336,0.18936724506197697,0.1408503820353564,5
ASV_00337,0.15989018520182638,0.1421685578938155,5
ASV_00338,0.21503689894307537,0.11405016882969204,6
ASV_00339,0.12581139059603572,0.10271407722459244,6
ASV_00340,0.10948201253861255,0.08852917071263548,7
ASV_00341,0.17179783010151534,0.11953633053394933,6
ASV_00342,0.16851551885890456,0.12922058569783332,7
ASV_00343,0.2199929795473265,0.08141093609147797,5
ASV_00344,0.04967725968661799,0.03306782907016428,4
ASV_00345,0.14355813581883048,0.11761476723208968,5
ASV_00346,0.10181090491862675,0.12254228560678408,7
ASV_00347,0.08886332488033395,0.10162212526167624,6
ASV_00348,0.16076522878116473,0.1225647685419849,6
ASV_00349,0.2737634212459656,0.057074110874233336,6
ASV_00350,0.19119540445514602,0.13489274200583165,7
ASV_00351,0.2323374536249173,0.15545073671772758,7
ASV_00352,0.09269080467939725,0.08428284148811878,7
ASV_00353,0.09886978887145179,0.10045556990685767,5
ASV_00354,0.1702820611990494,0.14673048742909553,5
ASV_00355,0.21181966679519462,0.17042108761660843,5
ASV_00356,0.2254408863736315,0.11327712640657406,7
ASV_00357,0.08180222698743281,0.07975281290451323,5
ASV_00358,0.10997842238781598,0.1409907486329557,6
ASV_00359,0.06603177550756612,0.05874780367825632,7
ASV_00360,0.17510950554122834,0.10948284573128686,7
ASV_00361,0.18103931352445862,0.11208344657196555,7
ASV_00362,0.09767797745034702,0.08484260699338876,4
ASV_00363,0.16600102067029612,0.13240191943167817,6
ASV_00364,0.18363766866930656,0.1530187961978953,5
ASV_00365,0.127517079810914,0.11117546601273197,7
ASV_00366,0.1629207202347048,0.10278838900550795,7
ASV_00367,0.13414012830466346,0.09597118447573083,7
ASV_00368,0.19396136495877253,0.1614642086658255,5
ASV_00369,0.17422279588746767,0.12171036987972264,7
ASV_00370,0.20921032284639246,0.07792143229283001,5
ASV_00371,0.15056272778782093,0.10445550326757026,7
ASV_00372,0.17088103674711497,0.11071769496767134,7
ASV_00373,0.15658202273824515,0.14011849983116975,7
ASV_00374,0.07412768266102267,0.06311666441833592,7
ASV_00375,0.13756851940941883,0.10419966245143632,4
ASV_00376,0.25461620000029833,0.1138688376674863,7
ASV_00377,0.14378750734388085,0.148346568018111,7
ASV_00378,0.13958234503080785,0.09166248203835078,7
ASV_00379,0.16498286619877683,0.11875244320004193,7
ASV_00380,0.12936496759767394,0.12161114820617902,7
ASV_00381,0.1812763931565028,0.11951783213651924,5
ASV_00382,0.1730453707134687,0.11129187064499342,7
ASV_00383,0.16670944294246934,0.1837714019916948,4
ASV_00384,0.10205591797717277,0.09167324647710902,7
ASV_00385,0.14283062691582443,0.11866919535464689,7
ASV_00386,0.0627971211607796,0.04585627347935719,6
ASV_00387,0.2335769790642595,0.13957712584304702,7
ASV_00388,0.18057941588134932,0.08454535110149418,6
ASV_00389,0.1251442934020383,0.12786997436550485,7
ASV_00390,0.21816237272467673,0.1829001562914438,5
ASV_00391,0.2181820582058161,0.12068188108446723,5
ASV_00392,0.2691407962385137,0.11283914945110092,6
ASV_00393,0.17406172311203455,0.15062871519984025,5
ASV_00394,0.17575191208975,0.1577295274036545,5
ASV_00395,0.20386914980309237,0.12131259098399609,7
ASV_00396,0.19504923396517215,0.1662140862630189,5
ASV_00397,0.0854059143957859,0.09931020907021763,7
ASV_00398,0.15394274857989587,0.11983072300658094,5
ASV_00399,0.14625088320491872,0.15511769125151026,5
ASV_00400,0.10872352708079687,0.08846010655551899,7
ASV_00401,0.004901960784313708,NA,2
ASV_00402,0.07465910710633632,0.07953568912964719,7
ASV_00403,0.11729165302211138,0.14020860064798638,5
ASV_00404,0.14526474135965606,0.10949305278384677,7
ASV_00405,0.032647915472468425,0.014485090889161523,4
ASV_00406,0.09194126711125326,0.08187502793352858,7
ASV_00407,0.13970921675410225,0.1004646834515206,7
ASV_00409,0.13444335543631322,0.16004409487127863,6
ASV_00410,0.12825429068732191,0.1211088653220524,6
ASV_00411,0.24121650844242362,0.1448560630899877,5
ASV_00412,0.07008881709598487,0.10800327156075072,6
ASV_00413,0.16898959163431124,0.13098770286780345,7
ASV_00415,0.25978882492008193,0.0630496609053413,6
ASV_00416,0.16619706177653087,0.06732498879694947,6
ASV_00417,0.22855233167967967,0.07947452174964185,6
ASV_00418,0.15416510738889716,0.08304690638293191,6
ASV_00419,0.14211715900142943,0.04874890842787346,4
ASV_00420,0.10479018090023313,0.10603867418980242,7
ASV_00421,0.1472388717941145,0.10162577923975029,7
ASV_00422,0.1830244391355647,0.1527580247063909,5
ASV_00423,0.10447280296678839,0.09781586211119088,6
ASV_00424,0.15694252586853563,0.11356953121631548,7
ASV_00425,0.13502606072054144,0.11091818393538651,7
ASV_00426,0.22150681282308993,0.11129628936501575,7
ASV_00427,0.19949914020841816,0.04901126064437236,4
ASV_00428,0.15172713353358483,0.08137089994910536,6
ASV_00429,0.1959903176239162,0.1444733712246604,5
ASV_00430,0.09039193021175877,0.08138266807765851,6
ASV_00431,0.23384590901131355,0.054385550881844776,4
ASV_00432,0.062185428851805925,0.027304259175919953,4
ASV_00434,0.3246147150875295,0.05208623983304255,3
ASV_00435,0.11185630988448528,0.11860063191320565,6
ASV_00436,0.13883856770110678,0.10281884785770781,6
ASV_00437,0.16203859501900986,0.17538518077753676,6
ASV_00438,0.19393149338300167,0.07970763414891972,7
ASV_00439,0.07513531474035048,0.07820161592166817,7
ASV_00440,0.20236712685866987,0.07845292729238004,5
ASV_00441,0.1514559104799382,0.12859883580640982,7
ASV_00442,0.14325131623078963,0.09023815226463054,7
ASV_00443,0.14269697077948196,0.1406900761528206,5
ASV_00444,0.3059539652479199,0.07296058914059779,6
ASV_00445,0.2148699495511488,0.19321322301837496,5
ASV_00446,0.1857115638444396,0.11792467010075325,7
ASV_00447,0.12658329490668047,0.0953233407458752,7
ASV_00448,0.1959551224536077,0.13818886684546636,3
ASV_00449,0.05584972670974404,0.06672022980472832,7
ASV_00450,0.11626534184021713,0.16736619411822315,5
ASV_00451,0.15774013849486784,0.0840186280336353,5
ASV_00452,0.14327731162857846,0.09496519977233754,7
ASV_00453,0.19884766465344078,0.09020262057189135,5
ASV_00454,0.10868430192779888,0.12181664780138679,7
ASV_00455,0.2014081884556191,0.15618522370672316,5
ASV_00456,0.20827097193232574,0.060212894829050276,5
ASV_00457,0.11853651754300061,0.16638718203912997,3
ASV_00458,0.20614845329988765,0.15922172049950326,5
ASV_00459,0.12332681986305657,0.11570852041607076,7
ASV_00460,0.21640777568965994,0.1397101714885531,5
ASV_00461,0.14296655952311654,0.08107575564494375,6
ASV_00462,0.13852223803831423,0.11625892990760842,6
ASV_00463,0.13440184148211662,0.11383093441903908,6
ASV_00464,0.16816735691845033,0.13390780810295458,7
ASV_00465,0.18114463087273683,0.13209266299322467,4
ASV_00466,0.12833138013118736,0.1192870116686862,6
ASV_00467,0.16446045630161016,0.1010161404934939,6
ASV_00468,0.09682953440082204,0.07835282225957413,6
ASV_00469,0.09944486820778539,0.09781080698952202,6
ASV_00470,0.14591675495202058,0.06355485178768563,4
ASV_00471,0.18109584891204542,0.14235511221470282,7
ASV_00472,0.11207804125858487,0.04703047193717936,5
ASV_00473,0.12811032454708543,0.12747209427172712,6
ASV_00474,0.13674326381909696,0.11498644917840059,7
ASV_00475,0.07873820479957512,0.06176462186938024,7
ASV_00476,0.10548321551150147,0.11594443917248581,4
ASV_00477,0.08171447761939157,0.1054625731369473,6
ASV_00478,0.19855855119786636,0.05553715111497502,6
ASV_00479,0.1911033345762352,0.09205681186332548,5
ASV_00480,0.14076829614004896,0.11145790429276187,6
ASV_00481,0.22165316263600973,0.07461393170706176,4
ASV_00482,0.2103006519412024,0.14101622974738068,5
ASV_00483,0.17213517862675204,0.12005899308759439,7
ASV_00484,0.2904254966153913,0.06635761386978395,5
ASV_00485,0.26331521888990833,0.12146833992222625,4
ASV_00486,0.24886653736985037,0.10309324235568841,6
ASV_00487,0.2598040849098508,0.06299983519166137,5
ASV_00488,0.21128276558781,0.13374208718089436,5
ASV_00489,0.0666477831412293,0.05125330638974549,5
ASV_00490,0.16037330560796548,0.11477244764488752,7
ASV_00491,0.08532201035177397,0.03816532456873085,5
ASV_00492,0.147087880217811,0.12400538582473503,7
ASV_00493,0.13020873685920614,0.10232181209289266,7
ASV_00494,0.18639737766578718,0.12445265995303124,7
ASV_00495,0.26606776657119335,0.08070621255619514,6
ASV_00496,0.28332741419474317,0.047730278152802015,4
ASV_00497,0.2505223266987948,0.07046540960360907,6
ASV_00498,0.045147064837091834,0.06573907040241915,6
ASV_00499,0.17614510780181175,0.0850003338502382,5
ASV_00501,0.22698701914093433,0.1569444457914154,5
ASV_00502,0.13791538399864714,0.10416176271731875,7
ASV_00503,0.24197276447200403,0.04536292836366479,3
ASV_00504,0.19369750876067784,0.12212461139771477,7
ASV_00505,0.15751258412322683,0.05042658612189232,5
ASV_00506,0.19500299615736566,0.13430813853040816,5
ASV_00507,0.2885829458191797,0.07339514668999735,4
ASV_00508,0.061370767977891046,0.07120902283406023,7
ASV_00509,0.15436493125213144,0.07014627962411037,6
ASV_00510,0.1784225796510725,0.09979239703871708,5
ASV_00511,0.1657333062179249,0.09746114106331762,6
ASV_00512,0.12219907001092373,0.12844232264222044,7
ASV_00513,0.07049345913592418,0.08618474758380477,7
ASV_00514,0.03212795527289717,0.03358949288379485,3
ASV_00515,0.17707958991246098,0.05529902834592338,6
ASV_00516,0.12334550761901583,0.10218614400941613,7
ASV_00517,0.1552578438292705,0.11443603544899357,7
ASV_00519,0.13677731909026813,0.09596082847372021,6
ASV_00520,0.08543414821526951,0.08281865702338262,7
ASV_00521,0.10997173943857762,0.10482127923189141,7
ASV_00522,0.10394790315503745,0.10394445509105447,7
ASV_00523,0.18470292145573905,0.0642432339336752,4
ASV_00524,0.1428183980442692,0.11266631509370836,7
ASV_00525,0.12797615826427813,0.12198848054969459,5
ASV_00526,0.21382289416846645,NA,2
ASV_00527,0.09158075323915682,0.08387421873590589,5
ASV_00528,0.1497599744460473,0.13383781962326122,5
