from,PF_J,PF_J_sd,num_layers
ASV_00141,0.15899993373058455,0.11984906918148575,6
ASV_00142,0.07785624158575447,0.10327188526149203,7
ASV_00143,0.19415834334296422,0.1446428062743973,3
ASV_00144,0.08546306675850843,0.05988006414935794,7
ASV_00145,0.23134797211118438,0.1453328342866892,4
ASV_00146,0.15883930417774947,0.06600837214872518,6
ASV_00147,0.15778769035477003,0.10298494669361573,5
ASV_00148,0.11663942823008594,0.1121965996681328,7
ASV_00149,0.24970866000796166,0.071800195139465825,4
ASV_00150,0.15985557357016875,0.028049416127051984,3
ASV_00151,0.19507594526190533,0.09676058892441361,6
ASV_00152,0.19653767348477189,0.10619108435132293,6
ASV_00153,0.2214668642363059,0.08887538743744985,4
ASV_00154,0.3682329988851728,0.04405077249889228,3
ASV_00155,0.08745225757626614,0.07582733685344707,7
ASV_00156,0.1647497465514509,0.10740795935667082,6
ASV_00157,0.17425997314562625,0.08938120431096597,7
ASV_00158,0.1822633503755511,0.17070869676925973,4
ASV_00159,0.16184566013853688,0.100580978106511,6
ASV_00160,0.12685921205987305,0.10027298429459817,7
ASV_00161,0.18806160136276265,0.08464397270696905,5
ASV_00162,0.2022748836246036,0.158242697919972,5
ASV_00163,0.13170794928200844,0.09934649418791211,7
ASV_00164,0.2689979327930642,0.0721549878005108,5
ASV_00165,0.1921766501507222,0.14142164295300655,5
ASV_00166,0.19670186842173717,0.09630379576373153,6
ASV_00167,0.275955511986881,0.032543815697833565,4
ASV_00168,0.05934549715376518,0.07059191374191044,5
ASV_00169,0.1728355352515864,0.12147893469174946,5
ASV_00170,0.13731092485347932,0.1136267749759692,5
ASV_00171,0.1932902931327655,0.10607721135112246,7
ASV_00172,0.2472238718100233,0.08215397527371264,5
ASV_00173,0.3444051649686637,0.05999865915637541,3
ASV_00174,0.1974412285198042,0.09088303426109202,4
ASV_00176,0.20335105824667687,0.14031584812932227,5
ASV_00177,0.16123472500156102,0.10206944985465127,7
ASV_00178,0.24338624338624337,NA,2
ASV_00179,0.10886414811112748,0.08384294005426013,5
ASV_00180,0.3073804379176701,0.025139422907462263,4
ASV_00181,0.21368617548404903,0.08043170928569614,5
ASV_00182,0.22251785148576533,0.09681529493165926,6
ASV_00183,0.1547236435638676,0.11930813202872205,5
ASV_00184,0.19786544546330226,0.1352859412045116,5
ASV_00185,0.16584344327806133,0.09762601526439296,7
ASV_00186,0.1431395159500585,0.13529810844814838,6
ASV_00187,0.13540172324431218,0.12552870794491322,7
ASV_00188,0.14778954208174513,0.14022633311579494,6
ASV_00189,0.24479388589199216,0.14650603450922922,3
ASV_00190,0.25871367548037233,0.10430734258146507,3
ASV_00191,0.05991195539677592,0.04165274337728117,5
ASV_00192,0.2848484848484849,NA,2
ASV_00193,0.17728578291714334,0.1387969767514893,4
ASV_00194,0.2516778523489933,NA,2
ASV_00195,0.3614457831325302,NA,2
ASV_00196,0.1652003350127991,0.09516092862914423,7
ASV_00197,0.16574151554378722,0.11077833022916547,7
ASV_00198,0.17335267429978202,0.10087935115337697,6
ASV_00199,0.37033018692249403,0.03621825824508133,3
ASV_00200,0.15294469571029787,0.10024536121086497,7
ASV_00201,0.1859617557149823,0.04553833932646614,3
ASV_00202,0.07486594856948679,0.07389147774029768,5
ASV_00203,0.18251849618381988,0.1427764783597688,5
ASV_00204,0.22270006176605728,0.037271515575377126,3
ASV_00205,0.20222450707974465,0.10843896046652157,5
ASV_00206,0.21031972404805907,0.08647639669020729,5
ASV_00208,0.41145833333333326,NA,2
ASV_00210,0.16780942671225368,0.04160723091044795,5
ASV_00211,0.14580574395764534,0.036100036211569604,5
ASV_00212,0.30986416119207216,0.12870004858583453,3
ASV_00213,0.22667990667538232,0.13396279985193377,4
ASV_00214,0.18833928354847249,0.14170446933421008,4
ASV_00215,0.17236354168950543,0.14096083914454788,3
ASV_00216,0.34695529393727853,0.07417779272394824,3
ASV_00217,0.1484699080261764,0.03316314735378086,3
ASV_00218,0.19497174216096852,0.1265701302094766,7
ASV_00219,0.2136071394779054,0.09908684802386669,5
ASV_00221,0.19642176570404538,0.14766011515422472,5
ASV_00222,0.26923076923076916,NA,2
ASV_00223,0.14365144331208096,0.05112319513415782,4
ASV_00224,0.13662940370554372,0.11054222313567641,4
ASV_00225,0.19138755980861244,NA,2
ASV_00226,0.21700245513974234,0.12457173005754935,3
ASV_00227,0.17924546920030165,0.1445767604851924,5
ASV_00228,0.12993039443155452,NA,2
ASV_00229,0.15054902277163995,0.17720533157113283,3
ASV_00230,0.2809371817156542,0.08021528954138091,4
ASV_00231,0.22957987397838298,0.07701985510108765,5
ASV_00232,0.16883331242376107,0.0968708875190061,7
ASV_00233,0.11725910075942095,0.08133763155026794,7
ASV_00235,0.1942338203406629,0.10393092548197896,5
ASV_00236,0.222938044555784,0.08148785681861027,3
ASV_00237,0.018957345971564066,NA,2
ASV_00238,0.22039478126569775,0.18397526591441002,5
ASV_00239,0.1959137498795651,0.06568979082777798,3
ASV_00240,0.284034022408923,0.06801269365506608,5
ASV_00241,0.25238046986529267,0.029749546915428277,4
ASV_00242,0.17697593144443258,0.12320359352113856,6
ASV_00243,0.13961672578077852,0.07823010935176315,6
ASV_00244,0.2022921904899836,0.12692469325072508,5
ASV_00245,0.2426160337552743,NA,2
ASV_00246,0.36009174311926606,NA,2
ASV_00247,0.3227383863080684,NA,2
ASV_00248,0.13306046745133038,0.07829158334136595,3
ASV_00249,0.11230329611829935,0.11177256949850223,7
ASV_00250,0.16349097974008903,0.10156780151525073,7
ASV_00251,0.2336692451616042,0.04700873498694257,4
ASV_00252,0.17857552603198637,0.05930110215455459,3
ASV_00253,0.29846187026249044,0.052456522905320956,3
ASV_00254,0.13177071736859564,0.11498546271975983,6
ASV_00255,0.2103989834516662,0.016255292646237776,3
ASV_00256,0.13139132876049361,0.06798642492468544,4
ASV_00257,0.18864628683485984,0.12212502880596986,6
ASV_00258,0.11096022298365993,0.09738315081282525,3
ASV_00259,0.13665022820317493,0.12148172518288244,5
ASV_00260,0.23943447708156965,0.0596417484626447,4
ASV_00261,0.2422604681839538,0.06859309554056592,4
ASV_00262,0.2224887755422688,0.09213635814881269,6
ASV_00263,0.21725584800599126,0.056755355601375866,4
ASV_00264,0.14421975283190153,0.1258497012679459,5
ASV_00265,0.06969122750259722,0.04181944673173515,5
ASV_00266,0.22856883289733576,0.13931015104734026,5
ASV_00267,0.17205717382255187,0.07267721693705448,5
ASV_00268,0.099290780141844,NA,2
ASV_00269,0.20088218583612275,0.08098871820164548,6
ASV_00270,0.17918897489911345,0.09880434390298347,5
ASV_00271,0.2796208530805686,NA,2
ASV_00272,0.3162400598429388,0.04817835511125792,4
ASV_00273,0.20538256002463678,0.16390012355940184,5
ASV_00274,0.22650411033580836,0.046741545990999146,4
ASV_00275,0.20530446846695033,0.12668205387955941,5
ASV_00276,0.2091824395495269,0.09802576796895918,6
ASV_00277,0.2544634117275254,0.09428010938971189,5
ASV_00278,0.1872631375931817,0.1236779984023384,5
ASV_00279,0.231730746483139,0.11206336162502488,4
ASV_00280,0.09041690151655198,0.0633125992671216,6
ASV_00281,0.26492343504713306,0.04019806887537463,3
ASV_00282,0.13752913752913742,NA,2
ASV_00283,0.12037777912713273,0.00446288870999715,3
ASV_00285,0.2803091753480669,0.08765703352817461,4
ASV_00286,0.21699731096399213,0.1647298991908599,4
ASV_00287,0.31452416077296996,0.0881047315542841,4
ASV_00288,0.13998627185322693,0.10781065569042399,7
ASV_00289,0.21548192516997805,0.07944349907110512,4
ASV_00290,0.18610486969240383,0.09888971946036397,7
ASV_00292,0.17657155330064112,0.11115534634949112,5
ASV_00293,0.17113973495902723,0.0853340203468448,5
ASV_00294,0.11835114489893586,0.1117247979009961,6
ASV_00295,0.19690136350601833,0.11054405870737392,5
ASV_00296,0.1846206360045999,0.09782120826326783,6
ASV_00297,0.17421445781292771,0.07303170468246507,6
ASV_00298,0.13023886454053446,0.07209187698277081,5
ASV_00299,0.22163293082651866,0.06896776867138457,5
ASV_00300,0.2929383812847602,0.07080584421763488,3
ASV_00301,0.10618761785824593,0.06096807860276296,3
ASV_00303,0.19113855879502137,0.09018428646106466,5
ASV_00304,0.2480775502837167,0.14189047930004295,3
ASV_00305,0.26331360946745563,NA,2
ASV_00307,0.20738477839381564,0.07900801716232272,4
ASV_00308,0.21178712973918787,0.09559604540489877,4
ASV_00309,0.2672788492941651,0.04962356701154112,5
ASV_00310,0.15928096924645674,0.17742272016618066,3
ASV_00311,0.14216484022462414,0.12386215691881095,6
ASV_00312,0.20148943645208287,0.16435961414351866,4
ASV_00313,0.12741651548361838,0.08587400415948432,6
ASV_00314,0.07307692307692304,NA,2
ASV_00315,0.1289562332199116,0.12494388494105624,7
ASV_00316,0.09726443768996951,NA,2
ASV_00317,0.23555555555555563,NA,2
ASV_00318,0.1423574668835154,0.10368928870444856,7
ASV_00319,0.17592592592592604,NA,2
ASV_00320,0.32162429742225646,0.055593138602401025,3
ASV_00321,0.3443187619421577,0.05852841424444591,3
ASV_00323,0.19206892508949658,0.11667857903495259,6
ASV_00324,0.14253742584569123,0.0758723376312162,7
ASV_00325,0.24123107127917112,0.09179823098147655,4
ASV_00326,0.24490156486995182,0.10706008727307802,5
ASV_00327,0.06958897600380139,0.10937068434500027,3
ASV_00328,0.2135024837295244,0.12720072222374565,5
ASV_00329,0.25193524682276747,0.053876581464877484,3
ASV_00330,0.33515772811975014,0.08566614112416637,3
ASV_00331,0.16948117328470846,0.07541428163271285,7
ASV_00332,0.2082879739692046,0.007966614592022494,3
ASV_00333,0.16346389355076307,0.139528367775008,5
ASV_00334,0.23159743148227863,0.02451166103029858,3
ASV_00335,0.21724310570437605,0.08114033080979326,7
ASV_00336,0.171349680798254,0.14760757370739683,4
ASV_00337,0.16763020511236068,0.14290897196322,5
ASV_00338,0.2834565702836432,0.032755577778692035,3
ASV_00339,0.0933857566945517,0.03329153726704835,3
ASV_00340,0.149306687958723,0.09048238796820948,4
ASV_00341,0.21648199930252082,0.0568286297630457,4
ASV_00342,0.22493869599027622,0.08956023595302882,6
ASV_00343,0.2732558139534883,NA,2
ASV_00345,0.12258930927796223,0.09794234759216937,4
ASV_00346,0.20420420420420415,NA,2
ASV_00348,0.26349206349206344,NA,2
ASV_00349,0.23008982346198417,0.03197668099355179,3
ASV_00350,0.2793959171824026,0.0678175618921309,5
ASV_00351,0.3052216071696712,0.05652396591945925,3
ASV_00352,0.17545937235707926,0.08639642659419418,5
ASV_00353,0.21021021021021014,NA,2
ASV_00354,0.12825937892287656,0.1636020033055298,4
ASV_00355,0.3173860965167091,0.0838186560556608,4
ASV_00356,0.2131315946663226,0.11085741223491453,7
ASV_00359,0.14277678218874346,0.026843114827238505,3
ASV_00360,0.1823838807292104,0.019914031540696965,3
ASV_00361,0.2026509027400492,0.04360308971249965,4
ASV_00363,0.22249388753056243,NA,2
ASV_00364,0.22751322751322756,NA,2
ASV_00365,0.16888017432903318,0.09426663754929052,6
ASV_00367,0.16138989806430074,0.029062219796960276,3
ASV_00368,0.28780486465405586,0.07054378956081735,4
ASV_00369,0.2765625179953633,0.12642277843899027,4
ASV_00370,0.1768421052631579,NA,2
ASV_00371,0.23119351408825092,0.048599665491057584,3
ASV_00372,0.22413793103448276,NA,2
ASV_00373,0.19693742097931144,0.1291240413504296,5
ASV_00374,0.11818666370961779,0.07439535127538291,3
ASV_00376,0.28434477049436435,0.0589776532242915,5
ASV_00377,0.10200063382717844,0.14762548563666547,5
ASV_00378,0.22103185898951724,0.10331850884238652,4
ASV_00379,0.24413058141103472,0.03150146876770695,3
ASV_00380,0.2744192534171669,0.07528588339187892,4
ASV_00381,0.19640641378623575,0.11219708827384613,5
ASV_00382,0.2214581599407011,0.08152716050187507,5
ASV_00384,0.10577377233030112,0.09514405026724401,7
ASV_00385,0.2034616384150351,0.09733508201840811,4
ASV_00386,0.11818181818181817,NA,2
ASV_00387,0.2928985811260368,0.05947620349338749,5
ASV_00388,0.11301369863013688,NA,2
ASV_00389,0.24456521739130432,NA,2
ASV_00390,0.33918292187798904,0.07288056495447941,4
ASV_00391,0.27084107835660404,0.09624513610434635,4
ASV_00392,0.2396907224138383,0.08689303016218582,4
ASV_00393,0.2739216821038052,0.06853323443082128,4
ASV_00394,0.375886524822695,NA,2
ASV_00395,0.13824046765004172,0.09003158020934277,4
ASV_00397,0.08766276144572556,0.14164452276294479,3
ASV_00398,0.32345764210260436,0.08683850367648005,3
ASV_00399,0.10095895645949865,0.14532731535064147,4
ASV_00400,0.10046393584952773,0.050940751002329865,3
ASV_00402,0.1073557389534436,0.12301152968127088,5
ASV_00404,0.15757812293949505,0.07202022804381321,4
ASV_00406,0.15868433149059988,0.0859909543162082,5
ASV_00407,0.1450549450549451,NA,2
ASV_00409,0.22751322751322756,NA,2
ASV_00410,0.19505513071796826,0.10599152888349524,5
ASV_00411,0.313212342955019,0.10066472025470477,4
ASV_00415,0.20431632809077302,0.036627108491675865,3
ASV_00416,0.17013489866576526,0.07595128984641457,4
ASV_00417,0.1919770773638968,NA,2
ASV_00419,0.07526881720430101,NA,2
ASV_00421,0.20613671607595035,0.1005434036908812,5
ASV_00422,0.3188854489164086,NA,2
ASV_00424,0.21183800623052962,NA,2
ASV_00425,0.13960404687936387,0.1389500612491509,5
ASV_00426,0.2580496898194281,0.0716882432386342,5
ASV_00428,0.23459578779363965,0.06541859777575902,3
ASV_00429,0.3328097025473506,0.0349612903430395,3
ASV_00431,0.19384615384615378,NA,2
ASV_00435,0.07053231549029863,0.05049230243588705,3
ASV_00436,0.21298701298701295,NA,2
ASV_00437,0.35421877218784503,0.06635566760869777,4
ASV_00438,0.18195878913048855,0.05354856117137084,4
ASV_00440,0.15384615384615397,NA,2
ASV_00441,0.06253773488742263,0.04790112573997061,4
ASV_00442,0.17203282394919012,0.05376521391652085,5
ASV_00443,0.39519650655021843,NA,2
ASV_00444,0.2740399671847248,0.0730640207034008,4
ASV_00445,0.4726890756302521,NA,2
ASV_00447,0.13238229371528698,0.10166701165038565,6
ASV_00449,0.037557128114403704,0.02533400965119848,3
ASV_00450,0.23119777158774368,NA,2
ASV_00451,0.23051948051948046,NA,2
ASV_00452,0.14482577371927147,0.08863427759500792,7
ASV_00453,0.22102425876010778,NA,2
ASV_00454,0.25684802126511413,0.07460028972575358,4
ASV_00455,0.37027707808564236,NA,2
ASV_00456,0.1368821292775666,NA,2
ASV_00457,0.3096774193548387,NA,2
ASV_00458,0.19021997463156334,0.19185007304008775,4
ASV_00459,0.2138157894736843,NA,2
ASV_00460,0.23118279569892475,NA,2
ASV_00461,0.13195003514706027,0.05788074943050263,3
ASV_00462,0.20081135902636915,NA,2
ASV_00463,0.40594059405940586,NA,2
ASV_00464,0.1565738552627007,0.10234489824597814,7
ASV_00467,0.1874999999999999,NA,2
ASV_00468,0.19036415995719638,0.05082502589181262,4
ASV_00471,0.22015832390147533,0.16451938147157746,4
ASV_00472,0.15705128205128194,NA,2
ASV_00474,0.15500364609734862,0.06179502095810602,5
ASV_00475,0.1219420253880359,0.058593198855728376,4
ASV_00476,0.1928782817627754,0.06316866891828292,3
ASV_00477,0.13825598118450044,0.12731935047869286,5
ASV_00478,0.20098300152595908,0.04977029011530165,3
ASV_00479,0.23668639053254437,NA,2
ASV_00481,0.20350330847259576,0.03247160419427866,3
ASV_00482,0.11173075655834275,0.09437022886680878,3
ASV_00483,0.2124323849588898,0.09038308367825827,5
ASV_00484,0.23891625615763545,NA,2
ASV_00486,0.25632802336520416,0.09938154861011123,5
ASV_00487,0.2506605678864446,0.053491964629907275,4
ASV_00490,0.18650308368955046,0.11616579206282812,5
ASV_00493,0.18198000755863256,0.08035357453893657,6
ASV_00494,0.22537926812385045,0.09525062140735248,5
ASV_00495,0.2788774246766382,0.07102049547468904,5
ASV_00496,0.28342245989304815,NA,2
ASV_00497,0.2603736209071366,0.05558046253871452,3
ASV_00499,0.1567695961995249,NA,2
ASV_00501,0.2164393860439303,0.15428118728815943,5
ASV_00502,0.13028169014084512,NA,2
ASV_00504,0.15388384535739916,0.09609273591874416,6
ASV_00505,0.18711656441717794,NA,2
ASV_00506,0.41716566866267457,NA,2
ASV_00507,0.2993867672097097,0.05270630116161475,3
ASV_00508,0.09692716759645059,0.09014842453169848,4
ASV_00510,0.36363636363636365,NA,2
ASV_00511,0.2828417188581807,0.062488117681675524,3
ASV_00512,0.30950057161522126,0.08068140491749864,3
ASV_00513,0.0959835810921511,0.13943276598118323,3
ASV_00514,0.06956521739130439,NA,2
ASV_00517,0.19560893484047595,0.07080345731572747,5
ASV_00520,0.05939105561790747,0.010840967724128122,3
ASV_00522,0.2246913580246913,NA,2
ASV_00524,0.21598026021989777,0.1357105901305538,4
ASV_00527,0.093152945429484,0.10503687947666071,4
ASV_00528,0.29281767955801097,NA,2
ASV_00529,0.31200638281918397,0.0731728541203249,4
ASV_00530,0.29344317365224165,0.0635153685984575,3
ASV_00531,0.20547945205479456,NA,2
ASV_00534,0.13953488372093026,NA,2
ASV_00535,0.22562303193882138,0.05835917716433957,3
ASV_00536,0.07434997458834307,0.023118595973990692,3
ASV_00537,0.26633165829145733,NA,2
ASV_00538,0.11905090066095243,0.05714408136551028,3
ASV_00541,0.23627764537118232,0.08349143330333675,5
ASV_00542,0.20436475561602405,0.16383165820514947,4
ASV_00543,0.1958437239659911,0.04113462801495188,4
ASV_00546,0.19424554826616677,0.012270905983233975,3
ASV_00548,0.12285119091876173,0.03248666827677058,4
ASV_00550,0.1760145330700293,0.10531979200313721,5
ASV_00551,0.2506265664160401,NA,2
ASV_00552,0.06862745098039214,NA,2
ASV_00554,0.2444558354834995,0.06938133886289279,5
ASV_00555,0.18273012820166953,0.09876493593435379,3
ASV_00556,0.35078550422161087,0.07025980215843246,3
ASV_00557,0.1677970860933787,0.06191797829854516,3
ASV_00559,0.23316431752094668,0.052049620399898376,3
ASV_00563,0.20125516135438493,0.03757185451840375,4
ASV_00564,0.3168724279835391,NA,2
ASV_00566,0.19588824780291403,0.04932637438054943,3
ASV_00568,0.19959356344759194,0.13469003304565078,3
ASV_00569,0.3411078717201167,NA,2
ASV_00570,0.12261142545597571,0.11992992820801125,6
ASV_00571,0.2500000000000001,NA,2
ASV_00572,0.15269423558897247,0.06571893222581812,3
ASV_00574,0.12523150924374352,0.09142368500365143,6
ASV_00575,0.2091195170698877,0.05136287502292537,3
ASV_00576,0.25420340680990333,0.06644644834644745,4
ASV_00577,0.26618705035971224,NA,2
ASV_00581,0.29097692755034416,0.11169742574650356,3
ASV_00583,0.19215686274509802,NA,2
ASV_00584,0.36363636363636365,NA,2
ASV_00587,0.220958286469948,0.0649446632231199,5
ASV_00589,0.2466216216216216,NA,2
ASV_00591,0.2297592997811816,NA,2
ASV_00593,0.06796116504854366,NA,2
ASV_00594,0.182648401826484,NA,2
ASV_00595,0.2595266383820173,0.09572241406277797,4
ASV_00596,0.2256637168141593,NA,2
ASV_00600,0.09336673570500327,0.08523574892944481,3
ASV_00601,0.3515625,NA,2
ASV_00603,0.14309868106207202,0.10851238158844968,3
ASV_00604,0.415282392026578,NA,2
ASV_00607,0.1886983172465613,0.0927038189728992,4
ASV_00610,0.29999999999999993,NA,2
ASV_00611,0.22921348314606738,NA,2
ASV_00612,0.34851936218678814,NA,2
ASV_00613,0.26881720430107525,NA,2
ASV_00615,0.4049586776859504,NA,2
ASV_00618,0.1694620195090275,0.07800428078712861,3
ASV_00620,0.2831394494694329,0.07228869566857242,4
ASV_00621,0.16304347826086962,NA,2
ASV_00622,0.32794757912731937,0.07771938671057525,4
ASV_00626,0.2201492537313433,NA,2
ASV_00627,0.25599464500645686,0.05565434986414949,4
ASV_00628,0.3912935280496945,0.11420413138448048,3
ASV_00630,0.0929199404028634,0.08470620164180846,4
ASV_00633,0.1936416184971098,NA,2
ASV_00635,0.2634021760581086,0.07722244426693042,4
ASV_00636,0.1313559322033898,NA,2
ASV_00638,0.1582958731333007,0.08855191607067996,4
ASV_00640,0.12233050026392984,0.04485130070830848,3
ASV_00641,0.17673020613756454,0.08512894540003167,5
ASV_00643,0.16127590335405945,0.0843629638296801,5
ASV_00644,0.1899641577060932,NA,2
ASV_00645,0.19239194866725626,0.05230259655402299,4
ASV_00647,0.08677685950413228,NA,2
ASV_00649,0.24275362318840588,NA,2
ASV_00651,0.23549069340776482,0.08047356057524435,4
ASV_00654,0.1946522451234505,0.10132958343099363,6
ASV_00656,0.17878466468063728,0.09852820462585779,6
ASV_00657,0.25558312655086857,NA,2
ASV_00662,0.18559239745498188,0.03411045046393513,3
