node_id,module,layer_id,flow,node_name,short_name
26,1,4,2.31603e-4,ASV_00026,IT2
26,1,5,8.99633e-5,ASV_00026,IT3
26,1,7,2.44287e-4,ASV_00026,SE1
27,1,6,1.15097e-4,ASV_00027,FI1
27,2,7,1.03352e-5,ASV_00027,SE1
28,1,1,2.5838e-6,ASV_00028,UK1
28,1,3,9.63054e-6,ASV_00028,IT1
28,1,6,7.75141e-6,ASV_00028,FI1
28,1,7,9.44262e-5,ASV_00028,SE1
29,1,1,2.34891e-6,ASV_00029,UK1
29,1,3,3.4529e-5,ASV_00029,IT1
29,1,5,2.81869e-6,ASV_00029,IT3
29,1,6,1.97309e-5,ASV_00029,FI1
29,1,7,4.69782e-5,ASV_00029,SE1
30,1,1,3.2415e-4,ASV_00030,UK1
30,1,2,7.09371e-5,ASV_00030,UK2
30,1,3,1.9496e-4,ASV_00030,IT1
30,1,4,1.68652e-4,ASV_00030,IT2
30,1,5,2.5838e-6,ASV_00030,IT3
30,1,7,1.56203e-4,ASV_00030,SE1
31,1,1,6.36555e-5,ASV_00031,UK1
31,1,2,4.46293e-6,ASV_00031,UK2
31,1,3,1.73819e-4,ASV_00031,IT1
31,1,4,8.17421e-5,ASV_00031,IT2
31,1,5,8.45608e-6,ASV_00031,IT3
31,1,6,2.48985e-5,ASV_00031,FI1
31,1,7,4.93271e-5,ASV_00031,SE1
32,1,1,4.13173e-4,ASV_00032,UK1
32,1,2,6.17764e-5,ASV_00032,UK2
32,1,3,3.20861e-4,ASV_00032,IT1
32,1,4,3.56565e-4,ASV_00032,IT2
32,1,5,9.01982e-5,ASV_00032,IT3
32,1,7,5.63739e-6,ASV_00032,SE1
33,1,1,3.21801e-5,ASV_00033,UK1
33,1,2,1.26841e-5,ASV_00033,UK2
33,1,3,9.51309e-5,ASV_00033,IT1
33,1,4,3.64081e-5,ASV_00033,IT2
33,1,5,3.75826e-6,ASV_00033,IT3
33,1,7,1.25197e-4,ASV_00033,SE1
34,1,1,1.78987e-4,ASV_00034,UK1
34,1,2,9.39564e-6,ASV_00034,UK2
34,1,3,7.93932e-5,ASV_00034,IT1
34,1,4,1.89322e-4,ASV_00034,IT2
34,1,5,5.49645e-5,ASV_00034,IT3
34,1,6,2.34421e-4,ASV_00034,FI1
35,1,1,1.5033e-5,ASV_00035,UK1
35,1,2,3.94617e-5,ASV_00035,UK2
35,1,3,3.05358e-6,ASV_00035,IT1
35,1,4,1.36237e-5,ASV_00035,IT2
35,1,5,2.5838e-6,ASV_00035,IT3
35,1,6,6.38904e-5,ASV_00035,FI1
35,1,7,1.48686e-4,ASV_00035,SE1
36,1,1,1.93785e-4,ASV_00036,UK1
36,1,2,1.6184e-4,ASV_00036,UK2
36,1,3,3.03479e-4,ASV_00036,IT1
36,1,4,3.06768e-4,ASV_00036,IT2
36,1,5,1.02882e-4,ASV_00036,IT3
36,1,7,2.61904e-4,ASV_00036,SE1
37,1,1,7.89234e-5,ASV_00037,UK1
37,1,2,1.36002e-4,ASV_00037,UK2
37,1,3,4.15757e-5,ASV_00037,IT1
37,1,4,4.50991e-5,ASV_00037,IT2
37,1,5,2.98312e-5,ASV_00037,IT3
37,1,7,3.14754e-5,ASV_00037,SE1
38,1,1,2.08348e-4,ASV_00038,UK1
38,1,2,1.95899e-4,ASV_00038,UK2
38,1,3,1.09459e-4,ASV_00038,IT1
38,1,4,2.02476e-4,ASV_00038,IT2
38,1,5,8.29166e-5,ASV_00038,IT3
39,1,1,1.79222e-4,ASV_00039,UK1
39,1,2,2.20093e-4,ASV_00039,UK2
39,1,3,1.89792e-4,ASV_00039,IT1
39,1,4,1.43284e-4,ASV_00039,IT2
39,1,5,1.80866e-5,ASV_00039,IT3
39,1,6,7.96281e-5,ASV_00039,FI1
39,1,7,1.12748e-4,ASV_00039,SE1
40,1,1,1.64424e-6,ASV_00040,UK1
40,1,2,1.24492e-5,ASV_00040,UK2
40,1,3,1.25667e-4,ASV_00040,IT1
40,1,4,5.4025e-6,ASV_00040,IT2
40,1,5,8.22119e-6,ASV_00040,IT3
40,1,6,4.69782e-7,ASV_00040,FI1
40,1,7,6.62393e-5,ASV_00040,SE1
41,1,1,9.86543e-5,ASV_00041,UK1
41,1,2,1.44458e-4,ASV_00041,UK2
41,1,3,8.22119e-6,ASV_00041,IT1
41,1,4,8.64399e-5,ASV_00041,IT2
41,1,5,3.35894e-5,ASV_00041,IT3
41,1,6,8.05676e-5,ASV_00041,FI1
41,1,7,6.22461e-5,ASV_00041,SE1
42,1,1,1.20499e-4,ASV_00042,UK1
42,1,2,1.73819e-5,ASV_00042,UK2
42,1,3,9.16075e-6,ASV_00042,IT1
42,1,4,3.28848e-6,ASV_00042,IT2
42,1,5,2.44287e-5,ASV_00042,IT3
42,1,6,8.43259e-5,ASV_00042,FI1
42,1,7,1.5174e-4,ASV_00042,SE1
43,1,1,2.67306e-4,ASV_00043,UK1
43,1,2,2.34891e-4,ASV_00043,UK2
43,1,3,9.74798e-5,ASV_00043,IT1
43,1,4,2.39119e-4,ASV_00043,IT2
43,1,5,8.08025e-5,ASV_00043,IT3
44,1,1,1.64659e-4,ASV_00044,UK1
44,1,2,1.19794e-5,ASV_00044,UK2
44,1,3,7.04673e-6,ASV_00044,IT1
44,1,4,1.12748e-5,ASV_00044,IT2
44,1,5,2.5838e-6,ASV_00044,IT3
44,1,6,1.40465e-4,ASV_00044,FI1
44,1,7,1.05701e-4,ASV_00044,SE1
45,1,1,3.58444e-4,ASV_00045,UK1
45,1,2,1.10164e-4,ASV_00045,UK2
45,1,3,3.1358e-4,ASV_00045,IT1
45,1,4,3.08647e-4,ASV_00045,IT2
45,1,5,1.2919e-5,ASV_00045,IT3
45,1,6,3.42471e-4,ASV_00045,FI1
45,1,7,2.86567e-4,ASV_00045,SE1
46,1,1,7.37558e-5,ASV_00046,UK1
46,1,3,1.59726e-5,ASV_00046,IT1
46,1,6,2.04355e-5,ASV_00046,FI1
46,1,7,1.61605e-4,ASV_00046,SE1
47,1,1,1.79692e-4,ASV_00047,UK1
47,1,2,1.63719e-4,ASV_00047,UK2
47,1,3,1.04057e-4,ASV_00047,IT1
47,1,4,1.69591e-4,ASV_00047,IT2
47,1,5,6.62393e-5,ASV_00047,IT3
48,1,1,3.42706e-4,ASV_00048,UK1
48,1,2,3.22975e-4,ASV_00048,UK2
48,1,3,3.02305e-4,ASV_00048,IT1
48,1,4,3.80993e-4,ASV_00048,IT2
48,1,5,7.86885e-5,ASV_00048,IT3
48,1,6,1.40935e-6,ASV_00048,FI1
48,1,7,2.61434e-4,ASV_00048,SE1
49,1,1,3.64786e-4,ASV_00049,UK1
49,1,2,1.14627e-4,ASV_00049,UK2
49,1,3,2.77876e-4,ASV_00049,IT1
49,1,4,3.6643e-5,ASV_00049,IT2
49,1,5,1.76168e-5,ASV_00049,IT3
49,1,6,7.46954e-5,ASV_00049,FI1
49,1,7,2.13281e-4,ASV_00049,SE1
50,1,1,4.46528e-4,ASV_00050,UK1
50,1,2,2.8093e-4,ASV_00050,UK2
50,1,3,3.02775e-4,ASV_00050,IT1
50,1,4,3.87335e-4,ASV_00050,IT2
50,1,5,1.02178e-4,ASV_00050,IT3
50,1,6,1.05701e-5,ASV_00050,FI1
50,1,7,3.71128e-5,ASV_00050,SE1
51,1,1,3.42471e-4,ASV_00051,UK1
51,1,2,1.20734e-4,ASV_00051,UK2
51,1,3,2.82339e-4,ASV_00051,IT1
51,1,4,3.28848e-6,ASV_00051,IT2
51,1,5,2.25495e-5,ASV_00051,IT3
51,1,6,1.51505e-4,ASV_00051,FI1
51,1,7,2.39354e-4,ASV_00051,SE1
52,1,1,3.26499e-4,ASV_00052,UK1
52,1,2,3.29787e-4,ASV_00052,UK2
52,1,3,2.06704e-4,ASV_00052,IT1
52,1,4,2.98312e-4,ASV_00052,IT2
52,1,5,1.0711e-4,ASV_00052,IT3
52,1,6,4.69782e-7,ASV_00052,FI1
52,1,7,4.83876e-5,ASV_00052,SE1
53,1,1,5.4025e-4,ASV_00053,UK1
53,1,3,4.07066e-4,ASV_00053,IT1
53,1,4,3.02305e-4,ASV_00053,IT2
53,1,5,4.322e-5,ASV_00053,IT3
53,1,6,4.02368e-4,ASV_00053,FI1
53,1,7,2.77641e-4,ASV_00053,SE1
54,1,1,3.92973e-4,ASV_00054,UK1
54,1,2,2.13751e-5,ASV_00054,UK2
54,1,3,2.47575e-4,ASV_00054,IT1
54,1,4,3.73477e-5,ASV_00054,IT2
54,1,5,1.66773e-5,ASV_00054,IT3
54,1,6,2.82574e-4,ASV_00054,FI1
54,1,7,2.99251e-4,ASV_00054,SE1
55,1,1,4.6297e-4,ASV_00055,UK1
55,1,2,5.28505e-5,ASV_00055,UK2
55,1,3,3.37773e-4,ASV_00055,IT1
55,1,4,3.59618e-4,ASV_00055,IT2
55,1,5,8.52655e-5,ASV_00055,IT3
55,1,6,1.63249e-4,ASV_00055,FI1
55,1,7,5.28505e-5,ASV_00055,SE1
56,1,1,4.04482e-4,ASV_00056,UK1
56,1,2,1.60666e-4,ASV_00056,UK2
56,1,3,3.39418e-4,ASV_00056,IT1
56,1,4,3.8898e-4,ASV_00056,IT2
56,1,5,6.50648e-5,ASV_00056,IT3
56,1,7,2.95728e-4,ASV_00056,SE1
57,1,1,2.33247e-4,ASV_00057,UK1
57,1,2,1.41639e-4,ASV_00057,UK2
57,1,3,1.34593e-4,ASV_00057,IT1
57,1,4,1.01003e-4,ASV_00057,IT2
57,1,5,2.23147e-5,ASV_00057,IT3
57,1,6,2.5838e-6,ASV_00057,FI1
57,1,7,1.8345e-4,ASV_00057,SE1
58,1,1,1.8392e-4,ASV_00058,UK1
58,1,2,2.10462e-4,ASV_00058,UK2
58,1,3,2.84923e-4,ASV_00058,IT1
58,1,4,3.05593e-4,ASV_00058,IT2
58,1,5,2.23147e-5,ASV_00058,IT3
58,1,6,1.46807e-4,ASV_00058,FI1
58,1,7,7.39907e-5,ASV_00058,SE1
59,1,1,4.23509e-4,ASV_00059,UK1
59,1,2,2.98547e-4,ASV_00059,UK2
59,1,3,3.42706e-4,ASV_00059,IT1
59,1,4,3.80289e-4,ASV_00059,IT2
59,1,5,4.55689e-5,ASV_00059,IT3
59,1,6,1.5033e-5,ASV_00059,FI1
59,1,7,3.65256e-4,ASV_00059,SE1
60,1,1,4.25858e-4,ASV_00060,UK1
60,1,2,2.74823e-4,ASV_00060,UK2
60,1,3,3.24385e-4,ASV_00060,IT1
60,1,4,4.05892e-4,ASV_00060,IT2
60,1,5,8.1977e-5,ASV_00060,IT3
60,1,6,2.63078e-4,ASV_00060,FI1
60,1,7,3.59383e-5,ASV_00060,SE1
61,1,1,3.01835e-4,ASV_00061,UK1
61,1,2,2.06939e-4,ASV_00061,UK2
61,1,3,1.91436e-4,ASV_00061,IT1
61,1,4,3.2415e-4,ASV_00061,IT2
61,1,5,5.54343e-5,ASV_00061,IT3
61,1,6,3.05358e-5,ASV_00061,FI1
61,1,7,1.7241e-4,ASV_00061,SE1
62,1,1,1.62075e-5,ASV_00062,UK1
62,1,2,8.22119e-6,ASV_00062,UK2
62,1,3,3.07707e-5,ASV_00062,IT1
62,1,4,2.5838e-5,ASV_00062,IT2
62,1,5,8.92586e-6,ASV_00062,IT3
62,1,7,1.26841e-5,ASV_00062,SE1
63,1,1,3.5492e-4,ASV_00063,UK1
63,1,2,8.22119e-5,ASV_00063,UK2
63,1,3,3.36599e-4,ASV_00063,IT1
63,1,4,3.50223e-4,ASV_00063,IT2
63,1,5,2.60729e-5,ASV_00063,IT3
63,1,6,2.05295e-4,ASV_00063,FI1
63,1,7,2.64957e-4,ASV_00063,SE1
64,1,1,2.33247e-4,ASV_00064,UK1
64,1,2,1.65833e-4,ASV_00064,UK2
64,1,3,2.27844e-5,ASV_00064,IT1
64,1,4,1.58317e-4,ASV_00064,IT2
64,1,5,6.34206e-6,ASV_00064,IT3
64,1,6,1.70531e-4,ASV_00064,FI1
64,1,7,9.23122e-5,ASV_00064,SE1
65,1,1,1.39056e-4,ASV_00065,UK1
65,1,3,7.16418e-5,ASV_00065,IT1
65,1,4,1.34827e-4,ASV_00065,IT2
65,1,5,5.07365e-5,ASV_00065,IT3
66,1,1,4.10355e-4,ASV_00066,UK1
66,1,2,3.57034e-4,ASV_00066,UK2
66,1,4,3.66665e-4,ASV_00066,IT2
66,1,5,5.19109e-5,ASV_00066,IT3
66,1,6,2.42877e-4,ASV_00066,FI1
66,1,7,2.45226e-4,ASV_00066,SE1
67,1,3,3.49988e-5,ASV_00067,IT1
67,1,4,9.86543e-6,ASV_00067,IT2
67,1,5,2.5838e-6,ASV_00067,IT3
67,1,7,1.83215e-5,ASV_00067,SE1
68,1,1,2.82574e-4,ASV_00068,UK1
68,1,2,1.11103e-4,ASV_00068,UK2
68,1,3,1.55733e-4,ASV_00068,IT1
68,1,4,2.07409e-4,ASV_00068,IT2
68,1,5,4.20455e-5,ASV_00068,IT3
68,1,7,5.42598e-5,ASV_00068,SE1
69,1,1,2.86097e-4,ASV_00069,UK1
69,1,2,2.1516e-4,ASV_00069,UK2
69,1,3,1.89792e-4,ASV_00069,IT1
69,1,4,3.22271e-4,ASV_00069,IT2
69,1,5,7.65745e-5,ASV_00069,IT3
69,1,6,8.90237e-5,ASV_00069,FI1
69,1,7,6.92929e-5,ASV_00069,SE1
70,1,1,4.67668e-4,ASV_00070,UK1
70,1,2,2.37005e-4,ASV_00070,UK2
70,1,3,3.73947e-4,ASV_00070,IT1
70,1,4,2.19858e-4,ASV_00070,IT2
70,1,5,4.43944e-5,ASV_00070,IT3
70,1,6,3.4435e-4,ASV_00070,FI1
70,1,7,2.94084e-4,ASV_00070,SE1
71,1,1,3.31196e-4,ASV_00071,UK1
71,1,2,1.90966e-4,ASV_00071,UK2
71,1,3,3.31901e-4,ASV_00071,IT1
71,1,4,3.06533e-4,ASV_00071,IT2
71,1,5,9.63054e-5,ASV_00071,IT3
71,1,6,3.32136e-4,ASV_00071,FI1
71,1,7,2.40528e-4,ASV_00071,SE1
72,1,1,3.40592e-4,ASV_00072,UK1
72,1,2,2.76467e-4,ASV_00072,UK2
72,1,4,3.16398e-4,ASV_00072,IT2
72,1,6,2.47575e-4,ASV_00072,FI1
72,1,7,1.09694e-4,ASV_00072,SE1
73,1,1,2.88446e-4,ASV_00073,UK1
73,1,2,2.28079e-4,ASV_00073,UK2
73,1,3,1.49626e-4,ASV_00073,IT1
73,1,4,2.06939e-4,ASV_00073,IT2
73,1,5,7.61047e-5,ASV_00073,IT3
74,1,1,8.47957e-5,ASV_00074,UK1
74,1,2,3.12405e-5,ASV_00074,UK2
74,1,3,2.1469e-4,ASV_00074,IT1
74,1,4,1.44458e-4,ASV_00074,IT2
74,1,5,1.01003e-5,ASV_00074,IT3
74,1,6,1.98953e-4,ASV_00074,FI1
74,1,7,4.11059e-5,ASV_00074,SE1
75,1,1,2.24556e-4,ASV_00075,UK1
75,1,2,2.12811e-4,ASV_00075,UK2
75,1,3,1.36942e-4,ASV_00075,IT1
75,1,4,2.16335e-4,ASV_00075,IT2
75,1,5,7.16418e-5,ASV_00075,IT3
76,1,1,4.72601e-4,ASV_00076,UK1
76,1,2,3.2415e-4,ASV_00076,UK2
76,1,3,3.73477e-4,ASV_00076,IT1
76,1,4,4.15757e-4,ASV_00076,IT2
76,1,5,1.16036e-4,ASV_00076,IT3
76,1,6,2.41233e-4,ASV_00076,FI1
76,1,7,3.39887e-4,ASV_00076,SE1
77,1,1,2.08818e-4,ASV_00077,UK1
77,1,2,1.6231e-4,ASV_00077,UK2
77,1,3,1.02647e-4,ASV_00077,IT1
77,1,4,2.08348e-4,ASV_00077,IT2
77,1,5,7.54e-5,ASV_00077,IT3
78,1,1,1.94255e-4,ASV_00078,UK1
78,1,2,2.23147e-5,ASV_00078,UK2
78,1,3,2.22912e-4,ASV_00078,IT1
78,1,5,8.45608e-6,ASV_00078,IT3
78,1,6,2.18919e-4,ASV_00078,FI1
78,1,7,1.57847e-4,ASV_00078,SE1
79,1,1,3.36129e-4,ASV_00079,UK1
79,1,2,2.48985e-4,ASV_00079,UK2
79,1,3,1.50095e-4,ASV_00079,IT1
79,1,4,2.55327e-4,ASV_00079,IT2
79,1,5,7.37558e-5,ASV_00079,IT3
80,1,1,3.97906e-4,ASV_00080,UK1
80,1,2,2.72239e-4,ASV_00080,UK2
80,1,3,3.26734e-4,ASV_00080,IT1
80,1,4,4.13643e-4,ASV_00080,IT2
80,1,5,8.66748e-5,ASV_00080,IT3
80,1,6,2.83748e-4,ASV_00080,FI1
80,1,7,6.41253e-5,ASV_00080,SE1
81,1,1,3.56565e-4,ASV_00081,UK1
81,1,2,1.23553e-4,ASV_00081,UK2
81,1,3,2.96667e-4,ASV_00081,IT1
81,1,4,2.50629e-4,ASV_00081,IT2
81,1,5,5.14412e-5,ASV_00081,IT3
81,1,6,2.67306e-4,ASV_00081,FI1
81,1,7,1.16271e-4,ASV_00081,SE1
82,1,1,1.28485e-4,ASV_00082,UK1
82,1,2,6.13066e-5,ASV_00082,UK2
82,1,4,4.39246e-5,ASV_00082,IT2
82,1,6,7.37558e-5,ASV_00082,FI1
82,1,7,1.21908e-4,ASV_00082,SE1
83,1,1,4.15053e-4,ASV_00083,UK1
83,1,2,3.64786e-4,ASV_00083,UK2
83,1,3,3.42471e-4,ASV_00083,IT1
83,1,4,2.08583e-4,ASV_00083,IT2
83,1,5,8.24468e-5,ASV_00083,IT3
83,1,6,1.15332e-4,ASV_00083,FI1
83,1,7,2.56501e-4,ASV_00083,SE1
84,1,1,2.29489e-4,ASV_00084,UK1
84,1,2,1.80631e-4,ASV_00084,UK2
84,1,3,2.23616e-4,ASV_00084,IT1
84,1,4,1.11808e-4,ASV_00084,IT2
84,1,5,5.1676e-6,ASV_00084,IT3
84,1,6,1.32479e-4,ASV_00084,FI1
84,1,7,5.37901e-5,ASV_00084,SE1
85,1,1,5.49175e-4,ASV_00085,UK1
85,1,2,3.7794e-4,ASV_00085,UK2
85,1,3,3.67135e-4,ASV_00085,IT1
85,1,4,4.30555e-4,ASV_00085,IT2
85,1,5,8.59701e-5,ASV_00085,IT3
85,1,6,3.72302e-4,ASV_00085,FI1
85,1,7,2.2714e-4,ASV_00085,SE1
86,1,1,4.27737e-4,ASV_00086,UK1
86,1,2,2.02711e-4,ASV_00086,UK2
86,1,3,3.37304e-4,ASV_00086,IT1
86,1,4,2.40059e-4,ASV_00086,IT2
86,1,5,6.36555e-5,ASV_00086,IT3
86,1,6,7.51652e-5,ASV_00086,FI1
86,1,7,3.62437e-4,ASV_00086,SE1
87,1,1,3.8757e-4,ASV_00087,UK1
87,1,2,8.45608e-6,ASV_00087,UK2
87,1,3,3.12405e-4,ASV_00087,IT1
87,1,4,9.60705e-5,ASV_00087,IT2
87,1,5,2.11402e-6,ASV_00087,IT3
87,1,6,2.29254e-4,ASV_00087,FI1
87,1,7,3.31666e-4,ASV_00087,SE1
88,1,1,4.92567e-4,ASV_00088,UK1
88,1,2,2.00362e-4,ASV_00088,UK2
88,1,3,3.65491e-4,ASV_00088,IT1
88,1,4,2.33247e-4,ASV_00088,IT2
88,1,5,3.59383e-5,ASV_00088,IT3
88,1,6,2.57676e-4,ASV_00088,FI1
88,1,7,2.42643e-4,ASV_00088,SE1
89,1,1,4.21395e-4,ASV_00089,UK1
89,1,2,1.86504e-4,ASV_00089,UK2
89,1,3,3.27908e-4,ASV_00089,IT1
89,1,4,2.36066e-4,ASV_00089,IT2
89,1,5,1.2919e-5,ASV_00089,IT3
89,1,6,8.85539e-5,ASV_00089,FI1
89,1,7,1.42109e-4,ASV_00089,SE1
90,1,1,4.17871e-4,ASV_00090,UK1
90,1,2,3.05358e-4,ASV_00090,UK2
90,1,3,3.06063e-4,ASV_00090,IT1
90,1,4,3.55155e-4,ASV_00090,IT2
90,1,5,7.37558e-5,ASV_00090,IT3
90,1,6,1.12748e-4,ASV_00090,FI1
90,1,7,3.12405e-5,ASV_00090,SE1
91,1,1,2.91735e-4,ASV_00091,UK1
91,1,2,2.22912e-4,ASV_00091,UK2
91,1,3,1.28016e-4,ASV_00091,IT1
91,1,4,2.17039e-4,ASV_00091,IT2
91,1,5,5.02667e-5,ASV_00091,IT3
92,1,1,4.77768e-4,ASV_00092,UK1
92,1,2,1.63014e-4,ASV_00092,UK2
92,1,3,3.64551e-4,ASV_00092,IT1
92,1,4,4.20455e-4,ASV_00092,IT2
92,1,5,5.44947e-5,ASV_00092,IT3
92,1,6,2.26905e-4,ASV_00092,FI1
92,1,7,2.92674e-4,ASV_00092,SE1
93,1,1,2.36066e-4,ASV_00093,UK1
93,1,2,8.08025e-5,ASV_00093,UK2
93,1,3,2.89151e-4,ASV_00093,IT1
93,1,4,2.44991e-4,ASV_00093,IT2
93,1,5,3.2415e-5,ASV_00093,IT3
93,1,6,3.17338e-4,ASV_00093,FI1
93,1,7,1.17211e-4,ASV_00093,SE1
94,1,1,4.24683e-4,ASV_00094,UK1
94,1,2,1.68887e-4,ASV_00094,UK2
94,1,3,2.64487e-4,ASV_00094,IT1
94,1,4,3.31431e-4,ASV_00094,IT2
94,1,5,7.04673e-7,ASV_00094,IT3
94,1,6,2.29723e-4,ASV_00094,FI1
94,1,7,6.2481e-5,ASV_00094,SE1
95,1,1,2.04355e-5,ASV_00095,UK1
95,1,2,3.96966e-5,ASV_00095,UK2
95,1,5,2.34891e-7,ASV_00095,IT3
95,1,7,7.02324e-5,ASV_00095,SE1
96,1,1,3.5586e-4,ASV_00096,UK1
96,1,2,1.99657e-5,ASV_00096,UK2
96,1,3,2.70829e-4,ASV_00096,IT1
