from,PF_U,PF_U_sd,num_layers,UniFrac_type
ASV_00446,0.45351467894982234,0.18079137925482192,7,d_UW
ASV_00447,0.4265206147060846,0.1256483911637038,7,d_UW
ASV_00448,0.46188912897656575,0.11817906645533907,3,d_UW
ASV_00449,0.30740697458428456,0.15930959808221218,7,d_UW
ASV_00450,0.30040295822013796,0.20389431602397762,5,d_UW
ASV_00451,0.46456486408559283,0.057912695994830864,5,d_UW
ASV_00452,0.4686847635230377,0.07490272015173802,7,d_UW
ASV_00453,0.498556586154852,0.0796421578790856,5,d_UW
ASV_00454,0.3775425165210935,0.15784802100024684,7,d_UW
ASV_00455,0.4437644656395284,0.18569725209317972,5,d_UW
ASV_00456,0.5047145031809704,0.04002655102100318,5,d_UW
ASV_00457,0.2733640658756571,0.22480222769281782,3,d_UW
ASV_00458,0.43657648019695294,0.1807755661519975,5,d_UW
ASV_00459,0.3791639302647609,0.17489196647066418,7,d_UW
ASV_00460,0.4333385991965323,0.16769651759734283,5,d_UW
ASV_00461,0.4472495764841393,0.07878398464514781,6,d_UW
ASV_00462,0.3862503008798541,0.20954066124766094,6,d_UW
ASV_00463,0.4397454747115028,0.0954240242835041,6,d_UW
ASV_00464,0.46939082535068255,0.12383259356266418,7,d_UW
ASV_00465,0.44846387020304646,0.12694803529548737,4,d_UW
ASV_00466,0.390896236093775,0.1497707113161742,6,d_UW
ASV_00467,0.4710104242883756,0.09314058052341027,6,d_UW
ASV_00468,0.34418253954117994,0.11753359378080075,6,d_UW
ASV_00469,0.3525866675285749,0.18516137077456396,6,d_UW
ASV_00470,0.45460910968382673,0.049730710990340425,4,d_UW
ASV_00471,0.45959898030738133,0.14305402311391113,7,d_UW
ASV_00472,0.4166627517237932,0.0434471832114363,5,d_UW
ASV_00473,0.4160497444795823,0.14535619066421132,6,d_UW
ASV_00474,0.4323519696369841,0.13150395580885613,7,d_UW
ASV_00475,0.3859758624421358,0.11745949861492902,7,d_UW
ASV_00476,0.37660521105942957,0.19298607185969283,4,d_UW
ASV_00477,0.3311303106168286,0.155850978944692,6,d_UW
ASV_00478,0.5034073182795282,0.056725906184856276,6,d_UW
ASV_00479,0.5046712907699065,0.0799073582190267,5,d_UW
ASV_00480,0.4255617639221626,0.16280423674046232,6,d_UW
ASV_00481,0.5225678418523264,0.048607495468663255,4,d_UW
ASV_00482,0.4598614232425988,0.15565713987203067,5,d_UW
ASV_00483,0.4731038360030939,0.10756246763675123,7,d_UW
ASV_00484,0.5906646164969517,0.034077506229617076,5,d_UW
ASV_00485,0.5001704098471398,0.1282397163828923,4,d_UW
ASV_00486,0.5400203464546505,0.07822978413166086,6,d_UW
ASV_00487,0.5588731631704482,0.03781212717384223,5,d_UW
ASV_00488,0.4398404002174371,0.17145303110950194,5,d_UW
ASV_00489,0.3987593689105763,0.0803467732572386,5,d_UW
ASV_00490,0.47288698333948787,0.11054133315134343,7,d_UW
ASV_00491,0.42946305550100516,0.02212616536515531,5,d_UW
ASV_00492,0.4184666663078698,0.16323143899840623,7,d_UW
ASV_00493,0.41067526673838894,0.1374620695128293,7,d_UW
ASV_00494,0.4624165119124988,0.13137762333294134,7,d_UW
ASV_00495,0.5484361700697413,0.08331233228992785,6,d_UW
ASV_00496,0.5693480433298497,0.05429645223203074,4,d_UW
ASV_00497,0.557172946290713,0.04895548652839417,6,d_UW
ASV_00498,0.2742681239796463,0.14097333792258865,6,d_UW
ASV_00499,0.49976033240804074,0.0582954794001311,5,d_UW
ASV_00501,0.49170284902289896,0.14741842177423195,5,d_UW
ASV_00502,0.45229712341580386,0.1116713000620632,7,d_UW
ASV_00503,0.5312468773120589,0.03074061998892448,3,d_UW
ASV_00504,0.4675498830076389,0.12702827788805338,7,d_UW
ASV_00505,0.47103343704651646,0.04777331868945906,5,d_UW
ASV_00506,0.4827204871528059,0.11675486803052867,5,d_UW
ASV_00507,0.5523182225403773,0.0674697105176909,4,d_UW
ASV_00508,0.41088277517992555,0.09194625172123777,7,d_UW
ASV_00509,0.4841235422497763,0.05988287357375216,6,d_UW
ASV_00510,0.4911433722240057,0.07910053134605131,5,d_UW
ASV_00511,0.492207434243464,0.05131823495197352,6,d_UW
ASV_00512,0.41702484449586985,0.14007953960555283,7,d_UW
ASV_00513,0.34860682067196236,0.1031421732964588,7,d_UW
ASV_00514,0.28961431458643316,0.0945038209535441,3,d_UW
ASV_00515,0.4894081971699761,0.0549555325369952,6,d_UW
ASV_00516,0.4268783581457668,0.11876316633748231,7,d_UW
ASV_00517,0.44821529683848693,0.13048317605715834,7,d_UW
ASV_00519,0.42884774920975466,0.11923520551038562,6,d_UW
ASV_00520,0.3639239884011872,0.13630170202153774,7,d_UW
ASV_00521,0.3691387229971529,0.1540176018803317,7,d_UW
ASV_00522,0.39875720948092575,0.12527035489067292,7,d_UW
ASV_00523,0.4983490219914606,0.040802711550420714,4,d_UW
ASV_00524,0.43326544764589137,0.12606912709486348,7,d_UW
ASV_00525,0.38920222255195935,0.1344304312943637,5,d_UW
ASV_00526,0.47350968952650685,NA,2,d_UW
ASV_00527,0.41289398926396126,0.07681467716092831,5,d_UW
ASV_00528,0.45177507724007493,0.13544229489804582,5,d_UW
ASV_00529,0.4597154782784305,0.17012970108387127,5,d_UW
ASV_00530,0.3608588094712267,0.14745082360150122,6,d_UW
ASV_00531,0.49931691153270585,0.07389385472015558,4,d_UW
ASV_00532,0.46456068691314134,NA,2,d_UW
ASV_00533,0.5657224013088942,0.03745477429758358,3,d_UW
ASV_00534,0.41310541474764917,0.19854808933421772,7,d_UW
ASV_00535,0.46480776615876596,0.15613645456286748,7,d_UW
ASV_00536,0.40110211472838264,0.07629755843570551,6,d_UW
ASV_00537,0.4528661457126403,0.15923469284002043,5,d_UW
ASV_00538,0.3928823289256125,0.12497938483748965,7,d_UW
ASV_00539,0.5206792769880838,0.053619144782365825,6,d_UW
ASV_00540,0.37463634393295475,0.04333876372893191,3,d_UW
ASV_00541,0.5364138808314252,0.08386958245799918,6,d_UW
ASV_00542,0.48765965051203075,0.18376292880472134,5,d_UW
ASV_00543,0.4430439943390805,0.12208773332173513,7,d_UW
ASV_00544,0.3992762193880621,0.22319619946155317,5,d_UW
ASV_00545,0.49619268149566387,0.151039196908255,6,d_UW
ASV_00546,0.42107750380826403,0.1146633043568413,7,d_UW
ASV_00547,0.2596282781459437,NA,2,d_UW
ASV_00548,0.44773786867210885,0.09937903073452849,7,d_UW
ASV_00549,0.4327678256123214,0.026577408904632734,4,d_UW
ASV_00550,0.47758792041729126,0.11183095963251248,5,d_UW
ASV_00551,0.5261020493820912,0.05601810666356594,4,d_UW
ASV_00552,0.45207514301600427,0.09182342068533891,6,d_UW
ASV_00554,0.4421065017437382,0.2059377230010275,7,d_UW
ASV_00555,0.44055608415135195,0.12603920798759732,7,d_UW
ASV_00556,0.45084996064061866,0.18162615197123602,5,d_UW
ASV_00557,0.4170911781936735,0.19193479421724707,7,d_UW
ASV_00558,0.5622484760274058,0.008318986652533512,3,d_UW
ASV_00559,0.43034910438774054,0.20010332335372524,7,d_UW
ASV_00560,0.4337352277137134,0.02673791674977106,3,d_UW
ASV_00561,0.3507661778050696,0.14079509291702033,3,d_UW
ASV_00562,0.4471871423081091,0.07536244694101281,3,d_UW
ASV_00563,0.48931016469530353,0.09974176913935946,7,d_UW
ASV_00564,0.43809185171953224,0.2168017806268544,5,d_UW
ASV_00565,0.4880293933581288,0.07406805969279083,5,d_UW
ASV_00566,0.42109503076516785,0.12234682495344067,7,d_UW
ASV_00567,0.5100512746699453,0.07302300335172299,4,d_UW
ASV_00568,0.4231008556283189,0.1296466753242743,6,d_UW
ASV_00569,0.41635131003708825,0.19593019251515767,5,d_UW
ASV_00570,0.36042347002945285,0.14546484152406647,7,d_UW
ASV_00571,0.38555169276481027,0.20851548172117426,5,d_UW
ASV_00572,0.49775332739931566,0.08224475724374646,7,d_UW
ASV_00573,0.4744898173719818,0.06417754697500998,6,d_UW
ASV_00574,0.4493978418141975,0.09496305816458979,7,d_UW
ASV_00575,0.5340475419599566,0.06337740867546471,6,d_UW
ASV_00576,0.4554029328964493,0.11980476106846001,5,d_UW
ASV_00577,0.4139473797327554,0.14759714104302057,6,d_UW
ASV_00578,0.44526134348961377,0.07170754844040901,4,d_UW
ASV_00579,0.4402564073823013,0.020708431860839906,3,d_UW
ASV_00580,0.45550034488319346,0.10798655446557542,3,d_UW
ASV_00581,0.45975627259946594,0.16525346452908526,5,d_UW
ASV_00582,0.4650656575647182,0.09589637042213994,4,d_UW
ASV_00583,0.4605529047160958,0.03231061367224907,5,d_UW
ASV_00584,0.44610970787421644,0.13972421232461824,4,d_UW
ASV_00585,0.42040411669700517,0.10838055236258454,6,d_UW
ASV_00586,0.521049903476312,0.05638058792638957,4,d_UW
ASV_00587,0.4764452624988651,0.1684486507513192,7,d_UW
ASV_00588,0.3270227984683778,0.10600095820024748,4,d_UW
ASV_00589,0.47477956853828385,NA,2,d_UW
ASV_00590,0.45512081709752583,0.04155900021956244,3,d_UW
ASV_00591,0.4995120770191309,0.02532373583459815,3,d_UW
ASV_00592,0.2987135301515108,0.1560712857419597,6,d_UW
ASV_00593,0.4834704512970053,0.0683372621886181,6,d_UW
ASV_00594,0.24054684187120523,0.15349750746687962,4,d_UW
ASV_00595,0.42894527884180433,0.11236257332142167,7,d_UW
ASV_00596,0.4767009131313643,0.04972908744094107,3,d_UW
ASV_00597,0.46029012562481775,0.07407622504573622,6,d_UW
ASV_00598,0.3659805926727131,0.08259993142284623,6,d_UW
ASV_00600,0.4427964910371729,0.046758450964288954,5,d_UW
ASV_00601,0.5691258679327955,0.04575237483177253,6,d_UW
ASV_00602,0.44046968084640725,0.023831999680932418,4,d_UW
ASV_00603,0.5128283166958069,0.07042335545679737,6,d_UW
ASV_00604,0.5899254440847097,0.07507992891199725,4,d_UW
ASV_00605,0.43098256362772236,0.11093488409696578,4,d_UW
ASV_00607,0.44002610371035034,0.1895481019343545,7,d_UW
ASV_00608,0.24835021859793105,0.14176176478669322,6,d_UW
ASV_00610,0.49947330487049135,0.0809245390748005,6,d_UW
ASV_00611,0.43642975312067667,0.08496340026377057,6,d_UW
ASV_00612,0.37800459099977457,0.16474819472849322,6,d_UW
ASV_00613,0.5206042397859365,0.054377568249914895,4,d_UW
ASV_00614,0.4816440016318545,0.017799284511952108,4,d_UW
ASV_00615,0.35796615850303193,0.22523559859240044,5,d_UW
ASV_00616,0.46855523330981574,NA,2,d_UW
ASV_00618,0.3464699809757462,0.1421616734978847,7,d_UW
ASV_00619,0.48589854009961453,0.14269547764008395,5,d_UW
ASV_00620,0.39680416076288694,0.1890429578719195,6,d_UW
ASV_00621,0.4059933456854292,0.06722981468503007,6,d_UW
ASV_00622,0.48073561227302986,0.1535351772510546,5,d_UW
ASV_00623,0.471461384738352,0.10321180244783786,7,d_UW
ASV_00624,0.3891910704673909,0.15588292766300038,5,d_UW
ASV_00625,0.3917694200826939,0.06803986557729369,4,d_UW
ASV_00626,0.42495227527583146,0.08927291864380814,6,d_UW
ASV_00627,0.496797425771344,0.13365296706258858,6,d_UW
ASV_00628,0.426172606065609,0.2513454427519139,5,d_UW
ASV_00629,0.4231949460646731,0.12523960767960496,4,d_UW
ASV_00630,0.46868711952920117,0.08735207907293728,6,d_UW
ASV_00631,0.42367674695708835,0.06589156063302852,4,d_UW
ASV_00632,0.2568867043333758,NA,2,d_UW
ASV_00633,0.5471662815777012,0.03103367971270654,5,d_UW
ASV_00634,0.3920106552256505,0.15853691978210577,7,d_UW
ASV_00635,0.388669335933163,0.24481139214561215,5,d_UW
ASV_00636,0.47974552156660377,0.09653058197454632,4,d_UW
ASV_00638,0.43374885865657997,0.07948763702342534,5,d_UW
ASV_00639,0.4048966223121091,0.12499748171350128,3,d_UW
ASV_00640,0.4612444889926517,0.039801488761314195,5,d_UW
ASV_00641,0.519286709563779,0.06633140752426905,6,d_UW
ASV_00642,0.4089731433225925,NA,2,d_UW
ASV_00643,0.41764538794198813,0.1468412046295383,7,d_UW
ASV_00644,0.4724328210300124,0.08150404830728973,5,d_UW
ASV_00645,0.44510134962014314,0.1501058889470516,6,d_UW
ASV_00646,0.5050510417236393,0.05132410624726482,4,d_UW
ASV_00647,0.40141786139180247,0.04137440210880003,5,d_UW
ASV_00648,0.39639766262077136,0.08315093357763531,6,d_UW
ASV_00649,0.4246778231024856,0.1985501703730277,7,d_UW
ASV_00650,0.28574892582613254,NA,2,d_UW
ASV_00651,0.4459745074267849,0.17753919258625928,7,d_UW
ASV_00652,0.45579347354321786,0.0584099379935781,6,d_UW
ASV_00653,0.3727976150188327,0.14656000005113926,7,d_UW
ASV_00654,0.4984937265766407,0.12727188742063106,7,d_UW
ASV_00656,0.49937038459822347,0.06352499936111977,6,d_UW
ASV_00657,0.4509509244025073,0.05894849294662508,7,d_UW
ASV_00658,0.3892427179784992,0.03772387604524989,6,d_UW
ASV_00659,0.43801678277630707,0.0416449769466217,6,d_UW
ASV_00660,0.5935023369865022,0.05406659227640428,3,d_UW
ASV_00661,0.4868668903575293,0.05579634680830642,5,d_UW
ASV_00662,0.5360995329553487,0.062230095317826785,5,d_UW
ASV_00663,0.47408733951455706,0.11805477019170892,4,d_UW
ASV_00664,0.3345521885633246,0.2003888310661482,6,d_UW
ASV_00665,0.44258381058593377,0.11021093624340891,6,d_UW
ASV_00666,0.5406316781763849,0.060656793827446424,6,d_UW
ASV_00667,0.3966300837037582,0.06874712439132635,7,d_UW
ASV_00668,0.400724987007847,0.09792691296523316,7,d_UW
ASV_00670,0.42706346836219033,0.11241638610425407,5,d_UW
ASV_00671,0.4549662828404072,0.1319213108563975,7,d_UW
ASV_00672,0.3377001326578317,0.08257525796471489,3,d_UW
ASV_00673,0.3964559449830074,0.2618448595304619,5,d_UW
ASV_00674,0.533404364750101,0.06538598042860629,3,d_UW
ASV_00675,0.47658361030963636,0.11574111523104705,7,d_UW
ASV_00676,0.4071373001323768,0.15395081268293564,7,d_UW
ASV_00677,0.38008700383037364,0.22083162757167843,3,d_UW
ASV_00678,0.28661831982148844,0.18085756412094334,3,d_UW
ASV_00679,0.4117510772880367,0.10682068655343244,7,d_UW
ASV_00681,0.46685538985359,NA,2,d_UW
ASV_00682,0.5744865396299477,0.07107692290613087,6,d_UW
ASV_00683,0.4720828482855167,0.020610578826540597,4,d_UW
ASV_00685,0.5165951780162843,0.05209607812671027,4,d_UW
ASV_00686,0.4919658653602952,0.08697434294271755,6,d_UW
ASV_00687,0.2956436555823847,0.14175189578370956,5,d_UW
ASV_00688,0.5449974181622663,0.04683792323602949,5,d_UW
ASV_00689,0.5146400149950172,0.03671483692617536,4,d_UW
ASV_00690,0.4658529580460836,0.06102140391857784,4,d_UW
ASV_00691,0.3461838151300398,0.17982369690665945,5,d_UW
ASV_00693,0.5670609538089179,0.07074580553216793,4,d_UW
ASV_00694,0.32246481758331214,0.2108742118492886,4,d_UW
ASV_00695,0.3935439868438989,0.17732315731578194,6,d_UW
ASV_00696,0.34661592454444246,0.0946173980674802,4,d_UW
ASV_00697,0.3977644883149297,0.17999697044123142,5,d_UW
ASV_00698,0.41973511914482153,0.13619929251686722,6,d_UW
ASV_00699,0.49535950264334105,0.05959897723356662,5,d_UW
ASV_00700,0.4988039681888703,0.09438645090182131,6,d_UW
ASV_00701,0.45081756259459616,0.09071399766849898,4,d_UW
ASV_00702,0.4422605975107684,0.05951997295090837,5,d_UW
ASV_00703,0.4490992781663393,0.07134607769164325,3,d_UW
ASV_00704,0.42631355333325194,0.1206833328418397,3,d_UW
ASV_00705,0.4806425452989773,0.050878443439633506,5,d_UW
ASV_00706,0.36649397517894966,0.08849145840893058,4,d_UW
ASV_00707,0.46397955592887263,NA,2,d_UW
ASV_00708,0.42393795408367607,0.1978030226562912,5,d_UW
ASV_00709,0.4170435942067061,0.15410909394967753,7,d_UW
ASV_00710,0.4419652377635307,NA,2,d_UW
ASV_00711,0.5083133025490727,0.03868541987733355,4,d_UW
ASV_00712,0.4229434149933414,0.01902287189436102,5,d_UW
ASV_00713,0.41798962256387195,0.05494449849516495,5,d_UW
ASV_00714,0.3537259189500912,0.06641439967601835,7,d_UW
ASV_00715,0.4626024964884853,0.1050097994142841,6,d_UW
ASV_00716,0.39209933610739667,0.08019814437723413,4,d_UW
ASV_00717,0.29038980750305676,0.1806537166475983,5,d_UW
ASV_00718,0.43030662362854744,0.05808326075327572,6,d_UW
ASV_00719,0.39863874490932805,0.09773889389625696,5,d_UW
ASV_00720,0.42020383445931964,0.06717384226635026,6,d_UW
ASV_00721,0.44583449800544217,0.1571154265217198,7,d_UW
ASV_00722,0.37433021936969646,0.05002497499329328,5,d_UW
ASV_00723,0.5188388181163531,0.08843476934403005,6,d_UW
ASV_00724,0.4004872003799147,0.09251253758989943,7,d_UW
ASV_00725,0.32279734616478506,0.050253419581017734,3,d_UW
ASV_00726,0.5165273558116221,0.11493366181167301,6,d_UW
ASV_00727,0.4411506520759998,0.20300331066464747,7,d_UW
ASV_00728,0.401603422379025,0.13801284315635257,5,d_UW
ASV_00729,0.39842183924193464,0.09811123158476949,4,d_UW
ASV_00730,0.4741667064435202,0.04956179107146054,5,d_UW
ASV_00731,0.3841144983408272,0.14207700179407232,6,d_UW
ASV_00732,0.3707128212123819,0.09118971269585645,4,d_UW
ASV_00733,0.44559933728102774,0.1448496085604237,5,d_UW
ASV_00734,0.19602563015085617,0.17366255195736013,3,d_UW
ASV_00735,0.4308240245548932,0.06032568352710464,5,d_UW
ASV_00736,0.44740331126538047,0.057252711135731674,6,d_UW
ASV_00737,0.5142682912724563,0.1054902254280684,5,d_UW
ASV_00739,0.37296120605339667,0.044331196123536365,5,d_UW
ASV_00740,0.4572983570111345,0.06188867908612612,3,d_UW
ASV_00741,0.46461075041951816,0.04621731810819436,6,d_UW
ASV_00742,0.5149218035315097,NA,2,d_UW
ASV_00743,0.4855788550279361,0.09606572161064003,4,d_UW
ASV_00744,0.4509775120364915,0.1323514449077854,5,d_UW
ASV_00745,0.44605411755026325,0.16123376266213157,5,d_UW
ASV_00746,0.5012998550121387,0.04697091159651454,3,d_UW
ASV_00747,0.5729203751811742,0.05646316045398397,4,d_UW
ASV_00748,0.4618315502795568,0.06587266672851,4,d_UW
ASV_00751,0.44606793661165123,0.03962022300465687,5,d_UW
ASV_00752,0.49418283687065157,0.044928508706266045,4,d_UW
ASV_00753,0.4487316311171521,0.05699591711833988,6,d_UW
ASV_00754,0.38363659750632495,0.10128725353585918,4,d_UW
ASV_00755,0.5537435377895163,0.06498710591346936,6,d_UW
ASV_00756,0.3979478030677783,0.07392627173959626,6,d_UW
ASV_00757,0.36670486923128975,0.16819160322031126,6,d_UW
ASV_00758,0.387609822557086,0.1842820555444054,7,d_UW
ASV_00759,0.43839417313432716,0.06824418057446335,3,d_UW
ASV_00760,0.5063939290102839,0.07936669154483135,3,d_UW
ASV_00761,0.4742357931553641,0.06045306375559741,4,d_UW
ASV_00762,0.58165487812855,NA,2,d_UW
ASV_00763,0.48303495787395856,0.1122677714151989,7,d_UW
ASV_00764,0.4869036031092354,0.12566121837745656,6,d_UW
ASV_00765,0.1624384639065336,NA,2,d_UW
ASV_00767,0.44364221512757684,0.12510730605627413,5,d_UW
ASV_00768,0.42385399212334096,0.0770595993540703,6,d_UW
ASV_00769,0.4336398871651077,0.1569967655282999,6,d_UW
ASV_00770,0.41392681823197586,0.023708590632225756,3,d_UW
ASV_00771,0.2446626002590151,0.15240406266125645,5,d_UW
ASV_00772,0.5032156736406801,0.055537734505434457,5,d_UW
ASV_00773,0.4369500567682819,NA,2,d_UW
ASV_00774,0.42549153654963867,0.1254461659868838,7,d_UW
ASV_00775,0.39818434365908983,0.022032060121235555,3,d_UW
ASV_00776,0.37189760241588776,0.04790595141189057,3,d_UW
ASV_00777,0.5047286823971802,0.09234549391516315,3,d_UW
ASV_00778,0.39321895350991865,0.14456824257487275,4,d_UW
ASV_00779,0.33697769240238495,0.12267927787806879,6,d_UW
ASV_00780,0.4199001976532123,0.14880167890888238,4,d_UW
ASV_00781,0.3878204839225322,0.14364785717915066,6,d_UW
ASV_00782,0.3782358669770154,0.06826923572974755,5,d_UW
ASV_00783,0.41280035919086644,NA,2,d_UW
ASV_00784,0.47855609376358077,0.04080922090822272,4,d_UW
ASV_00785,0.5383268206267278,0.02738068501493162,3,d_UW
ASV_00786,0.4276596740634948,NA,2,d_UW
ASV_00787,0.49338728303305834,0.08860996441512847,4,d_UW
ASV_00788,0.4916381149166039,0.0444989134156579,5,d_UW
ASV_00789,0.5169080323804732,0.04197132582304516,3,d_UW
ASV_00790,0.4379056667821162,0.14309556420327973,3,d_UW
ASV_00791,0.4908285106333926,0.050627342836481806,4,d_UW
ASV_00792,0.3686198406741059,0.10913858724277602,5,d_UW
ASV_00793,0.3677064623518931,0.1804008532868307,7,d_UW
ASV_00794,0.4985847246918004,0.07052350966278152,6,d_UW
ASV_00795,0.38724506702741346,0.100788270903395,7,d_UW
ASV_00796,0.42010672409005145,0.05523376815980441,4,d_UW
ASV_00797,0.5343366582544721,0.049407494907744494,5,d_UW
ASV_00798,0.40890997918859695,0.1672644053252399,5,d_UW
ASV_00799,0.454700442056,0.14933942368972153,4,d_UW
ASV_00800,0.39891345083891927,0.13680410207880964,4,d_UW
ASV_00801,0.5357204359092499,0.05150065210041618,5,d_UW
ASV_00802,0.32971838822170396,0.18935729379594304,3,d_UW
ASV_00803,0.3944315319644064,0.04319165956790588,4,d_UW
ASV_00804,0.3916130750194462,0.1369020127795823,7,d_UW
ASV_00805,0.3446415341938821,0.13130685765141545,5,d_UW
ASV_00806,0.40993344032348067,0.11051165838214379,7,d_UW
ASV_00807,0.34953410939337215,0.12104634114582204,7,d_UW
ASV_00808,0.3682579087043495,0.11260348100323485,7,d_UW
ASV_00809,0.4401744164498528,0.09112688174386019,5,d_UW
ASV_00810,0.4286894402217063,0.03016136541960581,4,d_UW
ASV_00811,0.39048480038465205,0.05396508253341468,6,d_UW
ASV_00812,0.38048254469447684,0.09081570599078893,4,d_UW
ASV_00813,0.33074672752513035,0.1285740225328147,4,d_UW
ASV_00814,0.3934430777087802,0.050643604484643466,5,d_UW
ASV_00815,0.5649953748400662,0.042071584030961416,4,d_UW
ASV_00816,0.4692238672159218,0.09246119850106116,4,d_UW
ASV_00817,0.45104429275186597,0.2150402359870249,5,d_UW
ASV_00818,0.37849429913039023,0.0786084130869498,5,d_UW
ASV_00819,0.38342879133268526,0.0756553791048967,6,d_UW
ASV_00820,0.41454248196423094,0.06048940722606331,4,d_UW
ASV_00821,0.5341428877821639,0.08895247395047957,4,d_UW
ASV_00822,0.41064004046012736,0.1612016173792541,5,d_UW
ASV_00823,0.33037835495790313,0.16654765850149647,5,d_UW
ASV_00824,0.38541607632296493,0.08752913558050486,3,d_UW
ASV_00825,0.2883996239634755,0.14396286352427734,5,d_UW
ASV_00826,0.5108660975485774,0.07461635129488861,4,d_UW
ASV_00827,0.3800379342863418,NA,2,d_UW
ASV_00828,0.43375734558165413,0.04899287325292135,5,d_UW
ASV_00829,0.42116561046915246,0.15631690869040732,6,d_UW
ASV_00830,0.4620131576274594,NA,2,d_UW
ASV_00831,0.3782728190016803,0.06791999401905537,4,d_UW
ASV_00832,0.4270930610628798,0.11595151238930126,6,d_UW
ASV_00833,0.38031863069286853,0.15367558741086304,7,d_UW
ASV_00834,0.3936285396275493,0.09202765697164038,5,d_UW
ASV_00835,0.47414574867611936,0.07086083681253512,4,d_UW
ASV_00836,0.4283641200379973,0.02199086396213811,3,d_UW
ASV_00837,0.5097069469785962,0.09801611616952849,4,d_UW
ASV_00838,0.27623414662283485,0.19231907924745312,3,d_UW
ASV_00839,0.4191806037773994,0.0673673326216827,4,d_UW
ASV_00840,0.5313812652192115,0.04561861364598242,3,d_UW
ASV_00841,0.432704573311812,0.08491392723911112,5,d_UW
ASV_00842,0.4303597727732933,0.07994270540763228,6,d_UW
ASV_00843,0.4455225281544275,0.09484998500377627,7,d_UW
ASV_00844,0.4998504479855669,0.09326774414643571,4,d_UW
ASV_00845,0.4475361538609045,NA,2,d_UW
ASV_00846,0.3465838046003661,0.04177480080952733,5,d_UW
ASV_00847,0.3589559633459417,0.11617731740663116,5,d_UW
ASV_00848,0.36147263235538785,0.18333085580096758,7,d_UW
ASV_00849,0.4543770994550418,0.054001770429926745,3,d_UW
ASV_00850,0.2915548940816479,0.11799416064435995,4,d_UW
ASV_00852,0.5534942254787316,0.02504190920034045,3,d_UW
ASV_00853,0.35067108772548017,NA,2,d_UW
ASV_00854,0.4248591347274142,0.10133404270314789,5,d_UW
ASV_00855,0.36859091731526306,0.23156165193232997,6,d_UW
ASV_00856,0.608903625285656,NA,2,d_UW
ASV_00857,0.46999400913006806,0.04163909736027094,5,d_UW
ASV_00858,0.35799384698392156,0.10201252131748254,6,d_UW
ASV_00859,0.4138147097536454,0.12968895351888748,3,d_UW
ASV_00860,0.517797188932477,NA,2,d_UW
ASV_00861,0.3275223697016363,0.1772374795613129,5,d_UW
ASV_00863,0.4103413627766316,0.11196724325106917,6,d_UW
ASV_00864,0.3402292350374194,0.12740500617489606,5,d_UW
ASV_00865,0.3834698716802796,0.13955052243252858,7,d_UW
ASV_00866,0.2626266316757383,0.09709487856927376,3,d_UW
ASV_00867,0.3765312038512951,NA,2,d_UW
ASV_00868,0.518923971604945,0.04297896779596274,6,d_UW
ASV_00869,0.5548773255182192,NA,2,d_UW
ASV_00870,0.534528969360919,0.0557538671368149,3,d_UW
ASV_00871,0.4654357880207759,NA,2,d_UW
ASV_00872,0.5446062326580212,0.038952857715548315,4,d_UW
ASV_00873,0.3922826502611383,0.17804461282678333,5,d_UW
ASV_00874,0.5548169623835285,0.043556675197896466,6,d_UW
ASV_00875,0.33734981848429946,0.18711832473710083,6,d_UW
ASV_00878,0.5790283302030123,0.03516572117448781,3,d_UW
ASV_00879,0.4518078781540431,0.17532034640273453,4,d_UW
ASV_00880,0.40014592740913035,0.17817315631603708,6,d_UW
ASV_00881,0.38221704071191953,0.1616223331581731,3,d_UW
ASV_00882,0.3576330232203834,0.05558791861878883,5,d_UW
ASV_00883,0.2834782595320141,0.07479126959994932,3,d_UW
ASV_00884,0.53586500733975,0.08261057685932027,4,d_UW
ASV_00885,0.3653259325191628,0.19687311838987956,7,d_UW
ASV_00886,0.3622993461606593,0.026829292896461798,3,d_UW
ASV_00887,0.40741975697702915,0.05144864537960597,5,d_UW
ASV_00888,0.3418132982673947,0.21440011296406133,6,d_UW
ASV_00889,0.36837132545080853,0.04323412155121936,5,d_UW
ASV_00890,0.5069464916674691,0.09906600341734399,6,d_UW
ASV_00891,0.4474570560032568,0.11860778403967241,5,d_UW
ASV_00892,0.5316680226856835,0.08967651891271664,3,d_UW
ASV_00893,0.44112845746573237,0.08140489059633298,5,d_UW
ASV_00894,0.34882290882865374,0.0824690405277947,4,d_UW
ASV_00895,0.29130864134392886,0.07449542567076288,4,d_UW
ASV_00896,0.3145894897246426,0.09155269912659608,4,d_UW
ASV_00897,0.3731992621032698,0.19692335212686177,7,d_UW
ASV_00898,0.4472511014249727,0.04290496615049468,5,d_UW
ASV_00899,0.3309862868576713,0.09399633402523905,5,d_UW
ASV_00900,0.6446321464316824,0.02928139265472864,3,d_UW
ASV_00901,0.4456714756727599,0.03368247049706845,5,d_UW
ASV_00902,0.5666957541082056,NA,2,d_UW
ASV_00903,0.5615186325986584,0.04055796079874137,4,d_UW
ASV_00904,0.4776921052412202,0.05888193256495119,4,d_UW
ASV_00905,0.3909427619924366,0.05756182627511551,3,d_UW
ASV_00906,0.4079012579630681,0.11314020903118625,6,d_UW
ASV_00907,0.45644086847945087,0.1329970414149775,7,d_UW
ASV_00908,0.46499625622823215,NA,2,d_UW
