node_id,module,layer_id,flow,node_name,layer_name,short_name
16,1,6,2.12359e-5,ASV_00016,Mink,FI1
16,1,7,2.68062e-4,ASV_00016,Raab,SE1
17,1,1,2.5613e-4,ASV_00017,NUDC,UK1
17,1,2,1.86806e-4,ASV_00017,Park,UK2
17,1,3,9.74893e-5,ASV_00017,Bian,IT1
17,1,4,2.08804e-4,ASV_00017,Fran,IT2
17,1,5,4.55121e-5,ASV_00017,Gand,IT3
18,1,1,2.7014e-4,ASV_00018,NUDC,UK1
18,1,2,1.81718e-4,ASV_00018,Park,UK2
18,1,3,1.98897e-4,ASV_00018,Bian,IT1
18,1,4,1.55484e-4,ASV_00018,Fran,IT2
18,1,5,2.33061e-6,ASV_00018,Gand,IT3
18,1,6,1.37451e-5,ASV_00018,Mink,FI1
19,1,1,1.85753e-5,ASV_00019,NUDC,UK1
19,1,3,1.07709e-4,ASV_00019,Bian,IT1
19,1,4,1.43904e-5,ASV_00019,Fran,IT2
19,1,5,2.10924e-5,ASV_00019,Gand,IT3
19,1,6,2.08216e-5,ASV_00019,Mink,FI1
19,1,7,4.09599e-5,ASV_00019,Raab,SE1
20,1,2,1.68416e-5,ASV_00020,Park,UK2
20,1,5,4.18264e-6,ASV_00020,Gand,IT3
20,1,6,1.5941e-4,ASV_00020,Mink,FI1
20,1,7,2.92496e-4,ASV_00020,Raab,SE1
21,1,1,3.15296e-4,ASV_00021,NUDC,UK1
21,1,2,2.46251e-4,ASV_00021,Park,UK2
21,1,3,2.38533e-4,ASV_00021,Bian,IT1
21,1,4,3.65935e-4,ASV_00021,Fran,IT2
21,1,5,7.58961e-5,ASV_00021,Gand,IT3
21,1,7,2.14927e-6,ASV_00021,Raab,SE1
22,1,3,5.35272e-5,ASV_00022,Bian,IT1
22,3,5,7.13857e-6,ASV_00022,Gand,IT3
22,1,7,2.55728e-4,ASV_00022,Raab,SE1
23,1,1,4.9079e-5,ASV_00023,NUDC,UK1
23,1,3,4.22711e-5,ASV_00023,Bian,IT1
23,1,5,1.3052e-5,ASV_00023,Gand,IT3
23,1,7,1.48051e-5,ASV_00023,Raab,SE1
24,1,1,1.997e-4,ASV_00024,NUDC,UK1
24,1,2,3.10947e-5,ASV_00024,Park,UK2
24,1,3,8.34882e-5,ASV_00024,Bian,IT1
24,1,4,8.45681e-5,ASV_00024,Fran,IT2
24,1,5,9.74631e-6,ASV_00024,Gand,IT3
24,1,6,4.34633e-5,ASV_00024,Mink,FI1
24,1,7,1.5419e-4,ASV_00024,Raab,SE1
25,1,1,2.1138e-4,ASV_00025,NUDC,UK1
25,1,2,1.37162e-4,ASV_00025,Park,UK2
25,1,3,7.65469e-5,ASV_00025,Bian,IT1
25,1,4,2.18328e-4,ASV_00025,Fran,IT2
25,1,5,5.21748e-5,ASV_00025,Gand,IT3
26,1,1,1.05414e-4,ASV_00026,NUDC,UK1
26,1,3,1.97144e-4,ASV_00026,Bian,IT1
26,1,4,3.07466e-4,ASV_00026,Fran,IT2
26,1,5,7.40732e-5,ASV_00026,Gand,IT3
26,1,7,3.14002e-4,ASV_00026,Raab,SE1
27,1,2,2.64287e-5,ASV_00027,Park,UK2
27,1,6,2.37796e-4,ASV_00027,Mink,FI1
27,2,7,2.89923e-5,ASV_00027,Raab,SE1
28,1,1,8.9929e-6,ASV_00028,NUDC,UK1
28,1,3,1.99602e-5,ASV_00028,Bian,IT1
28,1,6,1.84836e-5,ASV_00028,Mink,FI1
28,1,7,2.50871e-4,ASV_00028,Raab,SE1
29,1,1,7.84645e-6,ASV_00029,NUDC,UK1
29,1,3,8.79437e-5,ASV_00029,Bian,IT1
29,3,5,8.11377e-6,ASV_00029,Gand,IT3
29,1,6,3.90645e-5,ASV_00029,Mink,FI1
29,1,7,1.13115e-4,ASV_00029,Raab,SE1
30,1,1,3.76899e-4,ASV_00030,NUDC,UK1
30,1,2,9.70862e-5,ASV_00030,Park,UK2
30,1,3,1.56571e-4,ASV_00030,Bian,IT1
30,1,4,1.99549e-4,ASV_00030,Fran,IT2
30,1,5,3.55057e-6,ASV_00030,Gand,IT3
30,1,7,2.11993e-4,ASV_00030,Raab,SE1
31,1,1,9.12381e-5,ASV_00031,NUDC,UK1
31,1,2,9.65538e-6,ASV_00031,Park,UK2
31,1,3,2.309e-4,ASV_00031,Bian,IT1
31,1,4,1.15752e-4,ASV_00031,Fran,IT2
31,1,5,1.24394e-5,ASV_00031,Gand,IT3
31,1,6,2.8526e-5,ASV_00031,Mink,FI1
31,1,7,8.67136e-5,ASV_00031,Raab,SE1
32,1,1,4.29628e-4,ASV_00032,NUDC,UK1
32,1,2,7.7388e-5,ASV_00032,Park,UK2
32,1,3,2.95664e-4,ASV_00032,Bian,IT1
32,1,4,3.70341e-4,ASV_00032,Fran,IT2
32,1,5,6.99384e-5,ASV_00032,Gand,IT3
32,1,7,1.4905e-5,ASV_00032,Raab,SE1
33,1,1,5.53593e-5,ASV_00033,NUDC,UK1
33,1,2,2.53822e-5,ASV_00033,Park,UK2
33,1,3,1.38259e-4,ASV_00033,Bian,IT1
33,1,4,6.85356e-5,ASV_00033,Fran,IT2
33,1,5,8.3347e-6,ASV_00033,Gand,IT3
33,1,7,2.19533e-4,ASV_00033,Raab,SE1
34,1,1,2.18753e-4,ASV_00034,NUDC,UK1
34,1,2,1.3333e-5,ASV_00034,Park,UK2
34,1,3,6.14935e-5,ASV_00034,Bian,IT1
34,1,4,2.10106e-4,ASV_00034,Fran,IT2
34,1,5,5.06413e-5,ASV_00034,Gand,IT3
34,1,6,2.95329e-4,ASV_00034,Mink,FI1
35,1,1,3.26046e-5,ASV_00035,NUDC,UK1
35,1,2,7.73487e-5,ASV_00035,Park,UK2
35,1,3,9.22151e-6,ASV_00035,Bian,IT1
35,1,4,3.62769e-5,ASV_00035,Fran,IT2
35,1,5,4.92794e-6,ASV_00035,Gand,IT3
35,1,6,1.01595e-4,ASV_00035,Mink,FI1
35,1,7,2.87345e-4,ASV_00035,Raab,SE1
36,1,1,1.67042e-4,ASV_00036,NUDC,UK1
36,1,2,1.70275e-4,ASV_00036,Park,UK2
36,1,3,2.60929e-4,ASV_00036,Bian,IT1
36,1,4,2.90286e-4,ASV_00036,Fran,IT2
36,1,5,6.3813e-5,ASV_00036,Gand,IT3
36,1,7,2.85368e-4,ASV_00036,Raab,SE1
37,1,1,1.32805e-4,ASV_00037,NUDC,UK1
37,1,2,2.07312e-4,ASV_00037,Park,UK2
37,1,3,5.43133e-5,ASV_00037,Bian,IT1
37,1,4,6.42878e-5,ASV_00037,Fran,IT2
37,1,5,3.08704e-5,ASV_00037,Gand,IT3
37,1,6,3.46898e-5,ASV_00037,Mink,FI1
37,1,7,4.24042e-5,ASV_00037,Raab,SE1
38,1,1,1.99464e-4,ASV_00038,NUDC,UK1
38,1,2,1.81873e-4,ASV_00038,Park,UK2
38,1,3,8.9708e-5,ASV_00038,Bian,IT1
38,1,4,2.08532e-4,ASV_00038,Fran,IT2
38,1,5,6.10631e-5,ASV_00038,Gand,IT3
39,1,1,1.50578e-4,ASV_00039,NUDC,UK1
39,1,2,2.43271e-4,ASV_00039,Park,UK2
39,1,3,1.43378e-4,ASV_00039,Bian,IT1
39,1,4,1.38205e-4,ASV_00039,Fran,IT2
39,1,5,1.87475e-5,ASV_00039,Gand,IT3
39,1,6,7.14911e-5,ASV_00039,Mink,FI1
39,1,7,1.21161e-4,ASV_00039,Raab,SE1
40,1,1,6.01442e-6,ASV_00040,NUDC,UK1
40,1,2,3.03536e-5,ASV_00040,Park,UK2
40,1,3,1.99754e-4,ASV_00040,Bian,IT1
40,1,4,1.5612e-5,ASV_00040,Fran,IT2
40,1,5,1.26269e-5,ASV_00040,Gand,IT3
40,1,6,3.13778e-6,ASV_00040,Mink,FI1
40,1,7,1.60972e-4,ASV_00040,Raab,SE1
41,1,1,1.00263e-4,ASV_00041,NUDC,UK1
41,1,2,1.65329e-4,ASV_00041,Park,UK2
41,1,3,1.15283e-5,ASV_00041,Bian,IT1
41,1,4,1.11867e-4,ASV_00041,Fran,IT2
41,1,5,3.29067e-5,ASV_00041,Gand,IT3
41,1,6,1.01858e-4,ASV_00041,Mink,FI1
41,1,7,9.50322e-5,ASV_00041,Raab,SE1
42,1,1,2.02632e-4,ASV_00042,NUDC,UK1
42,1,2,2.7851e-5,ASV_00042,Park,UK2
42,1,3,2.30362e-5,ASV_00042,Bian,IT1
42,1,4,8.49965e-6,ASV_00042,Fran,IT2
42,1,5,4.03734e-5,ASV_00042,Gand,IT3
42,1,6,1.02267e-4,ASV_00042,Mink,FI1
42,1,7,2.56434e-4,ASV_00042,Raab,SE1
43,1,1,2.61747e-4,ASV_00043,NUDC,UK1
43,1,2,2.16454e-4,ASV_00043,Park,UK2
43,1,3,8.3757e-5,ASV_00043,Bian,IT1
43,1,4,2.45252e-4,ASV_00043,Fran,IT2
43,1,5,5.37548e-5,ASV_00043,Gand,IT3
44,1,1,2.63128e-4,ASV_00044,NUDC,UK1
44,1,2,2.17609e-5,ASV_00044,Park,UK2
44,1,3,9.90723e-6,ASV_00044,Bian,IT1
44,1,4,3.09988e-5,ASV_00044,Fran,IT2
44,1,5,7.2049e-6,ASV_00044,Gand,IT3
44,1,6,1.69825e-4,ASV_00044,Mink,FI1
44,1,7,1.80453e-4,ASV_00044,Raab,SE1
45,1,1,3.23212e-4,ASV_00045,NUDC,UK1
45,1,2,8.57069e-5,ASV_00045,Park,UK2
45,1,3,2.05179e-4,ASV_00045,Bian,IT1
45,1,4,3.12909e-4,ASV_00045,Fran,IT2
45,1,5,8.32681e-6,ASV_00045,Gand,IT3
45,1,6,3.12991e-4,ASV_00045,Mink,FI1
45,1,7,2.82231e-4,ASV_00045,Raab,SE1
46,1,1,1.35648e-4,ASV_00046,NUDC,UK1
46,1,3,3.07041e-5,ASV_00046,Bian,IT1
46,1,6,3.04969e-5,ASV_00046,Mink,FI1
46,1,7,3.29623e-4,ASV_00046,Raab,SE1
47,1,1,1.65386e-4,ASV_00047,NUDC,UK1
47,1,2,1.40078e-4,ASV_00047,Park,UK2
47,1,3,9.01482e-5,ASV_00047,Bian,IT1
47,1,4,1.57724e-4,ASV_00047,Fran,IT2
47,1,5,5.27068e-5,ASV_00047,Gand,IT3
48,1,1,2.48392e-4,ASV_00048,NUDC,UK1
48,1,2,2.75469e-4,ASV_00048,Park,UK2
48,1,3,2.48295e-4,ASV_00048,Bian,IT1
48,1,4,3.13146e-4,ASV_00048,Fran,IT2
48,1,5,5.6109e-5,ASV_00048,Gand,IT3
48,1,6,2.21238e-6,ASV_00048,Mink,FI1
48,1,7,2.3579e-4,ASV_00048,Raab,SE1
49,1,1,4.1771e-4,ASV_00049,NUDC,UK1
49,1,2,1.29462e-4,ASV_00049,Park,UK2
49,1,3,2.59432e-4,ASV_00049,Bian,IT1
49,1,4,5.34488e-5,ASV_00049,Fran,IT2
49,1,5,1.95494e-5,ASV_00049,Gand,IT3
49,1,6,4.79136e-5,ASV_00049,Mink,FI1
49,1,7,2.10681e-4,ASV_00049,Raab,SE1
50,1,1,4.21916e-4,ASV_00050,NUDC,UK1
50,1,2,2.76252e-4,ASV_00050,Park,UK2
50,1,3,2.25493e-4,ASV_00050,Bian,IT1
50,1,4,3.37325e-4,ASV_00050,Fran,IT2
50,1,5,6.82396e-5,ASV_00050,Gand,IT3
50,1,6,1.18105e-5,ASV_00050,Mink,FI1
50,1,7,4.68755e-5,ASV_00050,Raab,SE1
51,1,1,3.65791e-4,ASV_00051,NUDC,UK1
51,1,2,1.36789e-4,ASV_00051,Park,UK2
51,1,3,2.40462e-4,ASV_00051,Bian,IT1
51,1,4,4.97712e-6,ASV_00051,Fran,IT2
51,1,5,1.77919e-5,ASV_00051,Gand,IT3
51,1,6,1.36496e-4,ASV_00051,Mink,FI1
51,1,7,2.47297e-4,ASV_00051,Raab,SE1
52,1,1,2.67886e-4,ASV_00052,NUDC,UK1
52,1,2,3.33245e-4,ASV_00052,Park,UK2
52,1,3,1.19278e-4,ASV_00052,Bian,IT1
52,1,4,2.50398e-4,ASV_00052,Fran,IT2
52,1,5,6.9994e-5,ASV_00052,Gand,IT3
52,1,6,2.08878e-6,ASV_00052,Mink,FI1
52,1,7,6.33847e-5,ASV_00052,Raab,SE1
53,1,3,2.83091e-4,ASV_00053,Bian,IT1
53,1,4,3.00837e-4,ASV_00053,Fran,IT2
53,1,5,2.60785e-5,ASV_00053,Gand,IT3
53,1,6,3.66423e-4,ASV_00053,Mink,FI1
53,1,7,2.24046e-4,ASV_00053,Raab,SE1
54,1,1,4.11463e-4,ASV_00054,NUDC,UK1
54,1,2,2.76078e-5,ASV_00054,Park,UK2
54,1,3,1.96363e-4,ASV_00054,Bian,IT1
54,1,4,5.50002e-5,ASV_00054,Fran,IT2
54,1,5,1.42264e-5,ASV_00054,Gand,IT3
54,1,6,2.52844e-4,ASV_00054,Mink,FI1
54,1,7,3.24646e-4,ASV_00054,Raab,SE1
55,1,1,4.62574e-4,ASV_00055,NUDC,UK1
55,1,2,5.8636e-5,ASV_00055,Park,UK2
55,1,3,2.52373e-4,ASV_00055,Bian,IT1
55,1,4,3.65347e-4,ASV_00055,Fran,IT2
55,1,5,6.27845e-5,ASV_00055,Gand,IT3
55,1,6,1.49213e-4,ASV_00055,Mink,FI1
55,1,7,5.81724e-5,ASV_00055,Raab,SE1
56,1,1,3.2169e-4,ASV_00056,NUDC,UK1
56,1,2,1.53162e-4,ASV_00056,Park,UK2
56,1,3,2.59953e-4,ASV_00056,Bian,IT1
56,1,4,3.2061e-4,ASV_00056,Fran,IT2
56,1,5,4.01612e-5,ASV_00056,Gand,IT3
56,1,7,3.06263e-4,ASV_00056,Raab,SE1
57,1,1,3.00184e-4,ASV_00057,NUDC,UK1
57,1,2,2.00556e-4,ASV_00057,Park,UK2
57,1,3,1.24282e-4,ASV_00057,Bian,IT1
57,1,4,1.23012e-4,ASV_00057,Fran,IT2
57,1,5,2.28716e-5,ASV_00057,Gand,IT3
57,1,6,3.56575e-6,ASV_00057,Mink,FI1
57,1,7,2.54105e-4,ASV_00057,Raab,SE1
58,1,1,1.62745e-4,ASV_00058,NUDC,UK1
58,1,2,2.18471e-4,ASV_00058,Park,UK2
58,1,3,2.40697e-4,ASV_00058,Bian,IT1
58,1,4,3.44955e-4,ASV_00058,Fran,IT2
58,1,5,1.91621e-5,ASV_00058,Gand,IT3
58,1,6,1.25419e-4,ASV_00058,Mink,FI1
58,1,7,6.22656e-5,ASV_00058,Raab,SE1
59,1,1,3.17924e-4,ASV_00059,NUDC,UK1
59,1,2,2.60733e-4,ASV_00059,Park,UK2
59,1,3,2.69848e-4,ASV_00059,Bian,IT1
59,1,4,2.79417e-4,ASV_00059,Fran,IT2
59,1,5,3.31506e-5,ASV_00059,Gand,IT3
59,1,6,1.51568e-5,ASV_00059,Mink,FI1
59,1,7,3.34082e-4,ASV_00059,Raab,SE1
60,1,1,3.33833e-4,ASV_00060,NUDC,UK1
60,1,2,2.48421e-4,ASV_00060,Park,UK2
60,1,3,2.4225e-4,ASV_00060,Bian,IT1
60,1,4,3.28938e-4,ASV_00060,Fran,IT2
60,1,5,4.42532e-5,ASV_00060,Gand,IT3
60,1,6,2.1242e-4,ASV_00060,Mink,FI1
60,1,7,3.36585e-5,ASV_00060,Raab,SE1
61,1,1,2.44295e-4,ASV_00061,NUDC,UK1
61,1,2,2.22373e-4,ASV_00061,Park,UK2
61,1,3,9.38014e-5,ASV_00061,Bian,IT1
61,1,4,2.61974e-4,ASV_00061,Fran,IT2
61,1,5,2.55733e-5,ASV_00061,Gand,IT3
61,1,6,2.16367e-5,ASV_00061,Mink,FI1
61,1,7,1.88764e-4,ASV_00061,Raab,SE1
62,1,1,5.43451e-5,ASV_00062,NUDC,UK1
62,1,2,2.71503e-5,ASV_00062,Park,UK2
62,1,3,6.37627e-5,ASV_00062,Bian,IT1
62,1,4,8.30598e-5,ASV_00062,Fran,IT2
62,1,5,1.8994e-5,ASV_00062,Gand,IT3
62,1,7,4.01792e-5,ASV_00062,Raab,SE1
63,1,1,2.98018e-4,ASV_00063,NUDC,UK1
63,1,2,9.77876e-5,ASV_00063,Park,UK2
63,1,3,2.59883e-4,ASV_00063,Bian,IT1
63,1,4,3.2419e-4,ASV_00063,Fran,IT2
63,1,5,2.69189e-5,ASV_00063,Gand,IT3
63,1,6,1.54418e-4,ASV_00063,Mink,FI1
63,1,7,2.51342e-4,ASV_00063,Raab,SE1
64,1,1,2.49145e-4,ASV_00064,NUDC,UK1
64,1,2,1.54942e-4,ASV_00064,Park,UK2
64,1,3,2.80455e-5,ASV_00064,Bian,IT1
64,1,4,2.05761e-4,ASV_00064,Fran,IT2
64,1,5,7.51932e-6,ASV_00064,Gand,IT3
64,1,6,2.14065e-4,ASV_00064,Mink,FI1
64,1,7,1.11108e-4,ASV_00064,Raab,SE1
65,1,1,1.80007e-4,ASV_00065,NUDC,UK1
65,1,2,3.27948e-5,ASV_00065,Park,UK2
65,1,3,7.51548e-5,ASV_00065,Bian,IT1
65,1,4,1.68235e-4,ASV_00065,Fran,IT2
65,1,5,4.79191e-5,ASV_00065,Gand,IT3
66,1,1,3.51041e-4,ASV_00066,NUDC,UK1
66,1,2,3.20835e-4,ASV_00066,Park,UK2
66,1,3,1.28824e-4,ASV_00066,Bian,IT1
66,1,4,2.92445e-4,ASV_00066,Fran,IT2
66,1,5,2.66756e-5,ASV_00066,Gand,IT3
66,1,6,1.907e-4,ASV_00066,Mink,FI1
66,1,7,2.45562e-4,ASV_00066,Raab,SE1
67,1,3,9.26255e-5,ASV_00067,Bian,IT1
67,1,4,3.61936e-5,ASV_00067,Fran,IT2
67,3,5,7.48662e-6,ASV_00067,Gand,IT3
67,1,7,5.76977e-5,ASV_00067,Raab,SE1
68,1,1,3.16434e-4,ASV_00068,NUDC,UK1
68,1,2,1.02376e-4,ASV_00068,Park,UK2
68,1,3,1.22517e-4,ASV_00068,Bian,IT1
68,1,4,2.36818e-4,ASV_00068,Fran,IT2
68,1,5,4.15612e-5,ASV_00068,Gand,IT3
68,1,7,4.56452e-5,ASV_00068,Raab,SE1
69,1,1,2.2482e-4,ASV_00069,NUDC,UK1
69,1,2,2.30144e-4,ASV_00069,Park,UK2
69,1,3,1.13348e-4,ASV_00069,Bian,IT1
69,1,4,2.9179e-4,ASV_00069,Fran,IT2
69,1,5,4.89994e-5,ASV_00069,Gand,IT3
69,1,6,6.71778e-5,ASV_00069,Mink,FI1
69,1,7,7.41587e-5,ASV_00069,Raab,SE1
70,1,1,3.90539e-4,ASV_00070,NUDC,UK1
70,1,2,1.49853e-4,ASV_00070,Park,UK2
70,1,3,2.7342e-4,ASV_00070,Bian,IT1
70,1,4,2.11562e-4,ASV_00070,Fran,IT2
70,1,5,2.86791e-5,ASV_00070,Gand,IT3
70,1,6,2.90513e-4,ASV_00070,Mink,FI1
70,1,7,2.75309e-4,ASV_00070,Raab,SE1
71,1,1,2.31994e-4,ASV_00071,NUDC,UK1
71,1,2,1.73647e-4,ASV_00071,Park,UK2
71,1,3,2.43549e-4,ASV_00071,Bian,IT1
71,1,4,2.42923e-4,ASV_00071,Fran,IT2
71,1,5,6.20779e-5,ASV_00071,Gand,IT3
71,1,6,2.83634e-4,ASV_00071,Mink,FI1
71,1,7,2.3295e-4,ASV_00071,Raab,SE1
72,1,1,2.98311e-4,ASV_00072,NUDC,UK1
72,1,2,2.62404e-4,ASV_00072,Park,UK2
72,1,4,3.03081e-4,ASV_00072,Fran,IT2
72,1,5,1.12005e-6,ASV_00072,Gand,IT3
72,1,6,1.79814e-4,ASV_00072,Mink,FI1
72,1,7,6.23216e-5,ASV_00072,Raab,SE1
73,1,1,2.98319e-4,ASV_00073,NUDC,UK1
73,1,2,1.97113e-4,ASV_00073,Park,UK2
73,1,3,1.1127e-4,ASV_00073,Bian,IT1
73,1,4,1.96051e-4,ASV_00073,Fran,IT2
73,1,5,4.99033e-5,ASV_00073,Gand,IT3
73,1,6,2.11127e-6,ASV_00073,Mink,FI1
74,1,1,1.06003e-4,ASV_00074,NUDC,UK1
74,1,2,4.87708e-5,ASV_00074,Park,UK2
74,1,3,2.10609e-4,ASV_00074,Bian,IT1
74,1,4,1.67312e-4,ASV_00074,Fran,IT2
74,1,5,7.37029e-6,ASV_00074,Gand,IT3
74,1,6,2.48041e-4,ASV_00074,Mink,FI1
74,1,7,5.96234e-5,ASV_00074,Raab,SE1
75,1,1,2.04411e-4,ASV_00075,NUDC,UK1
75,1,2,1.99504e-4,ASV_00075,Park,UK2
75,1,3,1.04761e-4,ASV_00075,Bian,IT1
75,1,4,2.22142e-4,ASV_00075,Fran,IT2
75,1,5,4.81637e-5,ASV_00075,Gand,IT3
76,1,1,3.26605e-4,ASV_00076,NUDC,UK1
76,1,2,2.57362e-4,ASV_00076,Park,UK2
76,1,3,2.61284e-4,ASV_00076,Bian,IT1
76,1,4,2.92569e-4,ASV_00076,Fran,IT2
76,1,5,7.21343e-5,ASV_00076,Gand,IT3
76,1,6,1.58904e-4,ASV_00076,Mink,FI1
76,1,7,2.61902e-4,ASV_00076,Raab,SE1
77,1,1,1.80861e-4,ASV_00077,NUDC,UK1
77,1,2,1.16187e-4,ASV_00077,Park,UK2
77,1,3,8.56777e-5,ASV_00077,Bian,IT1
77,1,4,2.21795e-4,ASV_00077,Fran,IT2
77,1,5,5.44298e-5,ASV_00077,Gand,IT3
78,1,1,2.49774e-4,ASV_00078,NUDC,UK1
78,1,2,3.5153e-5,ASV_00078,Park,UK2
78,1,3,2.24913e-4,ASV_00078,Bian,IT1
78,1,5,1.52697e-5,ASV_00078,Gand,IT3
78,1,6,2.45e-4,ASV_00078,Mink,FI1
78,1,7,1.8115e-4,ASV_00078,Raab,SE1
79,1,1,3.59416e-4,ASV_00079,NUDC,UK1
79,1,2,2.18688e-4,ASV_00079,Park,UK2
79,1,3,1.10233e-4,ASV_00079,Bian,IT1
79,1,4,2.61299e-4,ASV_00079,Fran,IT2
79,1,5,4.93243e-5,ASV_00079,Gand,IT3
80,1,1,2.98944e-4,ASV_00080,NUDC,UK1
80,1,2,2.17879e-4,ASV_00080,Park,UK2
80,1,3,2.29662e-4,ASV_00080,Bian,IT1
80,1,4,3.34778e-4,ASV_00080,Fran,IT2
80,1,5,5.01865e-5,ASV_00080,Gand,IT3
80,1,6,2.38307e-4,ASV_00080,Mink,FI1
80,1,7,5.77268e-5,ASV_00080,Raab,SE1
81,1,1,0.00030808400000000003,ASV_00081,NUDC,UK1
81,1,2,1.19168e-4,ASV_00081,Park,UK2
81,1,3,2.22132e-4,ASV_00081,Bian,IT1
81,1,4,2.33138e-4,ASV_00081,Fran,IT2
81,1,5,4.96103e-5,ASV_00081,Gand,IT3
81,1,6,2.40959e-4,ASV_00081,Mink,FI1
81,1,7,1.16972e-4,ASV_00081,Raab,SE1
82,1,1,1.99989e-4,ASV_00082,NUDC,UK1
82,1,2,9.99952e-5,ASV_00082,Park,UK2
82,1,4,3.40714e-5,ASV_00082,Fran,IT2
82,1,6,6.86205e-5,ASV_00082,Mink,FI1
82,1,7,2.24099e-4,ASV_00082,Raab,SE1
83,1,1,3.33964e-4,ASV_00083,NUDC,UK1
83,1,2,3.33683e-4,ASV_00083,Park,UK2
83,1,3,2.99547e-4,ASV_00083,Bian,IT1
83,1,4,1.81459e-4,ASV_00083,Fran,IT2
83,1,5,5.08737e-5,ASV_00083,Gand,IT3
