node_id,module,layer_id,flow,node_name,layer_name,short_name
31,1,7,1.05139e-4,ASV_00031,Raab,SE1
32,1,1,4.96578e-4,ASV_00032,NUDC,UK1
32,1,2,9.39514e-5,ASV_00032,Park,UK2
32,1,3,3.1285e-4,ASV_00032,Bian,IT1
32,1,4,4.51481e-4,ASV_00032,Fran,IT2
32,1,5,8.49839e-5,ASV_00032,Gand,IT3
32,1,7,1.7391e-5,ASV_00032,Raab,SE1
33,1,1,6.74679e-5,ASV_00033,NUDC,UK1
33,1,2,3.0863e-5,ASV_00033,Park,UK2
33,1,3,1.66729e-4,ASV_00033,Bian,IT1
33,1,4,8.35322e-5,ASV_00033,Fran,IT2
33,1,5,9.82297e-6,ASV_00033,Gand,IT3
33,1,7,2.58654e-4,ASV_00033,Raab,SE1
34,1,1,2.62948e-4,ASV_00034,NUDC,UK1
34,1,2,1.55524e-5,ASV_00034,Park,UK2
34,1,3,6.73142e-5,ASV_00034,Bian,IT1
34,1,4,2.44932e-4,ASV_00034,Fran,IT2
34,1,5,5.47284e-5,ASV_00034,Gand,IT3
34,1,6,3.32376e-4,ASV_00034,Mink,FI1
35,1,1,3.92025e-5,ASV_00035,NUDC,UK1
35,1,2,9.40813e-5,ASV_00035,Park,UK2
35,1,3,1.00963e-5,ASV_00035,Bian,IT1
35,1,4,4.37757e-5,ASV_00035,Fran,IT2
35,1,5,5.2254e-6,ASV_00035,Gand,IT3
35,1,6,1.23697e-4,ASV_00035,Mink,FI1
35,1,7,3.39594e-4,ASV_00035,Raab,SE1
36,1,1,2.03635e-4,ASV_00036,NUDC,UK1
36,1,2,2.07548e-4,ASV_00036,Park,UK2
36,1,3,2.87067e-4,ASV_00036,Bian,IT1
36,1,4,3.53797e-4,ASV_00036,Fran,IT2
36,1,5,7.26217e-5,ASV_00036,Gand,IT3
36,1,7,3.47844e-4,ASV_00036,Raab,SE1
37,1,1,1.61257e-4,ASV_00037,NUDC,UK1
37,1,2,2.52121e-4,ASV_00037,Park,UK2
37,1,3,6.56246e-5,ASV_00037,Bian,IT1
37,1,4,7.78263e-5,ASV_00037,Fran,IT2
37,1,5,3.71464e-5,ASV_00037,Gand,IT3
37,1,7,4.24986e-5,ASV_00037,Raab,SE1
38,1,1,2.27225e-4,ASV_00038,NUDC,UK1
38,1,2,1.9662e-4,ASV_00038,Park,UK2
38,1,3,1.05775e-4,ASV_00038,Bian,IT1
38,1,4,2.43805e-4,ASV_00038,Fran,IT2
38,1,5,7.14217e-5,ASV_00038,Gand,IT3
39,1,1,1.82688e-4,ASV_00039,NUDC,UK1
39,1,2,2.93993e-4,ASV_00039,Park,UK2
39,1,3,1.46491e-4,ASV_00039,Bian,IT1
39,1,4,1.61547e-4,ASV_00039,Fran,IT2
39,1,5,2.07866e-5,ASV_00039,Gand,IT3
39,1,6,8.41821e-5,ASV_00039,Mink,FI1
39,1,7,1.47277e-4,ASV_00039,Raab,SE1
40,1,1,5.39361e-6,ASV_00040,NUDC,UK1
40,1,2,3.6397e-5,ASV_00040,Park,UK2
40,1,3,2.30183e-4,ASV_00040,Bian,IT1
40,1,4,1.79478e-5,ASV_00040,Fran,IT2
40,1,5,1.47891e-5,ASV_00040,Gand,IT3
40,1,6,1.89965e-6,ASV_00040,Mink,FI1
40,1,7,1.96113e-4,ASV_00040,Raab,SE1
41,1,1,1.22347e-4,ASV_00041,NUDC,UK1
41,1,2,1.92162e-4,ASV_00041,Park,UK2
41,1,3,1.41765e-5,ASV_00041,Bian,IT1
41,1,4,1.3651e-4,ASV_00041,Fran,IT2
41,1,5,4.02428e-5,ASV_00041,Gand,IT3
41,1,6,1.08438e-4,ASV_00041,Mink,FI1
41,1,7,1.06719e-4,ASV_00041,Raab,SE1
42,1,1,2.47035e-4,ASV_00042,NUDC,UK1
42,1,2,3.35536e-5,ASV_00042,Park,UK2
42,1,3,2.78271e-5,ASV_00042,Bian,IT1
42,1,4,9.89749e-6,ASV_00042,Fran,IT2
42,1,5,4.9092e-5,ASV_00042,Gand,IT3
42,1,6,1.19998e-4,ASV_00042,Mink,FI1
42,1,7,3.12669e-4,ASV_00042,Raab,SE1
43,1,1,3.09079e-4,ASV_00043,NUDC,UK1
43,1,2,2.44872e-4,ASV_00043,Park,UK2
43,1,3,1.02231e-4,ASV_00043,Bian,IT1
43,1,4,2.96522e-4,ASV_00043,Fran,IT2
43,1,5,6.56621e-5,ASV_00043,Gand,IT3
44,1,1,3.20837e-4,ASV_00044,NUDC,UK1
44,1,2,2.62866e-5,ASV_00044,Park,UK2
44,1,3,1.16119e-5,ASV_00044,Bian,IT1
44,1,4,3.75602e-5,ASV_00044,Fran,IT2
44,1,5,8.31811e-6,ASV_00044,Gand,IT3
44,1,6,2.07039e-4,ASV_00044,Mink,FI1
44,1,7,2.19974e-4,ASV_00044,Raab,SE1
45,1,1,3.93982e-4,ASV_00045,NUDC,UK1
45,1,2,1.04195e-4,ASV_00045,Park,UK2
45,1,3,2.1716e-4,ASV_00045,Bian,IT1
45,1,4,3.81446e-4,ASV_00045,Fran,IT2
45,1,5,8.23194e-6,ASV_00045,Gand,IT3
45,1,6,3.60575e-4,ASV_00045,Mink,FI1
45,1,7,3.29615e-4,ASV_00045,Raab,SE1
46,1,1,1.65351e-4,ASV_00046,NUDC,UK1
46,1,3,3.73193e-5,ASV_00046,Bian,IT1
46,1,6,3.70654e-5,ASV_00046,Mink,FI1
46,1,7,3.88365e-4,ASV_00046,Raab,SE1
47,1,1,1.83595e-4,ASV_00047,NUDC,UK1
47,1,2,1.40995e-4,ASV_00047,Park,UK2
47,1,3,1.05813e-4,ASV_00047,Bian,IT1
47,1,4,1.75791e-4,ASV_00047,Fran,IT2
47,1,5,5.8631e-5,ASV_00047,Gand,IT3
48,1,1,2.71191e-4,ASV_00048,NUDC,UK1
48,1,2,3.28419e-4,ASV_00048,Park,UK2
48,1,3,2.49337e-4,ASV_00048,Bian,IT1
48,1,4,3.51144e-4,ASV_00048,Fran,IT2
48,1,5,6.81823e-5,ASV_00048,Gand,IT3
48,1,6,1.64839e-6,ASV_00048,Mink,FI1
48,1,7,2.75992e-4,ASV_00048,Raab,SE1
49,1,1,4.84994e-4,ASV_00049,NUDC,UK1
49,1,2,1.57513e-4,ASV_00049,Park,UK2
49,1,3,2.81906e-4,ASV_00049,Bian,IT1
49,1,4,6.46402e-5,ASV_00049,Fran,IT2
49,1,5,2.30571e-5,ASV_00049,Gand,IT3
49,1,6,5.10627e-5,ASV_00049,Mink,FI1
49,1,7,2.41615e-4,ASV_00049,Raab,SE1
50,1,1,4.70881e-4,ASV_00050,NUDC,UK1
50,1,2,3.36603e-4,ASV_00050,Park,UK2
50,1,3,2.23042e-4,ASV_00050,Bian,IT1
50,1,4,3.83553e-4,ASV_00050,Fran,IT2
50,1,5,8.29263e-5,ASV_00050,Gand,IT3
50,1,6,1.34645e-5,ASV_00050,Mink,FI1
50,1,7,5.65925e-5,ASV_00050,Raab,SE1
51,1,1,4.46096e-4,ASV_00051,NUDC,UK1
51,1,2,1.66806e-4,ASV_00051,Park,UK2
51,1,3,2.67853e-4,ASV_00051,Bian,IT1
51,1,4,5.82035e-6,ASV_00051,Fran,IT2
51,1,5,2.02107e-5,ASV_00051,Gand,IT3
51,1,6,1.66452e-4,ASV_00051,Mink,FI1
51,1,7,3.01587e-4,ASV_00051,Raab,SE1
52,1,1,2.82172e-4,ASV_00052,NUDC,UK1
52,1,2,3.89565e-4,ASV_00052,Park,UK2
52,1,3,1.11344e-4,ASV_00052,Bian,IT1
52,1,4,2.53517e-4,ASV_00052,Fran,IT2
52,1,5,8.25222e-5,ASV_00052,Gand,IT3
52,1,6,1.26146e-6,ASV_00052,Mink,FI1
52,1,7,7.67361e-5,ASV_00052,Raab,SE1
53,1,3,3.11214e-4,ASV_00053,Bian,IT1
53,1,4,3.67006e-4,ASV_00053,Fran,IT2
53,1,5,3.0235e-5,ASV_00053,Gand,IT3
53,1,6,4.01373e-4,ASV_00053,Mink,FI1
53,1,7,2.73182e-4,ASV_00053,Raab,SE1
54,1,1,4.90559e-4,ASV_00054,NUDC,UK1
54,1,2,3.29843e-5,ASV_00054,Park,UK2
54,1,3,2.32563e-4,ASV_00054,Bian,IT1
54,1,4,6.65161e-5,ASV_00054,Fran,IT2
54,1,5,1.64564e-5,ASV_00054,Gand,IT3
54,1,6,2.92657e-4,ASV_00054,Mink,FI1
54,1,7,3.95606e-4,ASV_00054,Raab,SE1
55,1,1,5.39761e-4,ASV_00055,NUDC,UK1
55,1,2,7.07996e-5,ASV_00055,Park,UK2
55,1,3,2.78803e-4,ASV_00055,Bian,IT1
55,1,4,4.45363e-4,ASV_00055,Fran,IT2
55,1,5,7.62018e-5,ASV_00055,Gand,IT3
55,1,6,1.81678e-4,ASV_00055,Mink,FI1
55,1,7,7.04865e-5,ASV_00055,Raab,SE1
56,1,1,3.87635e-4,ASV_00056,NUDC,UK1
56,1,2,1.8661e-4,ASV_00056,Park,UK2
56,1,3,2.86127e-4,ASV_00056,Bian,IT1
56,1,4,3.89116e-4,ASV_00056,Fran,IT2
56,1,5,4.33093e-5,ASV_00056,Gand,IT3
56,1,7,3.73311e-4,ASV_00056,Raab,SE1
57,1,1,3.66007e-4,ASV_00057,NUDC,UK1
57,1,2,2.44437e-4,ASV_00057,Park,UK2
57,1,3,1.51434e-4,ASV_00057,Bian,IT1
57,1,4,1.49844e-4,ASV_00057,Fran,IT2
57,1,5,2.7385e-5,ASV_00057,Gand,IT3
57,1,6,3.64571e-6,ASV_00057,Mink,FI1
57,1,7,3.098e-4,ASV_00057,Raab,SE1
58,1,1,1.98161e-4,ASV_00058,NUDC,UK1
58,1,2,2.60066e-4,ASV_00058,Park,UK2
58,1,3,2.53287e-4,ASV_00058,Bian,IT1
58,1,4,4.15841e-4,ASV_00058,Fran,IT2
58,1,5,2.10248e-5,ASV_00058,Gand,IT3
58,1,6,1.52618e-4,ASV_00058,Mink,FI1
58,1,7,7.35454e-5,ASV_00058,Raab,SE1
59,1,1,3.76562e-4,ASV_00059,NUDC,UK1
59,1,2,3.17667e-4,ASV_00059,Park,UK2
59,1,3,2.93414e-4,ASV_00059,Bian,IT1
59,1,4,3.30636e-4,ASV_00059,Fran,IT2
59,1,5,3.98459e-5,ASV_00059,Gand,IT3
59,1,6,1.76043e-5,ASV_00059,Mink,FI1
59,1,7,4.07129e-4,ASV_00059,Raab,SE1
60,1,1,3.79645e-4,ASV_00060,NUDC,UK1
60,1,2,3.02804e-4,ASV_00060,Park,UK2
60,1,3,2.27119e-4,ASV_00060,Bian,IT1
60,1,4,3.62662e-4,ASV_00060,Fran,IT2
60,1,5,5.23322e-5,ASV_00060,Gand,IT3
60,1,6,2.58854e-4,ASV_00060,Mink,FI1
60,1,7,4.03999e-5,ASV_00060,Raab,SE1
61,1,1,2.86798e-4,ASV_00061,NUDC,UK1
61,1,2,2.71478e-4,ASV_00061,Park,UK2
61,1,3,8.75352e-5,ASV_00061,Bian,IT1
61,1,4,2.81956e-4,ASV_00061,Fran,IT2
61,1,5,3.14025e-5,ASV_00061,Gand,IT3
61,1,6,2.65262e-5,ASV_00061,Mink,FI1
61,1,7,2.30385e-4,ASV_00061,Raab,SE1
62,1,1,6.619e-5,ASV_00062,NUDC,UK1
62,1,2,3.26681e-5,ASV_00062,Park,UK2
62,1,3,7.76959e-5,ASV_00062,Bian,IT1
62,1,4,1.01228e-4,ASV_00062,Fran,IT2
62,1,5,2.30629e-5,ASV_00062,Gand,IT3
62,1,7,4.89039e-5,ASV_00062,Raab,SE1
63,1,1,3.63211e-4,ASV_00063,NUDC,UK1
63,1,2,1.18849e-4,ASV_00063,Park,UK2
63,1,3,2.85482e-4,ASV_00063,Bian,IT1
63,1,4,3.95099e-4,ASV_00063,Fran,IT2
63,1,5,3.20991e-5,ASV_00063,Gand,IT3
63,1,6,1.7469e-4,ASV_00063,Mink,FI1
63,1,7,3.06243e-4,ASV_00063,Raab,SE1
64,1,1,3.03455e-4,ASV_00064,NUDC,UK1
64,1,2,1.85428e-4,ASV_00064,Park,UK2
64,1,3,3.32696e-5,ASV_00064,Bian,IT1
64,1,4,2.50485e-4,ASV_00064,Fran,IT2
64,1,5,8.12926e-6,ASV_00064,Gand,IT3
64,1,6,2.39361e-4,ASV_00064,Mink,FI1
64,1,7,1.34357e-4,ASV_00064,Raab,SE1
65,1,1,2.02272e-4,ASV_00065,NUDC,UK1
65,1,3,8.76671e-5,ASV_00065,Bian,IT1
65,1,4,1.93696e-4,ASV_00065,Fran,IT2
65,1,5,5.43355e-5,ASV_00065,Gand,IT3
66,1,1,3.85937e-4,ASV_00066,NUDC,UK1
66,1,2,3.83499e-4,ASV_00066,Park,UK2
66,1,4,3.04081e-4,ASV_00066,Fran,IT2
66,1,5,3.17202e-5,ASV_00066,Gand,IT3
66,1,6,2.31614e-4,ASV_00066,Mink,FI1
66,1,7,2.9846e-4,ASV_00066,Raab,SE1
67,1,3,1.1286e-4,ASV_00067,Bian,IT1
67,1,4,4.39063e-5,ASV_00067,Fran,IT2
67,3,5,8.60681e-6,ASV_00067,Gand,IT3
67,1,7,7.01831e-5,ASV_00067,Raab,SE1
68,1,1,3.64874e-4,ASV_00068,NUDC,UK1
68,1,2,1.17599e-4,ASV_00068,Park,UK2
68,1,3,1.41365e-4,ASV_00068,Bian,IT1
68,1,4,2.872e-4,ASV_00068,Fran,IT2
68,1,5,5.03628e-5,ASV_00068,Gand,IT3
68,1,7,5.05886e-5,ASV_00068,Raab,SE1
69,1,1,2.51688e-4,ASV_00069,NUDC,UK1
69,1,2,2.80539e-4,ASV_00069,Park,UK2
69,1,3,1.09881e-4,ASV_00069,Bian,IT1
69,1,4,3.29617e-4,ASV_00069,Fran,IT2
69,1,5,5.26486e-5,ASV_00069,Gand,IT3
69,1,6,8.16992e-5,ASV_00069,Mink,FI1
69,1,7,9.02195e-5,ASV_00069,Raab,SE1
70,1,1,4.53377e-4,ASV_00070,NUDC,UK1
70,1,2,1.72239e-4,ASV_00070,Park,UK2
70,1,3,3.01692e-4,ASV_00070,Bian,IT1
70,1,4,2.58032e-4,ASV_00070,Fran,IT2
70,1,5,3.47207e-5,ASV_00070,Gand,IT3
70,1,6,3.31831e-4,ASV_00070,Mink,FI1
70,1,7,3.30942e-4,ASV_00070,Raab,SE1
71,1,1,2.76649e-4,ASV_00071,NUDC,UK1
71,1,2,2.11599e-4,ASV_00071,Park,UK2
71,1,3,2.69909e-4,ASV_00071,Bian,IT1
71,1,4,2.96091e-4,ASV_00071,Fran,IT2
71,1,5,7.54801e-5,ASV_00071,Gand,IT3
71,1,6,3.27509e-4,ASV_00071,Mink,FI1
71,1,7,2.8396e-4,ASV_00071,Raab,SE1
72,1,1,3.26303e-4,ASV_00072,NUDC,UK1
72,1,2,3.19651e-4,ASV_00072,Park,UK2
72,1,4,3.28279e-4,ASV_00072,Fran,IT2
72,1,6,1.93344e-4,ASV_00072,Mink,FI1
72,1,7,6.72329e-5,ASV_00072,Raab,SE1
73,1,1,3.46201e-4,ASV_00073,NUDC,UK1
73,1,2,2.24568e-4,ASV_00073,Park,UK2
73,1,3,1.33176e-4,ASV_00073,Bian,IT1
73,1,4,2.38926e-4,ASV_00073,Fran,IT2
73,1,5,6.06498e-5,ASV_00073,Gand,IT3
74,1,1,1.28892e-4,ASV_00074,NUDC,UK1
74,1,2,5.89375e-5,ASV_00074,Park,UK2
74,1,3,2.17329e-4,ASV_00074,Bian,IT1
74,1,4,1.94916e-4,ASV_00074,Fran,IT2
74,1,5,7.95034e-6,ASV_00074,Gand,IT3
74,1,6,2.61478e-4,ASV_00074,Mink,FI1
74,1,7,7.22262e-5,ASV_00074,Raab,SE1
75,1,1,2.35826e-4,ASV_00075,NUDC,UK1
75,1,2,2.18764e-4,ASV_00075,Park,UK2
75,1,3,1.27873e-4,ASV_00075,Bian,IT1
75,1,4,2.59774e-4,ASV_00075,Fran,IT2
75,1,5,5.69455e-5,ASV_00075,Gand,IT3
76,1,1,3.67134e-4,ASV_00076,NUDC,UK1
76,1,2,3.13817e-4,ASV_00076,Park,UK2
76,1,3,2.82572e-4,ASV_00076,Bian,IT1
76,1,4,3.38989e-4,ASV_00076,Fran,IT2
76,1,5,8.79689e-5,ASV_00076,Gand,IT3
76,1,6,1.93669e-4,ASV_00076,Mink,FI1
76,1,7,3.05282e-4,ASV_00076,Raab,SE1
77,1,1,1.94482e-4,ASV_00077,NUDC,UK1
77,1,2,1.17079e-4,ASV_00077,Park,UK2
77,1,3,9.99221e-5,ASV_00077,Bian,IT1
77,1,4,2.6031e-4,ASV_00077,Fran,IT2
77,1,5,6.07706e-5,ASV_00077,Gand,IT3
78,1,1,3.04431e-4,ASV_00078,NUDC,UK1
78,1,2,4.25156e-5,ASV_00078,Park,UK2
78,1,3,2.53716e-4,ASV_00078,Bian,IT1
78,1,5,1.82028e-5,ASV_00078,Gand,IT3
78,1,6,2.78924e-4,ASV_00078,Mink,FI1
78,1,7,2.20689e-4,ASV_00078,Raab,SE1
79,1,1,4.16981e-4,ASV_00079,NUDC,UK1
79,1,2,2.45384e-4,ASV_00079,Park,UK2
79,1,3,1.33405e-4,ASV_00079,Bian,IT1
79,1,4,3.1873e-4,ASV_00079,Fran,IT2
79,1,5,5.72206e-5,ASV_00079,Gand,IT3
80,1,1,3.32365e-4,ASV_00080,NUDC,UK1
80,1,2,2.62217e-4,ASV_00080,Park,UK2
80,1,3,2.2789e-4,ASV_00080,Bian,IT1
80,1,4,3.73356e-4,ASV_00080,Fran,IT2
80,1,5,6.11317e-5,ASV_00080,Gand,IT3
80,1,6,2.68011e-4,ASV_00080,Mink,FI1
80,1,7,7.01995e-5,ASV_00080,Raab,SE1
81,1,1,3.65799e-4,ASV_00081,NUDC,UK1
81,1,2,1.41254e-4,ASV_00081,Park,UK2
81,1,3,2.4749e-4,ASV_00081,Bian,IT1
81,1,4,2.84067e-4,ASV_00081,Fran,IT2
81,1,5,6.0169e-5,ASV_00081,Gand,IT3
81,1,6,2.71383e-4,ASV_00081,Mink,FI1
81,1,7,1.42376e-4,ASV_00081,Raab,SE1
82,1,1,2.43885e-4,ASV_00082,NUDC,UK1
82,1,2,1.2203e-4,ASV_00082,Park,UK2
82,1,4,3.53293e-5,ASV_00082,Fran,IT2
82,1,6,7.70206e-5,ASV_00082,Mink,FI1
82,1,7,2.64116e-4,ASV_00082,Raab,SE1
83,1,1,3.74726e-4,ASV_00083,NUDC,UK1
83,1,2,4.03446e-4,ASV_00083,Park,UK2
83,1,3,3.16716e-4,ASV_00083,Bian,IT1
83,1,4,2.21199e-4,ASV_00083,Fran,IT2
83,1,5,6.18437e-5,ASV_00083,Gand,IT3
83,1,6,1.01637e-4,ASV_00083,Mink,FI1
83,1,7,2.33797e-4,ASV_00083,Raab,SE1
84,1,1,2.98004e-4,ASV_00084,NUDC,UK1
84,1,2,2.0876e-4,ASV_00084,Park,UK2
84,1,3,2.45384e-4,ASV_00084,Bian,IT1
84,1,4,1.75323e-4,ASV_00084,Fran,IT2
84,1,5,7.01612e-6,ASV_00084,Gand,IT3
