node_id,module,layer_id,flow,node_name,layer_name,short_name
375,1,1,5.89598e-4,ASV_00377,NUDC,UK1
375,4,2,3.8921e-4,ASV_00377,Park,UK2
375,6,3,2.04899e-4,ASV_00377,Bian,IT1
375,2,4,4.51292e-4,ASV_00377,Fran,IT2
375,2,5,2.42995e-5,ASV_00377,Gand,IT3
375,5,6,9.51223e-6,ASV_00377,Mink,FI1
375,3,7,1.69768e-4,ASV_00377,Raab,SE1
376,1,1,4.56169e-4,ASV_00378,NUDC,UK1
376,4,2,2.09837e-4,ASV_00378,Park,UK2
376,6,3,2.20734e-4,ASV_00378,Bian,IT1
376,2,4,4.83677e-4,ASV_00378,Fran,IT2
376,2,5,3.08282e-5,ASV_00378,Gand,IT3
376,3,7,9.05841e-5,ASV_00378,Raab,SE1
377,4,2,3.69256e-4,ASV_00379,Park,UK2
377,5,6,3.34043e-4,ASV_00379,Mink,FI1
377,3,7,2.9972e-4,ASV_00379,Raab,SE1
378,1,1,4.76949e-4,ASV_00380,NUDC,UK1
378,7,2,1.76545e-4,ASV_00380,Park,UK2
378,8,3,1.49e-4,ASV_00380,Bian,IT1
378,2,4,3.51231e-4,ASV_00380,Fran,IT2
378,8,5,4.84156e-5,ASV_00380,Gand,IT3
379,1,1,4.431e-4,ASV_00381,NUDC,UK1
379,4,2,1.48328e-4,ASV_00381,Park,UK2
379,6,3,2.98965e-4,ASV_00381,Bian,IT1
379,2,4,5.06859e-4,ASV_00381,Fran,IT2
379,2,5,6.33228e-5,ASV_00381,Gand,IT3
380,1,1,6.29462e-4,ASV_00382,NUDC,UK1
380,4,2,2.20626e-4,ASV_00382,Park,UK2
380,6,3,2.48438e-4,ASV_00382,Bian,IT1
380,2,4,4.74718e-4,ASV_00382,Fran,IT2
380,2,5,2.81514e-5,ASV_00382,Gand,IT3
380,5,6,3.01789e-4,ASV_00382,Mink,FI1
380,3,7,5.3414e-4,ASV_00382,Raab,SE1
381,8,3,7.8165e-5,ASV_00383,Bian,IT1
382,1,1,5.29104e-4,ASV_00384,NUDC,UK1
382,4,2,1.14548e-4,ASV_00384,Park,UK2
382,6,3,2.82196e-4,ASV_00384,Bian,IT1
382,2,4,4.3389e-4,ASV_00384,Fran,IT2
382,2,5,1.69602e-5,ASV_00384,Gand,IT3
382,5,6,2.18564e-4,ASV_00384,Mink,FI1
382,3,7,1.66106e-4,ASV_00384,Raab,SE1
383,1,1,5.53542e-4,ASV_00385,NUDC,UK1
383,4,2,3.97798e-4,ASV_00385,Park,UK2
383,6,3,1.69374e-4,ASV_00385,Bian,IT1
383,2,4,2.0591e-4,ASV_00385,Fran,IT2
383,5,6,4.03848e-4,ASV_00385,Mink,FI1
383,3,7,1.3389e-4,ASV_00385,Raab,SE1
384,1,1,1.49472e-5,ASV_00386,NUDC,UK1
384,4,2,1.63327e-4,ASV_00386,Park,UK2
384,3,7,1.703e-4,ASV_00386,Raab,SE1
385,1,1,5.566e-4,ASV_00387,NUDC,UK1
385,4,2,4.61661e-4,ASV_00387,Park,UK2
385,6,3,2.88418e-4,ASV_00387,Bian,IT1
385,2,4,4.99799e-4,ASV_00387,Fran,IT2
385,5,6,4.06684e-4,ASV_00387,Mink,FI1
385,3,7,4.00912e-4,ASV_00387,Raab,SE1
386,4,2,3.99499e-4,ASV_00388,Park,UK2
386,5,6,9.45732e-5,ASV_00388,Mink,FI1
386,3,7,1.30403e-4,ASV_00388,Raab,SE1
387,4,2,2.37043e-4,ASV_00389,Park,UK2
387,2,4,3.05862e-4,ASV_00389,Fran,IT2
387,2,5,4.06487e-5,ASV_00389,Gand,IT3
388,1,1,3.73249e-4,ASV_00390,NUDC,UK1
388,7,2,2.7578e-4,ASV_00390,Park,UK2
388,6,3,3.42283e-4,ASV_00390,Bian,IT1
388,2,4,4.78403e-4,ASV_00390,Fran,IT2
388,2,5,1.3404e-5,ASV_00390,Gand,IT3
389,1,1,3.46152e-4,ASV_00391,NUDC,UK1
389,7,2,1.49289e-4,ASV_00391,Park,UK2
389,8,3,1.13862e-4,ASV_00391,Bian,IT1
389,2,4,3.13199e-4,ASV_00391,Fran,IT2
390,1,1,2.60556e-4,ASV_00392,NUDC,UK1
390,4,2,4.8955e-4,ASV_00392,Park,UK2
390,6,3,2.18641e-4,ASV_00392,Bian,IT1
390,2,4,2.55546e-4,ASV_00392,Fran,IT2
390,5,6,3.71906e-4,ASV_00392,Mink,FI1
390,3,7,1.93075e-4,ASV_00392,Raab,SE1
391,1,1,3.84159e-4,ASV_00393,NUDC,UK1
391,7,2,2.23326e-4,ASV_00393,Park,UK2
391,6,3,1.93516e-4,ASV_00393,Bian,IT1
391,2,4,3.87266e-4,ASV_00393,Fran,IT2
392,1,1,5.26825e-4,ASV_00394,NUDC,UK1
392,7,2,3.14925e-4,ASV_00394,Park,UK2
392,6,3,2.16165e-4,ASV_00394,Bian,IT1
392,2,4,1.67463e-4,ASV_00394,Fran,IT2
393,1,1,3.4627e-4,ASV_00395,NUDC,UK1
393,4,2,3.77317e-4,ASV_00395,Park,UK2
393,6,3,2.19139e-4,ASV_00395,Bian,IT1
393,2,4,4.80643e-4,ASV_00395,Fran,IT2
393,2,5,8.90157e-5,ASV_00395,Gand,IT3
393,5,6,3.1235e-4,ASV_00395,Mink,FI1
393,3,7,1.39858e-4,ASV_00395,Raab,SE1
394,8,3,7.04833e-5,ASV_00396,Bian,IT1
394,2,4,1.48625e-4,ASV_00396,Fran,IT2
395,1,1,4.22481e-4,ASV_00397,NUDC,UK1
395,4,2,5.02452e-5,ASV_00397,Park,UK2
395,6,3,2.26778e-4,ASV_00397,Bian,IT1
395,2,4,1.73272e-4,ASV_00397,Fran,IT2
395,8,5,2.1559e-5,ASV_00397,Gand,IT3
395,5,6,1.16309e-5,ASV_00397,Mink,FI1
396,1,1,3.28913e-4,ASV_00398,NUDC,UK1
396,4,2,2.06236e-4,ASV_00398,Park,UK2
396,2,4,3.56327e-4,ASV_00398,Fran,IT2
396,2,5,2.50966e-5,ASV_00398,Gand,IT3
396,3,7,1.9283e-4,ASV_00398,Raab,SE1
397,1,1,3.3339e-4,ASV_00399,NUDC,UK1
397,7,2,1.09059e-4,ASV_00399,Park,UK2
397,6,3,1.92543e-4,ASV_00399,Bian,IT1
397,2,4,4.14744e-4,ASV_00399,Fran,IT2
397,2,5,1.36122e-5,ASV_00399,Gand,IT3
398,1,1,2.32201e-4,ASV_00400,NUDC,UK1
398,7,2,1.34384e-4,ASV_00400,Park,UK2
398,2,4,2.84797e-4,ASV_00400,Fran,IT2
398,3,7,1.29651e-4,ASV_00400,Raab,SE1
399,1,1,4.86151e-4,ASV_00402,NUDC,UK1
399,7,2,2.1096e-4,ASV_00402,Park,UK2
399,6,3,4.79581e-5,ASV_00402,Bian,IT1
399,2,4,4.31121e-4,ASV_00402,Fran,IT2
399,2,5,8.36652e-6,ASV_00402,Gand,IT3
400,1,1,2.82278e-4,ASV_00403,NUDC,UK1
400,6,3,1.75468e-4,ASV_00403,Bian,IT1
400,2,4,3.06972e-4,ASV_00403,Fran,IT2
401,1,1,2.18913e-4,ASV_00404,NUDC,UK1
401,4,2,2.25552e-4,ASV_00404,Park,UK2
401,6,3,2.46935e-4,ASV_00404,Bian,IT1
401,2,4,4.36852e-4,ASV_00404,Fran,IT2
401,2,5,6.24252e-5,ASV_00404,Gand,IT3
402,1,1,5.90767e-4,ASV_00406,NUDC,UK1
402,7,2,8.87857e-5,ASV_00406,Park,UK2
402,6,3,5.17455e-5,ASV_00406,Bian,IT1
402,2,4,2.94239e-4,ASV_00406,Fran,IT2
402,5,6,3.33647e-4,ASV_00406,Mink,FI1
402,3,7,2.8903e-4,ASV_00406,Raab,SE1
403,4,2,2.83602e-4,ASV_00407,Park,UK2
403,2,4,3.5539e-4,ASV_00407,Fran,IT2
404,1,1,2.8943e-4,ASV_00409,NUDC,UK1
404,4,2,3.09614e-4,ASV_00409,Park,UK2
404,6,3,2.15986e-4,ASV_00409,Bian,IT1
404,2,4,3.09907e-4,ASV_00409,Fran,IT2
405,1,1,5.05479e-4,ASV_00410,NUDC,UK1
405,7,2,2.50644e-4,ASV_00410,Park,UK2
405,6,3,2.56661e-4,ASV_00410,Bian,IT1
405,2,4,4.18494e-4,ASV_00410,Fran,IT2
405,2,5,5.06674e-6,ASV_00410,Gand,IT3
405,3,7,1.36899e-4,ASV_00410,Raab,SE1
406,1,1,4.62629e-4,ASV_00411,NUDC,UK1
406,7,2,2.43e-4,ASV_00411,Park,UK2
406,8,3,1.73186e-4,ASV_00411,Bian,IT1
406,2,4,4.82579e-4,ASV_00411,Fran,IT2
406,8,5,5.18509e-5,ASV_00411,Gand,IT3
407,2,4,2.82349e-4,ASV_00412,Fran,IT2
407,3,7,1.29091e-5,ASV_00412,Raab,SE1
408,1,1,2.59059e-4,ASV_00413,NUDC,UK1
408,4,2,3.07155e-4,ASV_00413,Park,UK2
408,6,3,2.21439e-4,ASV_00413,Bian,IT1
408,2,4,2.55157e-4,ASV_00413,Fran,IT2
408,5,6,2.59562e-4,ASV_00413,Mink,FI1
409,1,1,3.08671e-4,ASV_00415,NUDC,UK1
409,4,2,3.36213e-4,ASV_00415,Park,UK2
409,2,4,2.84199e-4,ASV_00415,Fran,IT2
409,5,6,1.93299e-4,ASV_00415,Mink,FI1
409,3,7,3.34175e-4,ASV_00415,Raab,SE1
410,1,1,3.62124e-4,ASV_00416,NUDC,UK1
410,7,2,1.72426e-4,ASV_00416,Park,UK2
410,2,4,2.76047e-4,ASV_00416,Fran,IT2
410,3,7,1.79426e-4,ASV_00416,Raab,SE1
411,4,2,3.28565e-4,ASV_00417,Park,UK2
411,5,6,1.68578e-4,ASV_00417,Mink,FI1
411,3,7,2.49953e-4,ASV_00417,Raab,SE1
412,2,4,3.22745e-4,ASV_00418,Fran,IT2
413,1,1,2.66552e-4,ASV_00419,NUDC,UK1
413,4,2,1.1292e-4,ASV_00419,Park,UK2
413,3,7,2.52339e-4,ASV_00419,Raab,SE1
414,4,2,2.92336e-4,ASV_00420,Park,UK2
414,2,4,1.70662e-4,ASV_00420,Fran,IT2
414,5,6,2.27643e-5,ASV_00420,Mink,FI1
415,1,1,5.77068e-4,ASV_00421,NUDC,UK1
415,7,2,2.17427e-4,ASV_00421,Park,UK2
415,6,3,1.93685e-4,ASV_00421,Bian,IT1
415,2,4,4.45207e-4,ASV_00421,Fran,IT2
415,8,5,4.82922e-5,ASV_00421,Gand,IT3
415,5,6,2.51305e-4,ASV_00421,Mink,FI1
415,3,7,4.94423e-5,ASV_00421,Raab,SE1
416,1,1,3.72633e-4,ASV_00422,NUDC,UK1
416,7,2,1.82595e-4,ASV_00422,Park,UK2
416,2,4,2.06062e-4,ASV_00422,Fran,IT2
417,1,1,2.67625e-4,ASV_00423,NUDC,UK1
417,2,4,2.06401e-4,ASV_00423,Fran,IT2
418,4,2,2.17554e-4,ASV_00424,Park,UK2
418,2,4,2.11286e-4,ASV_00424,Fran,IT2
418,3,7,3.19446e-4,ASV_00424,Raab,SE1
419,1,1,6.01513e-4,ASV_00425,NUDC,UK1
419,7,2,1.80146e-4,ASV_00425,Park,UK2
419,2,4,4.74197e-4,ASV_00425,Fran,IT2
419,8,5,2.23516e-5,ASV_00425,Gand,IT3
419,5,6,3.25973e-4,ASV_00425,Mink,FI1
420,1,1,4.91768e-4,ASV_00426,NUDC,UK1
420,4,2,4.67682e-4,ASV_00426,Park,UK2
420,2,4,4.22283e-4,ASV_00426,Fran,IT2
420,2,5,5.53157e-5,ASV_00426,Gand,IT3
420,5,6,2.37183e-4,ASV_00426,Mink,FI1
420,3,7,3.7587e-4,ASV_00426,Raab,SE1
421,4,2,1.66725e-4,ASV_00427,Park,UK2
421,3,7,1.90007e-4,ASV_00427,Raab,SE1
422,1,1,3.5165e-4,ASV_00428,NUDC,UK1
422,7,2,1.47048e-4,ASV_00428,Park,UK2
422,2,4,2.72905e-4,ASV_00428,Fran,IT2
423,1,1,5.76845e-4,ASV_00429,NUDC,UK1
423,7,2,2.85616e-4,ASV_00429,Park,UK2
423,6,3,1.01403e-4,ASV_00429,Bian,IT1
423,2,4,3.47129e-4,ASV_00429,Fran,IT2
424,1,1,4.29845e-4,ASV_00430,NUDC,UK1
425,4,2,2.85861e-4,ASV_00431,Park,UK2
425,5,6,2.61142e-4,ASV_00431,Mink,FI1
425,3,7,2.11496e-4,ASV_00431,Raab,SE1
426,2,4,2.02386e-4,ASV_00432,Fran,IT2
427,4,2,3.06735e-4,ASV_00434,Park,UK2
428,1,1,1.847e-4,ASV_00435,NUDC,UK1
428,4,2,2.99341e-4,ASV_00435,Park,UK2
428,5,6,1.45302e-4,ASV_00435,Mink,FI1
428,3,7,4.34144e-5,ASV_00435,Raab,SE1
429,1,1,3.64592e-4,ASV_00436,NUDC,UK1
429,4,2,1.8567e-4,ASV_00436,Park,UK2
429,2,4,1.50828e-4,ASV_00436,Fran,IT2
429,5,6,1.35692e-4,ASV_00436,Mink,FI1
430,1,1,4.60995e-4,ASV_00437,NUDC,UK1
430,7,2,2.78583e-4,ASV_00437,Park,UK2
430,6,3,3.03134e-4,ASV_00437,Bian,IT1
430,2,4,4.88471e-4,ASV_00437,Fran,IT2
431,4,2,2.2666e-4,ASV_00438,Park,UK2
431,2,4,3.17878e-4,ASV_00438,Fran,IT2
431,2,5,7.4179e-5,ASV_00438,Gand,IT3
431,3,7,2.82332e-4,ASV_00438,Raab,SE1
432,1,1,1.52608e-4,ASV_00439,NUDC,UK1
432,7,2,5.20905e-5,ASV_00439,Park,UK2
432,2,4,1.46396e-4,ASV_00439,Fran,IT2
432,5,6,2.1864e-4,ASV_00439,Mink,FI1
432,3,7,1.70625e-4,ASV_00439,Raab,SE1
433,6,3,3.08895e-4,ASV_00440,Bian,IT1
433,2,4,2.15908e-4,ASV_00440,Fran,IT2
434,1,1,4.13251e-4,ASV_00441,NUDC,UK1
434,7,2,1.74695e-4,ASV_00441,Park,UK2
434,6,3,2.11877e-4,ASV_00441,Bian,IT1
434,2,4,5.71218e-4,ASV_00441,Fran,IT2
434,2,5,3.21095e-5,ASV_00441,Gand,IT3
434,5,6,1.79626e-4,ASV_00441,Mink,FI1
434,3,7,9.12768e-5,ASV_00441,Raab,SE1
435,1,1,4.58566e-4,ASV_00442,NUDC,UK1
435,4,2,2.38823e-4,ASV_00442,Park,UK2
435,2,4,2.07466e-4,ASV_00442,Fran,IT2
435,5,6,1.24699e-4,ASV_00442,Mink,FI1
435,3,7,2.62482e-4,ASV_00442,Raab,SE1
436,1,1,4.67777e-4,ASV_00443,NUDC,UK1
436,4,2,1.06706e-4,ASV_00443,Park,UK2
436,2,4,4.80342e-4,ASV_00443,Fran,IT2
437,1,1,3.79732e-4,ASV_00444,NUDC,UK1
437,4,2,4.09255e-4,ASV_00444,Park,UK2
437,6,3,2.3328e-4,ASV_00444,Bian,IT1
437,2,4,3.54781e-4,ASV_00444,Fran,IT2
437,5,6,3.10215e-4,ASV_00444,Mink,FI1
437,3,7,3.88082e-4,ASV_00444,Raab,SE1
438,1,1,3.6281e-4,ASV_00445,NUDC,UK1
438,7,2,1.85393e-4,ASV_00445,Park,UK2
438,6,3,2.45411e-4,ASV_00445,Bian,IT1
438,2,4,5.28461e-4,ASV_00445,Fran,IT2
439,4,2,1.82002e-4,ASV_00446,Park,UK2
439,3,7,2.97702e-4,ASV_00446,Raab,SE1
440,1,1,6.49248e-4,ASV_00447,NUDC,UK1
440,7,2,2.61268e-4,ASV_00447,Park,UK2
440,6,3,2.77845e-4,ASV_00447,Bian,IT1
440,2,4,2.47228e-4,ASV_00447,Fran,IT2
440,2,5,2.51082e-5,ASV_00447,Gand,IT3
440,5,6,2.40983e-4,ASV_00447,Mink,FI1
440,3,7,2.5465e-4,ASV_00447,Raab,SE1
441,7,2,2.8558e-4,ASV_00448,Park,UK2
442,1,1,2.07787e-4,ASV_00449,NUDC,UK1
442,7,2,2.7976e-5,ASV_00449,Park,UK2
442,8,3,9.7207e-5,ASV_00449,Bian,IT1
442,2,4,3.74133e-5,ASV_00449,Fran,IT2
442,5,6,2.56755e-4,ASV_00449,Mink,FI1
442,3,7,5.88612e-5,ASV_00449,Raab,SE1
443,4,2,2.42584e-4,ASV_00450,Park,UK2
443,2,4,3.09662e-4,ASV_00450,Fran,IT2
444,6,3,2.04301e-4,ASV_00451,Bian,IT1
444,2,4,3.07683e-4,ASV_00451,Fran,IT2
444,5,6,1.21762e-4,ASV_00451,Mink,FI1
445,1,1,6.27069e-4,ASV_00452,NUDC,UK1
445,4,2,1.44364e-4,ASV_00452,Park,UK2
445,6,3,2.54395e-4,ASV_00452,Bian,IT1
445,2,4,3.1987e-4,ASV_00452,Fran,IT2
445,2,5,4.90288e-5,ASV_00452,Gand,IT3
445,5,6,1.49681e-4,ASV_00452,Mink,FI1
445,3,7,3.29015e-4,ASV_00452,Raab,SE1
446,1,1,2.51576e-4,ASV_00453,NUDC,UK1
446,4,2,2.52874e-4,ASV_00453,Park,UK2
446,2,4,4.04305e-4,ASV_00453,Fran,IT2
447,1,1,4.30049e-4,ASV_00454,NUDC,UK1
447,7,2,1.89043e-4,ASV_00454,Park,UK2
447,6,3,1.21202e-4,ASV_00454,Bian,IT1
447,2,4,3.29312e-4,ASV_00454,Fran,IT2
447,5,6,7.3498e-5,ASV_00454,Mink,FI1
448,1,1,4.10049e-4,ASV_00455,NUDC,UK1
448,7,2,1.77291e-4,ASV_00455,Park,UK2
448,6,3,2.54516e-4,ASV_00455,Bian,IT1
448,2,4,3.89322e-4,ASV_00455,Fran,IT2
449,1,1,2.79109e-4,ASV_00456,NUDC,UK1
449,4,2,1.95731e-4,ASV_00456,Park,UK2
449,2,4,1.68516e-4,ASV_00456,Fran,IT2
449,5,6,2.23988e-4,ASV_00456,Mink,FI1
449,3,7,1.71107e-4,ASV_00456,Raab,SE1
450,1,1,3.92055e-4,ASV_00457,NUDC,UK1
450,7,2,1.35452e-4,ASV_00457,Park,UK2
451,1,1,6.24402e-4,ASV_00458,NUDC,UK1
451,7,2,2.52613e-4,ASV_00458,Park,UK2
451,6,3,2.03355e-4,ASV_00458,Bian,IT1
451,2,4,4.29006e-4,ASV_00458,Fran,IT2
451,2,5,1.85945e-5,ASV_00458,Gand,IT3
452,1,1,3.28637e-4,ASV_00459,NUDC,UK1
452,4,2,2.3907e-4,ASV_00459,Park,UK2
452,2,4,2.62066e-4,ASV_00459,Fran,IT2
453,1,1,1.82092e-4,ASV_00460,NUDC,UK1
453,8,3,8.39544e-5,ASV_00460,Bian,IT1
453,2,4,2.21581e-4,ASV_00460,Fran,IT2
454,1,1,6.06329e-4,ASV_00461,NUDC,UK1
454,4,2,1.62447e-4,ASV_00461,Park,UK2
454,2,4,1.6304e-4,ASV_00461,Fran,IT2
454,5,6,7.91211e-5,ASV_00461,Mink,FI1
455,1,1,5.34735e-4,ASV_00462,NUDC,UK1
455,4,2,2.795e-4,ASV_00462,Park,UK2
456,1,1,4.58263e-4,ASV_00463,NUDC,UK1
456,7,2,1.03962e-4,ASV_00463,Park,UK2
456,2,4,3.63111e-4,ASV_00463,Fran,IT2
457,1,1,5.98643e-4,ASV_00464,NUDC,UK1
457,7,2,1.45003e-4,ASV_00464,Park,UK2
457,6,3,3.27108e-4,ASV_00464,Bian,IT1
457,2,4,6.24638e-4,ASV_00464,Fran,IT2
457,2,5,6.63189e-5,ASV_00464,Gand,IT3
457,5,6,2.69223e-4,ASV_00464,Mink,FI1
457,3,7,2.93112e-4,ASV_00464,Raab,SE1
458,1,1,1.97492e-4,ASV_00465,NUDC,UK1
458,6,3,2.39977e-4,ASV_00465,Bian,IT1
458,2,4,2.25337e-4,ASV_00465,Fran,IT2
459,1,1,3.06187e-4,ASV_00466,NUDC,UK1
459,4,2,1.03672e-4,ASV_00466,Park,UK2
459,2,4,3.15688e-4,ASV_00466,Fran,IT2
460,1,1,3.17858e-4,ASV_00467,NUDC,UK1
460,7,2,2.35478e-4,ASV_00467,Park,UK2
460,6,3,1.88344e-4,ASV_00467,Bian,IT1
460,2,4,2.86236e-4,ASV_00467,Fran,IT2
460,3,7,6.71773e-5,ASV_00467,Raab,SE1
461,1,1,4.84239e-4,ASV_00468,NUDC,UK1
461,7,2,1.7471e-4,ASV_00468,Park,UK2
461,6,3,1.2272e-4,ASV_00468,Bian,IT1
461,2,4,1.88536e-4,ASV_00468,Fran,IT2
461,8,5,2.37035e-5,ASV_00468,Gand,IT3
462,5,6,3.8406e-5,ASV_00469,Mink,FI1
463,4,2,1.27927e-4,ASV_00470,Park,UK2
463,3,7,1.18635e-4,ASV_00470,Raab,SE1
464,1,1,3.84155e-4,ASV_00471,NUDC,UK1
464,4,2,4.71653e-4,ASV_00471,Park,UK2
464,6,3,2.16909e-4,ASV_00471,Bian,IT1
464,2,4,4.73532e-4,ASV_00471,Fran,IT2
464,2,5,3.62992e-5,ASV_00471,Gand,IT3
464,3,7,1.15673e-4,ASV_00471,Raab,SE1
465,4,2,5.19112e-5,ASV_00472,Park,UK2
465,5,6,1.51179e-4,ASV_00472,Mink,FI1
465,3,7,3.17369e-4,ASV_00472,Raab,SE1
466,1,1,3.10734e-4,ASV_00473,NUDC,UK1
466,7,2,1.71568e-4,ASV_00473,Park,UK2
466,2,4,2.02521e-4,ASV_00473,Fran,IT2
467,1,1,4.05752e-4,ASV_00474,NUDC,UK1
467,4,2,1.58526e-4,ASV_00474,Park,UK2
467,2,4,2.86926e-4,ASV_00474,Fran,IT2
467,5,6,1.71684e-4,ASV_00474,Mink,FI1
467,3,7,1.76932e-4,ASV_00474,Raab,SE1
468,1,1,4.62238e-4,ASV_00475,NUDC,UK1
468,7,2,1.24926e-4,ASV_00475,Park,UK2
468,2,4,7.56206e-5,ASV_00475,Fran,IT2
468,5,6,1.85415e-4,ASV_00475,Mink,FI1
468,3,7,1.96813e-4,ASV_00475,Raab,SE1
469,1,1,3.33352e-4,ASV_00476,NUDC,UK1
469,6,3,2.06889e-4,ASV_00476,Bian,IT1
469,2,4,2.16305e-4,ASV_00476,Fran,IT2
470,1,1,2.86178e-4,ASV_00477,NUDC,UK1
470,4,2,2.29988e-4,ASV_00477,Park,UK2
470,2,4,3.47042e-4,ASV_00477,Fran,IT2
470,5,6,8.42093e-5,ASV_00477,Mink,FI1
470,3,7,3.3798e-5,ASV_00477,Raab,SE1
471,4,2,2.31101e-4,ASV_00478,Park,UK2
471,5,6,2.8929e-4,ASV_00478,Mink,FI1
471,3,7,2.42462e-4,ASV_00478,Raab,SE1
472,4,2,2.02287e-4,ASV_00479,Park,UK2
472,2,4,3.1777e-4,ASV_00479,Fran,IT2
472,5,6,1.78732e-4,ASV_00479,Mink,FI1
472,3,7,7.65067e-5,ASV_00479,Raab,SE1
473,2,4,1.81712e-4,ASV_00480,Fran,IT2
474,4,2,2.51384e-4,ASV_00481,Park,UK2
474,5,6,2.78196e-4,ASV_00481,Mink,FI1
474,3,7,3.67311e-4,ASV_00481,Raab,SE1
475,1,1,1.57812e-4,ASV_00482,NUDC,UK1
475,7,2,1.32228e-4,ASV_00482,Park,UK2
475,6,3,1.60235e-4,ASV_00482,Bian,IT1
475,2,4,3.14769e-4,ASV_00482,Fran,IT2
475,8,5,2.76979e-5,ASV_00482,Gand,IT3
476,1,1,3.03734e-4,ASV_00483,NUDC,UK1
476,4,2,2.19712e-4,ASV_00483,Park,UK2
476,6,3,2.21406e-4,ASV_00483,Bian,IT1
476,2,4,4.21392e-4,ASV_00483,Fran,IT2
476,2,5,3.24128e-5,ASV_00483,Gand,IT3
476,5,6,3.0446e-4,ASV_00483,Mink,FI1
476,3,7,1.54619e-4,ASV_00483,Raab,SE1
477,4,2,4.43145e-4,ASV_00484,Park,UK2
477,2,4,2.08389e-4,ASV_00484,Fran,IT2
477,5,6,2.05972e-4,ASV_00484,Mink,FI1
477,3,7,3.07007e-4,ASV_00484,Raab,SE1
478,1,1,1.32251e-4,ASV_00485,NUDC,UK1
478,7,2,1.36838e-4,ASV_00485,Park,UK2
478,2,4,1.77905e-4,ASV_00485,Fran,IT2
479,1,1,6.6393e-4,ASV_00486,NUDC,UK1
479,7,2,3.33495e-4,ASV_00486,Park,UK2
479,2,4,5.48734e-4,ASV_00486,Fran,IT2
479,5,6,3.59679e-4,ASV_00486,Mink,FI1
479,3,7,1.50173e-4,ASV_00486,Raab,SE1
480,1,1,4.03222e-4,ASV_00487,NUDC,UK1
480,4,2,2.5182e-4,ASV_00487,Park,UK2
480,2,4,2.31049e-4,ASV_00487,Fran,IT2
480,5,6,3.95363e-4,ASV_00487,Mink,FI1
480,3,7,3.12037e-4,ASV_00487,Raab,SE1
481,6,3,1.93844e-4,ASV_00488,Bian,IT1
481,2,4,2.76179e-4,ASV_00488,Fran,IT2
481,8,5,2.98974e-5,ASV_00488,Gand,IT3
482,1,1,2.46935e-4,ASV_00490,NUDC,UK1
482,4,2,1.28191e-4,ASV_00490,Park,UK2
482,6,3,3.06436e-4,ASV_00490,Bian,IT1
482,2,4,4.63538e-4,ASV_00490,Fran,IT2
482,2,5,3.17368e-5,ASV_00490,Gand,IT3
482,5,6,1.96897e-4,ASV_00490,Mink,FI1
482,3,7,3.13183e-4,ASV_00490,Raab,SE1
483,2,4,8.96698e-5,ASV_00491,Fran,IT2
483,5,6,1.21696e-4,ASV_00491,Mink,FI1
484,1,1,3.2193e-4,ASV_00492,NUDC,UK1
484,4,2,3.27046e-4,ASV_00492,Park,UK2
484,2,4,2.43649e-4,ASV_00492,Fran,IT2
484,3,7,1.73335e-4,ASV_00492,Raab,SE1
485,1,1,6.74545e-4,ASV_00493,NUDC,UK1
485,7,2,1.08704e-4,ASV_00493,Park,UK2
485,6,3,2.30175e-4,ASV_00493,Bian,IT1
485,2,4,3.43839e-4,ASV_00493,Fran,IT2
485,2,5,1.53375e-5,ASV_00493,Gand,IT3
485,5,6,3.83851e-4,ASV_00493,Mink,FI1
485,3,7,2.9768e-4,ASV_00493,Raab,SE1
486,1,1,4.4169e-4,ASV_00494,NUDC,UK1
486,4,2,3.13257e-4,ASV_00494,Park,UK2
486,6,3,2.32732e-4,ASV_00494,Bian,IT1
486,2,4,5.25281e-4,ASV_00494,Fran,IT2
486,2,5,3.41056e-5,ASV_00494,Gand,IT3
486,5,6,3.24362e-4,ASV_00494,Mink,FI1
486,3,7,2.1671e-4,ASV_00494,Raab,SE1
487,1,1,5.75536e-4,ASV_00495,NUDC,UK1
487,4,2,2.44928e-4,ASV_00495,Park,UK2
487,6,3,2.70291e-4,ASV_00495,Bian,IT1
487,2,4,4.2012e-4,ASV_00495,Fran,IT2
487,5,6,4.42693e-4,ASV_00495,Mink,FI1
487,3,7,3.74746e-4,ASV_00495,Raab,SE1
488,1,1,1.52208e-4,ASV_00496,NUDC,UK1
488,7,2,2.18081e-4,ASV_00496,Park,UK2
488,2,4,4.1169e-4,ASV_00496,Fran,IT2
489,1,1,3.55611e-4,ASV_00497,NUDC,UK1
489,4,2,3.64045e-4,ASV_00497,Park,UK2
489,5,6,4.10321e-4,ASV_00497,Mink,FI1
489,3,7,2.44892e-4,ASV_00497,Raab,SE1
490,2,4,1.9291e-4,ASV_00498,Fran,IT2
491,1,1,4.90844e-4,ASV_00499,NUDC,UK1
491,4,2,1.38542e-4,ASV_00499,Park,UK2
491,2,4,2.27149e-4,ASV_00499,Fran,IT2
491,5,6,1.62897e-4,ASV_00499,Mink,FI1
492,1,1,4.21512e-4,ASV_00501,NUDC,UK1
492,7,2,2.00452e-4,ASV_00501,Park,UK2
492,6,3,3.10727e-4,ASV_00501,Bian,IT1
492,2,4,4.98612e-4,ASV_00501,Fran,IT2
492,8,5,3.10923e-5,ASV_00501,Gand,IT3
493,1,1,2.78755e-4,ASV_00502,NUDC,UK1
