0,14,49
0.1,7,49
0.2,4,49
0.30000000000000004,3,49
0.4,4,49
0.5,2,49
0.6000000000000001,1,49
0.7000000000000001,1,49
0.8,1,49
0.9,1,49
1,1,49
0,14,12
0.1,8,12
0.2,4,12
0.30000000000000004,3,12
0.4,4,12
0.5,4,12
0.6000000000000001,1,12
0.7000000000000001,1,12
0.8,1,12
0.9,1,12
1,1,12
0,14,27
0.1,8,27
0.2,4,27
0.30000000000000004,4,27
0.4,4,27
0.5,1,27
0.6000000000000001,3,27
0.7000000000000001,1,27
0.8,1,27
0.9,1,27
1,1,27
0,14,11
0.1,8,11
0.2,4,11
0.30000000000000004,4,11
0.4,1,11
0.5,3,11
0.6000000000000001,1,11
0.7000000000000001,2,11
0.8,1,11
0.9,1,11
1,1,11
0,14,43
0.1,8,43
0.2,4,43
0.30000000000000004,4,43
0.4,3,43
0.5,3,43
0.6000000000000001,2,43
0.7000000000000001,1,43
0.8,1,43
0.9,1,43
1,1,43
0,14,28
0.1,8,28
0.2,4,28
0.30000000000000004,4,28
0.4,1,28
0.5,3,28
0.6000000000000001,3,28
0.7000000000000001,1,28
0.8,1,28
0.9,1,28
1,1,28
0,14,17
0.1,8,17
0.2,3,17
0.30000000000000004,4,17
0.4,3,17
0.5,3,17
0.6000000000000001,2,17
0.7000000000000001,1,17
0.8,1,17
0.9,1,17
1,1,17
0,14,32
0.1,8,32
0.2,4,32
0.30000000000000004,4,32
0.4,4,32
0.5,3,32
0.6000000000000001,1,32
0.7000000000000001,1,32
0.8,1,32
0.9,1,32
1,1,32
0,14,39
0.1,8,39
0.2,3,39
0.30000000000000004,4,39
0.4,2,39
0.5,4,39
0.6000000000000001,3,39
0.7000000000000001,1,39
0.8,1,39
0.9,1,39
1,1,39
0,14,10
0.1,8,10
0.2,4,10
0.30000000000000004,3,10
0.4,4,10
0.5,3,10
0.6000000000000001,3,10
0.7000000000000001,1,10
0.8,1,10
0.9,1,10
1,1,10
0,13,26
0.1,8,26
0.2,4,26
0.30000000000000004,3,26
0.4,4,26
0.5,1,26
0.6000000000000001,3,26
0.7000000000000001,1,26
0.8,2,26
0.9,1,26
1,1,26
0,14,1
0.1,8,1
0.2,3,1
0.30000000000000004,4,1
0.4,3,1
0.5,4,1
0.6000000000000001,1,1
0.7000000000000001,1,1
0.8,2,1
0.9,1,1
1,1,1
0,14,9
0.1,8,9
0.2,4,9
0.30000000000000004,4,9
0.4,3,9
0.5,4,9
0.6000000000000001,3,9
0.7000000000000001,1,9
0.8,1,9
0.9,1,9
1,1,9
0,14,40
0.1,8,40
0.2,4,40
0.30000000000000004,4,40
0.4,3,40
0.5,4,40
0.6000000000000001,1,40
0.7000000000000001,1,40
0.8,2,40
0.9,1,40
1,1,40
0,14,8
0.1,8,8
0.2,3,8
0.30000000000000004,4,8
0.4,3,8
0.5,3,8
0.6000000000000001,1,8
0.7000000000000001,1,8
0.8,1,8
0.9,2,8
1,1,8
0,14,50
0.1,8,50
0.2,4,50
0.30000000000000004,3,50
0.4,3,50
0.5,3,50
0.6000000000000001,1,50
0.7000000000000001,2,50
0.8,1,50
0.9,1,50
1,1,50
0,14,18
0.1,8,18
0.2,3,18
0.30000000000000004,3,18
