2,8324857,./Infomap infomap_multilayer.txt . --tree -2 -N 100 -f undirected,9.53538,1,2023-01-19T15:22:09Z
2,8324857,./Infomap infomap_multilayer.txt .  --tree -N 100 -f undirected,9.53538,1,2023-01-19T15:22:09Z
52,8324907,./Infomap infomap_multilayer.txt . --tree -2 -N 100 -f undirected,9.540309999999998,1,2023-01-19T15:22:15Z
52,8324907,./Infomap infomap_multilayer.txt .  --tree -N 100 -f undirected,9.540309999999998,NA,2023-01-19T15:22:15Z
54,8324909,./Infomap infomap_multilayer.txt . --tree -2 -N 100 -f undirected,9.52483,1,2023-01-19T15:22:18Z
54,8324909,./Infomap infomap_multilayer.txt .  --tree -N 100 -f undirected,9.52483,1,2023-01-19T15:22:18Z
59,8324914,./Infomap infomap_multilayer.txt . --tree -2 -N 100 -f undirected,9.527999999999999,1,2023-01-19T15:22:22Z
59,8324914,./Infomap infomap_multilayer.txt .  --tree -N 100 -f undirected,9.527999999999999,NA,2023-01-19T15:22:22Z
3,8324858,./Infomap infomap_multilayer.txt . --tree -2 -N 100 -f undirected,9.535319999999999,1,2023-01-19T15:22:23Z
3,8324858,./Infomap infomap_multilayer.txt .  --tree -N 100 -f undirected,9.535319999999999,NA,2023-01-19T15:22:23Z
36,8324891,./Infomap infomap_multilayer.txt . --tree -2 -N 100 -f undirected,9.534989999999999,1,2023-01-19T15:22:25Z
36,8324891,./Infomap infomap_multilayer.txt .  --tree -N 100 -f undirected,9.534989999999999,1,2023-01-19T15:22:25Z
5,8324860,./Infomap infomap_multilayer.txt . --tree -2 -N 100 -f undirected,9.53507,1,2023-01-19T15:22:26Z
5,8324860,./Infomap infomap_multilayer.txt .  --tree -N 100 -f undirected,9.53507,1,2023-01-19T15:22:26Z
13,8324868,./Infomap infomap_multilayer.txt . --tree -2 -N 100 -f undirected,9.531809999999998,1,2023-01-19T15:22:26Z
13,8324868,./Infomap infomap_multilayer.txt .  --tree -N 100 -f undirected,9.531809999999998,1,2023-01-19T15:22:26Z
29,8324884,./Infomap infomap_multilayer.txt . --tree -2 -N 100 -f undirected,9.536969999999998,1,2023-01-19T15:22:27Z
29,8324884,./Infomap infomap_multilayer.txt .  --tree -N 100 -f undirected,9.536969999999998,1,2023-01-19T15:22:27Z
16,8324871,./Infomap infomap_multilayer.txt . --tree -2 -N 100 -f undirected,9.542319999999998,1,2023-01-19T15:22:27Z
16,8324871,./Infomap infomap_multilayer.txt .  --tree -N 100 -f undirected,9.542319999999998,1,2023-01-19T15:22:27Z
69,8324924,./Infomap infomap_multilayer.txt . --tree -2 -N 100 -f undirected,9.52853,1,2023-01-19T15:22:27Z
69,8324924,./Infomap infomap_multilayer.txt .  --tree -N 100 -f undirected,9.52853,1,2023-01-19T15:22:27Z
71,8324926,./Infomap infomap_multilayer.txt . --tree -2 -N 100 -f undirected,9.534839999999999,1,2023-01-19T15:22:28Z
71,8324926,./Infomap infomap_multilayer.txt .  --tree -N 100 -f undirected,9.534839999999999,1,2023-01-19T15:22:28Z
14,8324869,./Infomap infomap_multilayer.txt . --tree -2 -N 100 -f undirected,9.53669,1,2023-01-19T15:22:28Z
14,8324869,./Infomap infomap_multilayer.txt .  --tree -N 100 -f undirected,9.53669,1,2023-01-19T15:22:28Z
15,8324870,./Infomap infomap_multilayer.txt . --tree -2 -N 100 -f undirected,9.531039999999999,1,2023-01-19T15:22:30Z
15,8324870,./Infomap infomap_multilayer.txt .  --tree -N 100 -f undirected,9.531039999999999,1,2023-01-19T15:22:30Z
65,8324920,./Infomap infomap_multilayer.txt . --tree -2 -N 100 -f undirected,9.537519999999999,1,2023-01-19T15:22:30Z
65,8324920,./Infomap infomap_multilayer.txt .  --tree -N 100 -f undirected,9.537519999999999,1,2023-01-19T15:22:30Z
67,8324922,./Infomap infomap_multilayer.txt . --tree -2 -N 100 -f undirected,9.531649999999999,1,2023-01-19T15:22:30Z
67,8324922,./Infomap infomap_multilayer.txt .  --tree -N 100 -f undirected,9.531649999999999,1,2023-01-19T15:22:30Z
10,8324865,./Infomap infomap_multilayer.txt . --tree -2 -N 100 -f undirected,9.52329,1,2023-01-19T15:22:31Z
10,8324865,./Infomap infomap_multilayer.txt .  --tree -N 100 -f undirected,9.52329,1,2023-01-19T15:22:31Z
77,8324932,./Infomap infomap_multilayer.txt . --tree -2 -N 100 -f undirected,9.53234,1,2023-01-19T15:22:31Z
77,8324932,./Infomap infomap_multilayer.txt .  --tree -N 100 -f undirected,9.53234,1,2023-01-19T15:22:31Z
72,8324927,./Infomap infomap_multilayer.txt . --tree -2 -N 100 -f undirected,9.53259,1,2023-01-19T15:22:31Z
72,8324927,./Infomap infomap_multilayer.txt .  --tree -N 100 -f undirected,9.53259,1,2023-01-19T15:22:31Z
50,8324905,./Infomap infomap_multilayer.txt . --tree -2 -N 100 -f undirected,9.527009999999999,1,2023-01-19T15:22:31Z
50,8324905,./Infomap infomap_multilayer.txt .  --tree -N 100 -f undirected,9.527009999999999,1,2023-01-19T15:22:31Z
31,8324886,./Infomap infomap_multilayer.txt . --tree -2 -N 100 -f undirected,9.534389999999998,1,2023-01-19T15:22:31Z
31,8324886,./Infomap infomap_multilayer.txt .  --tree -N 100 -f undirected,9.534389999999998,1,2023-01-19T15:22:31Z
63,8324918,./Infomap infomap_multilayer.txt . --tree -2 -N 100 -f undirected,9.52902,1,2023-01-19T15:22:32Z
63,8324918,./Infomap infomap_multilayer.txt .  --tree -N 100 -f undirected,9.52902,1,2023-01-19T15:22:32Z
58,8324913,./Infomap infomap_multilayer.txt . --tree -2 -N 100 -f undirected,9.52803,1,2023-01-19T15:22:32Z
58,8324913,./Infomap infomap_multilayer.txt .  --tree -N 100 -f undirected,9.52803,1,2023-01-19T15:22:32Z
53,8324908,./Infomap infomap_multilayer.txt . --tree -2 -N 100 -f undirected,9.53596,1,2023-01-19T15:22:32Z
53,8324908,./Infomap infomap_multilayer.txt .  --tree -N 100 -f undirected,9.53596,1,2023-01-19T15:22:32Z
