2,8324857,./Infomap infomap_multilayer.txt . --tree -2 -N 100 -f undirected,9.541929999999999,1
2,8324857,./Infomap infomap_multilayer.txt .  --tree -N 100 -f undirected,9.541929999999999,1
54,8324909,./Infomap infomap_multilayer.txt . --tree -2 -N 100 -f undirected,9.531359999999998,1
54,8324909,./Infomap infomap_multilayer.txt .  --tree -N 100 -f undirected,9.531359999999998,1
52,8324907,./Infomap infomap_multilayer.txt . --tree -2 -N 100 -f undirected,9.546819999999999,1
52,8324907,./Infomap infomap_multilayer.txt .  --tree -N 100 -f undirected,9.546819999999999,NA
5,8324860,./Infomap infomap_multilayer.txt . --tree -2 -N 100 -f undirected,9.541459999999999,1
5,8324860,./Infomap infomap_multilayer.txt .  --tree -N 100 -f undirected,9.541459999999999,1
3,8324858,./Infomap infomap_multilayer.txt . --tree -2 -N 100 -f undirected,9.541899999999998,1
3,8324858,./Infomap infomap_multilayer.txt .  --tree -N 100 -f undirected,9.541899999999998,NA
16,8324871,./Infomap infomap_multilayer.txt . --tree -2 -N 100 -f undirected,9.548929999999999,1
16,8324871,./Infomap infomap_multilayer.txt .  --tree -N 100 -f undirected,9.548929999999999,1
65,8324920,./Infomap infomap_multilayer.txt . --tree -2 -N 100 -f undirected,9.544019999999998,1
65,8324920,./Infomap infomap_multilayer.txt .  --tree -N 100 -f undirected,9.544019999999998,1
71,8324926,./Infomap infomap_multilayer.txt . --tree -2 -N 100 -f undirected,9.541369999999997,1
71,8324926,./Infomap infomap_multilayer.txt .  --tree -N 100 -f undirected,9.541369999999997,1
50,8324905,./Infomap infomap_multilayer.txt . --tree -2 -N 100 -f undirected,9.53355,1
50,8324905,./Infomap infomap_multilayer.txt .  --tree -N 100 -f undirected,9.53355,1
72,8324927,./Infomap infomap_multilayer.txt . --tree -2 -N 100 -f undirected,9.53928,1
72,8324927,./Infomap infomap_multilayer.txt .  --tree -N 100 -f undirected,9.53928,1
36,8324891,./Infomap infomap_multilayer.txt . --tree -2 -N 100 -f undirected,9.541549999999999,1
36,8324891,./Infomap infomap_multilayer.txt .  --tree -N 100 -f undirected,9.541549999999999,1
14,8324869,./Infomap infomap_multilayer.txt . --tree -2 -N 100 -f undirected,9.543379999999999,1
14,8324869,./Infomap infomap_multilayer.txt .  --tree -N 100 -f undirected,9.543379999999999,1
15,8324870,./Infomap infomap_multilayer.txt . --tree -2 -N 100 -f undirected,9.53742,1
15,8324870,./Infomap infomap_multilayer.txt .  --tree -N 100 -f undirected,9.53742,1
31,8324886,./Infomap infomap_multilayer.txt . --tree -2 -N 100 -f undirected,9.54079,1
31,8324886,./Infomap infomap_multilayer.txt .  --tree -N 100 -f undirected,9.54079,1
56,8324911,./Infomap infomap_multilayer.txt . --tree -2 -N 100 -f undirected,9.531009999999998,1
56,8324911,./Infomap infomap_multilayer.txt .  --tree -N 100 -f undirected,9.531009999999998,1
51,8324906,./Infomap infomap_multilayer.txt . --tree -2 -N 100 -f undirected,9.54252,1
51,8324906,./Infomap infomap_multilayer.txt .  --tree -N 100 -f undirected,9.54252,1
10,8324865,./Infomap infomap_multilayer.txt . --tree -2 -N 100 -f undirected,9.52962,1
10,8324865,./Infomap infomap_multilayer.txt .  --tree -N 100 -f undirected,9.52962,1
35,8324890,./Infomap infomap_multilayer.txt . --tree -2 -N 100 -f undirected,9.53373,1
35,8324890,./Infomap infomap_multilayer.txt .  --tree -N 100 -f undirected,9.53373,1
69,8324924,./Infomap infomap_multilayer.txt . --tree -2 -N 100 -f undirected,9.53483,1
69,8324924,./Infomap infomap_multilayer.txt .  --tree -N 100 -f undirected,9.53483,1
68,8324923,./Infomap infomap_multilayer.txt . --tree -2 -N 100 -f undirected,9.53555,1
68,8324923,./Infomap infomap_multilayer.txt .  --tree -N 100 -f undirected,9.53555,1
13,8324868,./Infomap infomap_multilayer.txt . --tree -2 -N 100 -f undirected,9.538279999999999,1
13,8324868,./Infomap infomap_multilayer.txt .  --tree -N 100 -f undirected,9.538279999999999,1
70,8324925,./Infomap infomap_multilayer.txt . --tree -2 -N 100 -f undirected,9.53849,1
70,8324925,./Infomap infomap_multilayer.txt .  --tree -N 100 -f undirected,9.53849,1
18,8324873,./Infomap infomap_multilayer.txt . --tree -2 -N 100 -f undirected,9.542119999999999,1
18,8324873,./Infomap infomap_multilayer.txt .  --tree -N 100 -f undirected,9.542119999999999,1
67,8324922,./Infomap infomap_multilayer.txt . --tree -2 -N 100 -f undirected,9.53798,1
67,8324922,./Infomap infomap_multilayer.txt .  --tree -N 100 -f undirected,9.53798,1
25,8324880,./Infomap infomap_multilayer.txt . --tree -2 -N 100 -f undirected,9.541069999999998,1
25,8324880,./Infomap infomap_multilayer.txt .  --tree -N 100 -f undirected,9.541069999999998,1
22,8324877,./Infomap infomap_multilayer.txt . --tree -2 -N 100 -f undirected,9.543859999999999,1
22,8324877,./Infomap infomap_multilayer.txt .  --tree -N 100 -f undirected,9.543859999999999,1
11,8324866,./Infomap infomap_multilayer.txt . --tree -2 -N 100 -f undirected,9.533669999999999,1
11,8324866,./Infomap infomap_multilayer.txt .  --tree -N 100 -f undirected,9.533669999999999,1
32,8324887,./Infomap infomap_multilayer.txt . --tree -2 -N 100 -f undirected,9.540339999999999,1
32,8324887,./Infomap infomap_multilayer.txt .  --tree -N 100 -f undirected,9.540339999999999,1
75,8324930,./Infomap infomap_multilayer.txt . --tree -2 -N 100 -f undirected,9.542959999999999,1
75,8324930,./Infomap infomap_multilayer.txt .  --tree -N 100 -f undirected,9.542959999999999,1
33,8324888,./Infomap infomap_multilayer.txt . --tree -2 -N 100 -f undirected,9.540049999999999,1
33,8324888,./Infomap infomap_multilayer.txt .  --tree -N 100 -f undirected,9.540049999999999,1
17,8324872,./Infomap infomap_multilayer.txt . --tree -2 -N 100 -f undirected,9.538459999999999,1
17,8324872,./Infomap infomap_multilayer.txt .  --tree -N 100 -f undirected,9.538459999999999,1
82,8324937,./Infomap infomap_multilayer.txt . --tree -2 -N 100 -f undirected,9.54305,1
82,8324937,./Infomap infomap_multilayer.txt .  --tree -N 100 -f undirected,9.54305,1
39,8324894,./Infomap infomap_multilayer.txt . --tree -2 -N 100 -f undirected,9.542,1
39,8324894,./Infomap infomap_multilayer.txt .  --tree -N 100 -f undirected,9.542,1
6,8324861,./Infomap infomap_multilayer.txt . --tree -2 -N 100 -f undirected,9.53741,1
